SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
13648,bornova,ege universitesi tip fakultesi hastanesi,izmir,izmir,35100
13649,bornovaege university faculty of medicine hematology unit,ege universitesi tip fakultesi hastanesi,izmir,izmir,35100
13650,universite street,ege universitesi tip fakultesi hastanesi,izmir,izmir,35100
13651,bornova,ege university medical faculty,izmir,izmir,35100
13652,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13653,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13654,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13655,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13656,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13657,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13658,mithatpasa cad no 1606 inciralti yerleskesi balcova,dokuz eylul universitesi tip fakultesi hastanesi,izmir,izmir,35340
13659,mithatpasa cad no 1606inciralti yerleskesi balcova hematology,dokuz eylul university medical faculty,izmir,izmir,35340
13660,mithatpasa street,dokuz eylul university medical faculty,izmir,izmir,35340
13661,mithatpasa streetonkoloji enstitusu hematoloji bolumu,dokuz eylul university medical faculty,izmir,izmir,35340
13662,mithatpasa street inciralti,dokuz eylul university medical faculty,izmir,izmir,35340
13663,talas waycardiology department,erciyes university school of medicine,kayseri,kayseri,38039
13664,umuttepe yerleskesimedical oncology department,kocaeli university hospital,kocaeli,kocaeli,41380
13665,cumhuriyet mahallesi 2255 sokak no 3,johns hopkins medicine  anadolu saglik merkezi,kocaeli,gebze,41400
13666,kurupelitic hastaliklari anabilim dali hematoloji bilim dali,ondokuz mayis universitesi tip fakultesi hastanesi,samsun,samsun,55139
13667,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13668,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13669,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13670,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13671,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13672,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13673,ataturk bulvari kızılay sokak no4,turkiye yuksek ihtisas egitim ve arastirma hastanesi,ankara,ankara,6100
13674,farabi streethematoloji bilim dali,karadeniz technical university faculty of medicine,trabzon,trabzon,61080
13675,sakarya universitesi tip fakultesi dekanligimedical oncology department,sakarya university medical faculty,sakarya,sakarya,811
