SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
2598,capital health centre for clinical research5790 university avenuerm 135,capital district health authority qeii hsc,nova scotia,halifax,b3h 1v7
2599,2075 bayview avenue2nd floor,odette cancer centersunnybrook health sciences centre,ontario,toronto,m4n 3m5
2662,600 west 10th avenue,bc cancer agency vancouver centre,british columbia,vancouver,v5z 4e6
2663,546 pine avenue west  2nd floor rm 212,clinical research program mc gill university,quebec,montreal,h2w 1s6
2664,700 university ave,university health network research ethics board,ontario,toronto,m5g iz5
2665,1607110 gymnasium placenrcplant biotech research institute,univ of saskatchewan bioreb,saskatchewan,saskatoon,s7n 4j8
2701,712750 west broadway,bc cancer agency,british columbia,vacouver,v5z 1h6
2702,10104103 street ste 1500,hrebacancer committee,alberta,edmonton,t5j 4a7
2703,3755 côte stecatherine pavillion e 7th floor,jewish general hospital  study coordinators office,québec,montreal,h3t 1e2
2704,409 tache avenue,cancer care manitoba,manitoba,winnipeg,r2h 2a6
2809,1001 decarie boulevard,cedars cancer centre mcgill university health centre,quebec,montreal,h4a 3j1
2911,3755 chemin de la cotesaintecatherine,jewish general hospital,quebec,montreal,h3t 1e2
2912,2345 guy street,villemarie nuclear imaging and petct,qc,montreal,h3h 2l9
2913,610 university ave,university health network,ontario,toronto,m5g 2m9
2914,p126770 bannatyne ave,univ of manitoba biomedical research ethics board,manitoba,winnipeg,r3e 0w3
2957,8440  112 streetzeidler ledcor centre,zeidler ledcor centre  university of alberta,edmonton,alberta,t6g 2x8
3399,3175 chemin côte saintecatherine,chu saintejustine,montréal,quebec,h3t 1c5
3533,,sunnybrook health sciences cntr,,,
3603,,lynderm research inc,,,
3664,,queen elizabeth ii health sciences centre,,,
3665,8440 112th street nw2c242 wmc,university of alberta hospitalsccwcm,edmonton,alberta,t6g 2b7
3721,,toronto digestive disease associates inc,,,
3725,,toronto digestive disease associates inc,,,
3831,4896 taschereau boulevardsuite 230,recherche sepmus inc,greenfield park,quebec,j4v 2j2
3915,,lhsc  university hospital,,,
3916,,hotel dieu hospital,,,
3979,2775 laurel street suite 8232 8th floor,vancouver general hospital,vancouver,british columbia,v5z 1m9
4007,children’s hospital london heath sciences centre  co research pharmacy,lhsc  victoria hospital,london,ontario,n6a 5w9
4008,4600 highway 7 unit 225,toronto digestive disease associates inc,vaughan,ontario,l4l 4y7
4063,399 bathurst streetsuite 1e425,inspiration research limited,toronto,ontario,m5t 2s8
4178,339 windermere rd,lhsc  university hospital,london,ontario,n6a 5a5
4207,930 jacquescartier est bureau b210,ecogene21,chicoutimi,quebec,g7h 7k9
4216,8440 112th street nw2c242 wmc,university of alberta hospital,edmonton,alberta,t6g 2b7
4312,2600 boul laurierunit 880,clinique specialisee en allergie de la capitale,québec,quebec,g1v 4w2
4355,1200 main st westroom 1k4,mcmaster university health sciences center,hamilton,ontario,l8n 3z5
4453,k4218 4480 oak street,british columbia childrens  womens hospital center,vancouver,british columbia,v6h 3v4
4467,,mcgill university  dept oncology clinical research program,,,
4468,,princess margaret cancer centre,,,
4544,1200 main street westhsc3h1g,mcmaster university health sciences center,hamilton,ontario,l8n 3z5
4766,,lmc clinical research dba manna research inc toronto,,,
4780,,probity medical research inc,,,
4884,,lhsc  university hospital,,,
4889,4896 taschereau boulevardsuite 230,recherche sepmus inc,greenfield park,quebec,j4v 2j2
4890,820 sherbrook street,health sciences centre winnipeg,winnipeg,manitoba,r3a 1r9
4938,,hopital maisonneuverosemont dba ciusss de lestdelîledemontréal,,,
4939,,toronto digestive disease associates inc,,,
4940,,percuro clinical research ltd,,,
4949,children’s hospital london heath sciences centre  co research pharmacy,lhsc  victoria hospital,london,ontario,n6a 5w9
4950,4600 highway 7 unit 225,toronto digestive disease associates inc,vaughan,ontario,l4l 4y7
5025,166 brock street,hotel dieu hospital,kingston,ontario,k7l 5g2
5026,3051120 yates street,percuro clinical research ltd,victoria,british columbia,v8v 3m9
5075,,the ottawa hospital cancer centre,,,
5169,2600 boul laurierunit 880,clinique specialisee en allergie de la capitale,québec,quebec,g1v 4w2
5170,1200 main street westhsc3h1g,mcmaster university health sciences center,hamilton,ontario,l8n 3z5
5279,,the ottawa hospital  general campus,,,
5313,687 pine avenue west r238,mcgill university health centreglen site  royal victoria hospital,montreal,quebec,h3a 1a1
5388,3840 rue saint urbainhôteldieu  pavillion vimont porte 3201,chum hôteldieu,montréal,quebec,h2w 1t8
5405,,chu de québec –hôteldieu de québec,,,
5406,,dr g vrabec md inc,,,
5427,233 alden rd,bayshore specialty rx markham,markham,ontario,l3r 3w6
5524,3511 edmonton clinic health academy11405 87 avenue,stollery children’s hospital,edmonton,alberta,t6g 1c9
5544,1102935 conroy road,ottawa allergy research corporation,ottawa,ontario,k1g 6c6
5559,,smbd jewish general hospital dba jewish general hospital,,,
5560,,princess margaret cancer centre,,,
5588,800 commissioners road east room e6207,lhsc  victoria hospital,london,ontario,n6a 5w9
5603,80 bond streetroom 6049 bond wing,st michaels hospital,toronto,ontario,m5b 1w8
5694,409 tache avenue,saint boniface general hospital,winnipeg,manitoba,r2h 2a6
5718,80 bond streetroom 6049 bond wing,st michaels hospital,toronto,ontario,m5b 1w8
5787,1200 main st w,hamiltonniagara regional hemophilia treatment centre mcmaster university medical centre,hamilton,ontario,l8n 3z5
5907,2600 boul laurierunit 880,clinique specialisee en allergie de la capitale,québec,quebec,g1v 4w2
5908,1200 main street westhsc3h1g,mcmaster university health sciences center,hamilton,ontario,l8n 3z5
5926,501 bethel drive,synergy respiratory  cardiac care,sherwood park,alberta,t8h 0n2
5933,300295 midpark way se,somni research inc calgary,calgary,alberta,t2x 2a8
6028,,cross cancer institute,,,
6120,800 commissioners rd easte6323a,lhsc  victoria hospital,london,ontario,n6a 5w9
6152,2725 chemin stefoy u1771,institut universitaire de cardiologie et de pneumologie de quebec,quebec,quebec,g1v 4g5
6318,1280 main st westroom 3v47,mcmaster university health sciences center,hamilton,ontario,l8s 4k1
6325,586 eglington avenue eastsuite 208,toronto sleep institute,toronto,ontario,m4p 1p2
6360,6203 28 avenue suite 333,dr jesse siffledeen,edmonton,alberta,t6l 6k3
6524,,lhsc  victoria hospital,,,
6525,,capital district health authority,,,
6540,585 university avenuenc 11c1256,university health network,toronto,ontario,m5g 2n2
6618,pavillon simard 6e étage 2065alexandre de seve,chum centre de recherche,montreal,quebec,h2l 4m1
6639,,mcmaster university health sciences center,,,
6762,,bc cancer agency vancouver centre,,,
6796,,queen elizabeth ii health sciences centre,,,
6797,,princess margaret cancer centre,,,
6809,,queen elizabeth ii health sciences centre,,,
7025,1102935 conroy road,ottawa allergy research corporation,ottawa,ontario,k1g 6c6
7145,chum tour viger900 rue stdenis,chum centre de recherche,montreal,quebec,h2x 0a9
7146,1300 keith ross court,taunton surgical centre,oshawa,ontario,l1h 7k4
7147,339 windermere rd room all100,lhsc  university hospital,london,ontario,n6a 5a5
7158,340 college streetsuite 250,inspiration research limited,toronto,ontario,m5t 3a9
7200,,the centre for dermatology,,,
7244,,ultranova skincare,,,
7245,,institute for skin advancement inc,,,
7432,166 brock street,hotel dieu hospital,kingston,ontario,k7l 5g2
7433,3051120 yates street,percuro clinical research ltd,victoria,british columbia,v8v 3m9
7475,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
7526,,mcgill university health centreglen site  royal victoria hospital,,,
7529,675 mcdermot averesearch institute in oncology and hematology,cancer care manitoba,manitoba,winnipeg,r3e 0v9
7536,401 smyth road,childrens hospital of eastern ontario,ontario,ottawa,k1h 8l1
7568,,lhsc  victoria hospital,,,
7569,,percuro clinical research ltd,,,
7662,585 university ave9nu907d,toronto general hospital,toronto,ontario,m5g 2c4
7719,339 windermere rd,lhsc  university hospital,london,ontario,n6a 5a5
7720,44641796 summer street,queen elizabeth ii health sciences centre,halifax,nova scotia,b3h 3a7
7721,5415 boulevard de lassomptionpavillion rachel tourigny 4th floor door 4162,hopital maisonneuverosemont dba ciusss de lestdelîledemontréal,montréal,quebec,h1t 2m4
7749,58505980 university avenue,iwk health center,nova scotia,halifax,b3k 6r8
7810,4600 highway 7 unit 225,toronto digestive disease associates inc,vaughan,ontario,l4l 4y7
7866,,lhsc  victoria hospital,,,
7867,,mcgill university health centreglen site  royal victoria hospital,,,
7887,401 smyth road,childrens hospital of eastern ontario,ontario,ottawa,k1h 8l1
7889,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
7899,28 oki drive nw,alberta childrens hospital,alberta,calgary,t3b 6a8
7906,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
7945,,cross cancer institute,,,
7946,,allan blair cancer centre,,,
8120,699 concession steet,juravinski cancer centre,ontario,hamilton,l8v 5c2
8123,300 prince philip drive,memorial university of newfoundland,newfoundland and labrador,halifax,
8144,143 rue wolfe,centre hospitalier universitaire de quebec,quebec,levis,g6v 3z1
8145,largo professor abel salazar,chu lhotel dieu de quebec,,porto,4099001
8146,11 cote du palais,hôpital maisonneuverosemont,quebec,quebec city,g1r 2j6
8155,58505980 university avenue,iwk health center,nova scotia,halifax,b3k 6r8
8157,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
8175,675 mcdermot averesearch institute in oncology and hematology,cancer care manitoba,manitoba,winnipeg,r3e 0v9
8180,401 smyth road,childrens hospital of eastern ontario,ontario,ottawa,k1h 8l1
8215,1403 29 street northwest,tom baker cancer centre,alberta,calgary,ab t2n 2t9
8221,675 mcdermot avenue,cancer care manitoba,manitoba,winnipeg,r3e 0v9
8324,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
8332,11350  83 avenue,university of alberta,alberta,edmonton,t6g 2g3
8359,711 concession street,juravinski cancer centre,ontario,hamilton,l8v 1c3
8360,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
8361,charles lemoyne hospital 3120 taschereau boulevard,hopital charles le moyne,quebec,greenfield park,j4v 2h1
8395,3755 ch de la cotesaintecatherinelady davis institute for medical research,jewish general  hospital,quebec,montreal,h3t 1e2
8453,699 concession steet,juravinski cancer centre,ontario,hamilton,l8v 5c2
8459,8440 112 st nw,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2b7
8460,2705 boul laurier,centre hospitalier de luniversité laval,quebec,quebec,g1v 4g2
8461,300 prince philip drive,memorial university of newfoundland,newfoundland and labrador,halifax,
8479,5415 boulevard de lassomption,hôpital maisonneuverosemont,quebec,montreal,h1t 2m4
8508,555 university avenueroom 4534 hill,the hospital for sick children,toronto,ontario,m5g 1x8
8539,339 windermere road b10120,lhsc  university hospital,london,ontario,n6a 5a5
8603,1331 29th st nw,university of calgary medicine,alberta,calgary,t2n 4n2
8794,175 stillview,sir mortimer b davis jewish general hospital,quebec,pointe claire,h9r 4s3
8797,201 riverside drive,cancer care manitoba,ontario,london,n6h 1e5
8951,800 commissioners road east,university of western ontario,ontario,london,n6a 5w9
8954,20 campus drive,saskatoon cancer center,saskatchewan,saskatoon,s7n 4h4
8982,610 university avenue,university health network,,toronto,m5g 2m9
8983,2775 laurel street,vancouver general hospital,british columbia,vancouver,v5z 1m9
8994,800 commissioners road east,university of western ontario,ontario,london,n6a 5w9
9046,110 avenue des pins,chum hôteldieu,montreal,quebec,h2w 1r7
9075,610 university avenue,princess margaret hospital,ontario,toronto,m5g2m9
9090,11560 university avenue,cross cancer institute,alberta,edmonton,t6g 1z2
9145,1331  29th street northwest alberta health services,alberta cancer board,alberta,calgary,t2n 4n2
9146,699 concession street,juravinski cancer centre,ontario,hamilton,l8v 5c2
9182,300 prince philip drive,eastern health  health sciences center general hospital,newfoundland,saint johns,a1b 3v6
9187,1482 george street,cape breton regional hospital,nova scotia,sydney,b1p 1p3
9219,8215112 street,cancer care manitoba,alberta,edmonton,t6g2c8
9229,1200 main street westhsc3h1g,mcmaster university health sciences center,hamilton,ontario,l8n 3z5
9244,5400 gouin boulevard west intensive care unit,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
9245,rm l1102409 tache avenuesbgh unit,cancer care manitoba,manitoba,winnipeg,r2h 2a6
9246,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8l6
9288,1401 18ieme rue,cha quebec hospital,quebec,quebec city,g1j 1z4
9289,1560 sherbrooke east,chum notre dame hospital,quebec,montreal,h2l 4m1
9290,25 king street west,kingston regional cancer centre,ontario,kingston,k7l 5p9
9334,11560 university avenue,cross cancer institute,alberta,edmonton,t6g 1z2
9355,640 manawagonish road,saint john regional hospital,new brunswick,saint john,e2m 3w5
9476,3051120 yates street,percuro clinical research ltd,victoria,british columbia,v8v 3m9
9477,339 princess avenue,brandon medical arts clinic,brandon,manitoba,r7a 0n7
9487,stollery childrens hospital8440112 st,walter c mackenzie health science centre,edmonton,alberta,t6g 1c9
9503,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
9585,400 university avenue,saint john regional hospital,new brunswick,saint john,e2l 4l2
9586,2775 laurel street,vancouver general hospital,british columbia,vancouver,v5z 1m9
9597,2775 laurel street,british columbia cancer agency,british columbia,vancouver,v5z 1m9
9598,699 concession steet,juravinski cancer centre,,hamilton,l8v 5c2
9599,800 commissioners road east,london health sciences centre,ontario,london,n6a 5w9
9600,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
9684,575 west 8th avenue,vancouver general hospital,british columbia,vancouver,v5z 1
9685,3120 boulevard tachereau coor an0132,hopital charles le moyne,quebec,greenfield park,j4v 2h1
9688,3935 kincaid street,burnaby hospital,british columbia,burnaby,v5g 2x6
9689,11 cote du palais,chuq lhotel,quebec,quebec city,g1r 2j6
9690,1755 boulevard rene laennec,centre de sante et de services sociaux de laval,quebec,laval,h7m 3l9
9691,143 rue wolfe,hotel dieu de levis,quebec,levis,g6v 3z1
9699,600 west 10th avenue,british columbia cancer agency,british columbia,vancouver,v5z 4e6
9705,100 mcgowan court,heritage physician group oncology,arkansas,hot springs,71913
9709,2220 kildare road,windsor regional cancer center clinical trials,ontario,windsor,n8w 2x3
9743,2220 kildare road,windsor regional cancer center clinical trials,ontario,windsor,n8w 2x3
9747,135 macbeath avenue,moncton hospital,new brunswick,moncton,e1c 6z8
9751,3755 cote sainte catherine road,sir mortimer b davis jewish general hospital,quebec,montreal,h3t 1e2
9776,140329th st nwrm 681 foothills medical center,university of calgary  heritage medical research clinic,calgary,alberta,t2n 2t9
9783,30 bond street,saint michaels hospital,ontario,toronto,m5b 1w8
9785,20 campus drive,saskatoon cancer center,,saskatoon,s7n 4h4
9794,2075 bayview ave,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
9826,650 sammon avenue,toronto east general hospital,ontario,toronto,m4c 5m5
9847,5790 university avenueqeii health sciences centre,queen elizabeth ii health sciences center,nova scotia,halifax,b3h 1v7
9918,290 rue montignybloc f,recherche médicale stjérôme inc,stjérôme,quebec,j7z 5t3
9919,200 620328 ave sw,south edmonton gastroenterology,edmonton,alberta,t6w 3g7
10018,855 west 12th avenue,vancouver general hospital,british columbia,vancouver,v5z 1m
10044,800 commissioners rd east rm b1112b,lhsc  victoria hospital,london,ontario,n6a 5w9
10051,1033 bay streetroom 318319,jodha tishon inc,toronto,ontario,m5s 3a3
10107,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
10195,opg building 6225 6th floor700 university avenue,princess margaret hospital,ontario,toronto,m5g 1x6
10196,2051 mccallum road,abbotsford regional hospital and cancer care centre,british columbia,abbotsford,v2s 3n5
10197,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8
10199,4101 dewdney avenue,allan blair cancer centre,saskatchewan,regina,s4t 1a5
10225,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
10226,1401 18ieme rue,centre hospitalier universitaire de quebec,quebec,quebec city,g1j 1z4
10362,835 king street west,grand river hospital,ontario,kitchener,n2g1g3
10369,2075 bayview avenue,sunnybrook health sciences centre,ontario,toronto,m4n 3m5
10370,37 providence street,pierre whitlocks private practice,new brunswick,moncton,e1c 8x3
10371,295 saskatoon street,london east medical centre,ontario,london,n5w6a2
10395,1001 boulevard décarie,muhcglen site,quebec,montreal,h4a 3j1
10396,750 great northern roadalgoma district cancer program,sault area hospitals,ontario,sault ste marie,p6b 0a8
10397,41 ramsey lake road,northeast cancer centre,ontario,sudbury,p3e 5j1
10444,1001 boulevard décarie,muhcglen site,quebec,montreal,h4a 3j1
10517,175 stillview,sir mortimer b davis jewish general hospital,quebec,pointe claire,h9r 4s3
10557,11560 university avenue,cross cancer institute,alberta,edmonton,t6g 1z2
10584,675 mcdermot avenue,cancer care manitoba,manitoba,winnipeg,r3e 0v9
10616,411 laurel street,medical oncology and hematology associates,iowa,des moines,50314
10619,175 stillview road,ultra medical inc,quebec,pointe claire,h9r 4s3
10707,5415 boulevard lassomption,hopital maisonneuverosemont dba ciusss de lestdelîledemontréal,montreal,quebec,h1t 2m4
10716,2410 lee avenuevancouver island cancer centre,british columbia cancer agency,british columbia,victoria,v8r 6v5
10728,1001 decarie boulevardhematologyoncology division,mcgill university health center,quebec,montreal,h4a 3j1
10802,501 smyth road,ottawa hospital,ontario,ottawa,k1h 8
10803,596 davis drive,southlake regional health centre,ontario,newmarket,l3y 2p9
10955,3755 ch de la cotesaintecatherinelady davis institute for medical research,jewish general  hospital,quebec,montreal,h3t 1e2
10958,401 smyth road,childrens hospital of eastern ontario,ontario,ottawa,k1h 8l1
10959,28 oki drive nw,alberta childrens hospital,alberta,calgary,t3b 6a8
10978,399 royal avenue,cancer center for the southern interior,british columbia,kelowna,v1y 5l3
11033,1001 decarie boulevardhematologyoncology division,mcgill university health center,quebec,montreal,h4a 3j1
11059,4101 dewdney avenue,allan blair cancer centre,saskatchewan,regina,s4t 1a5
11069,5400 boulevard gouin ouest,hopital du sacre coeur de montreal,quebec,montreal,h4j 1c5
11083,700 coronation boulevard,cambridge memorial hospital,ontario,cambridge,n1r 3g2
11094,585 university avenue toronto general hospital,university health network,ontario,toronto,m5g 2n2
11101,4480 oak street,british columbia childrens hospital,british columbia,vancouver,v6h 3v4
11102,11350  83 avenue,university of alberta,alberta,edmonton,t6g 2g3
11107,20 campus drive,saskatchewan cancer agency,saskatchewan,saskatoon,s7n 4h4
11159,1001 boulevard décarie,mcgill university health center,quebec,montreal,h4a 3j1
11280,610 university ave,university health network,ontario,toronto,m5g 2m9
11410,699 concession street,juravinski cancer centre,ontario,hamilton,l8v 5c2
11411,600 west 10th avenue,british columbia cancer agency,british columbia,vancouver,v5z 4e6
11448,28 oki drive nw,alberta childrens hospital,alberta,calgary,t3b 6a8
11455,687 avenue de pins ouest,royal victoria regional health centre,quebec,montreal,h3a1a1
11483,30 bond streetoncology clinical research group,saint michaels hospital,ontario,toronto,m5b 1w8
11485,11560 university avenue,cross cancer institute,alberta,edmonton,t6g 1z2
11488,600 university avenueroom 1252,mount sinai hospital,ontario,toronto,m5g 1x5
11504,1200 main street west,mcmaster childrens hospital,ontario,hamilton,l8n 3z5
11505,76 stuart street,kingston general hospital,ontario,kingston,k7l 2v7
11508,20 campus drive,saskatoon cancer center,saskatchewan,saskatoon,s7n 4h4
11540,8440 112 street northwest,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2r7
11570,1482 george street,cape brenton cancer centre,nova scotia,sydney,b1p 1p3
11571,175 stillview road,ultra medical inc,quebec,pointe claire,h9r 4s3
11579,1401 18e rue,hopital de lenfant jesus,quebec,quebec city,g1j 1z4
11584,1001 boulevard décarie,muhcglen site,quebec,montreal,h4a 3j1
11660,135 macbeath avenue,moncton hospital,new brunswick,moncton,e1c 6z8
11680,610 university avenuemedical oncologyhematology,princess margaret hospital,ontario,toronto,m5g 2m9
11759,1331  29th street northwestclinical trials unit,tom baker cancer centre,alberta,calgary,t2n 4n2
11936,13750 96th avenue,fraser valley centre british columbia cancer agency,british columbia,surrey,v3v 1z2
11956,2705 boul laurier,centre hospitalier de luniversité laval,quebec,quebec,g1v 4g2
11965,264 boul renelevesque east,chum,quebec,montreal,h2x 1p1
11972,610 university avenue,princess margaret hospital,ontario,toronto,m5g 2m9
11973,610 university avenue,university health network,ontario,toronto,m5g 2m9
11978,1401 18e rue,centre hospitalier universitaire de quebec,quebec,quebec city,g1j 1z4
11979,2900 boulevard edouardmontpetit,hôpital maisonneuverosemont,quebec,montréal,h3t 1j4
12034,76 stuart street,kingston general hospital,ontario,kingston,k7l 2v7
12038,8440 112 st nw,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2b7
12040,555 university avenue,hospital for sick children,ontario,toronto,m5g 1x8
12045,2410 lee avenuevancouver island cancer centre,british columbia cancer agency,british columbia,victoria,v8r 6v5
12046,3155 harvester road,g kenneth jansz medicine professional corporation,ontario,burlington,l7n 3v2
12047,820 sherbrooke street,cancer care manitoba,manitoba,winnepeg,r3a 1r9
12048,399 royal avenue,cancer center for the southern interior,british columbia,kelowna,v1y 5l3
12049,699 concession street,juravinski cancer centre,ontario,hamilton,l8v 5c2
12056,d92733 heather street heather pavillion,vancouver hospital and hsc,british columbia,vancouver,v5z 3j5
12072,675 mcdermot avenue,cancer care manitoba,manitoba,winnepeg,r3e 0v9
12073,3755 cote sainte catherine road,sir mortimer b davis jewish general hospital,quebec,montreal,h3t 1e2
12144,2100 bovaird drive eastbrampton civic hospital campus,william osler health centre,ontario,brampton,l6r 3j7
12164,596 davis drive,southlake regional health centre,ontario,newmarket,l3y 2p9
12165,133129th street north westmedical oncology department,tom baker cancer centre,alberta,calgary,t2n 4n2
12187,3935 kincaid street,burnaby hospital,british columbia,burnaby,v5g 2x6
12195,825 coxwell avenue,toronto east general hospital,ontario,toronto,m4c 3e7
12257,28 oki drive nw,alberta childrens hospital,alberta,calgary,t3b 6a8
12259,8440 112 street northwest,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2r7
12273,5415 boulevard de lassomption,ciusssdel’estdel’îledemontréal,quebec,montreal,h1t 2m4
12320,133129th street northwest,tom baker cancer centre,alberta,calgary,t2n 4
