SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
7891,viale oxford 81,fondazione ptv policlinico tor vergata,lazio,rome,00133
7892,viale oxford 81azienda ospedaliera universitaria policlinico tor vergata,fondazione ptv policlinico tor vergata,lazio,rome,00133
7893,via tommaso gargollo  24largo agostino gemelli 8,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00137
7894,via tommaso gargollo  24largo agostino gemelli 8,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00137
7895,via elio chianesi 53,istituto nationale tumori regina elena,roma,roma,00144
7896,via elio chianesi 53istituti fisioterapici ospitalieri,istituto nazionale tumori regina elena,lazio,rome,00144
7897,piazzale dellumanesimo 10divisione di ematologia,ospedale s eugenio,lazio,roma,00144
7898,piazzale umanesimo 10unità operativa complessa ematologia,ospedale s eugenio,lazio,roma,00144
7899,endocrinologiaviale di san paolo 15,ospedale pediatrico bambino gesu,roma,roma,00146
7900,circonvallazione gianicolenseunità di ematologia e centro trapianti di cellule staminali,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7901,circonvallazione gianicolense 87uosd malattie intestinali croniche,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7902,circonvallazione gianicolense 87,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7903,circonvallazione gianicolense 87gastroenterol ed endoscopia dig e diagn operat,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7904,circonvallazione gianicolense 87uosd malattie intestinali croniche,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7905,circonvallazione gianicolense 87uosd malattie intestinali croniche,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7906,circonvallazione gianicolense 87uosd malattie intestinali croniche,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7907,circonvallazione gianicolense 87gastroenterol ed endoscopia dig e diagn operat,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7908,circonvallazione gianicolense 87gastroenterol ed endoscopia dig e diagn operat,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7909,circonvallazione gianicolense 87gastroenteroled endoscopia digestiva diagnostica,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7910,circonvallazione gianicolense 87gastroenterol ed endoscopia dig e diagn operat,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7911,circonvallazione gianicolense 87unità operativa di cardiologia interventistica,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7912,circonvallazione gianicolense 87unità di ematologia e centro trapianti di cellule staminali,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7913,circonvallazione gianicolense 87,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7914,circonvallazione gianicolense 87unità di ematologia e centro trapianti di cellule staminali,azienda ospedaliera san camillo forlanini,lazio,roma,00152
7915,circonvallazione gianicolense 87co azienda ospedaliera san camillo forlanini,azienda ospedaliera san camillo forlanini,roma,roma,00152
7916,circonvallazione gianicolese 87,azienda ospedaliera san camillo forlanini,roma,roma,00152
7917,unit operativa di oncologia medicacirconvallazione gianicolense 871 piano,azienda ospedaliera san camillo forlanini,roma,roma,00152
7918,via benevento 6dipartimento di ematologia clinical trial service piano 1,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7919,via benevento 6,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7920,via benevento 6,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7921,via benevento 6,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7922,via benevento 6,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7923,via benevento 6,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7924,via delluniversità 30,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7925,via delluniversità 30,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00161
7926,viale del policlinico 151,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,rome,roma,00161
7927,via benevento 6dipartimento di biotecnologie ed ematologia  sezione ematologia,azienda policlinico umberto i,lazio,roma,00161
7928,via benevento 6,azienda policlinico umberto i,lazio,roma,00161
7929,via benevento 6,azienda policlinico umberto i,lazio,roma,00161
7930,via benevento 6dipartimento di biotecnologie cellulari ed ematologia,azienda policlinico umberto i,lazio,roma,00161
7931,via benevento 6,azienda policlinico umberto i,lazio,roma,00161
7932,via benevento 6dipartimento di biotecnologie ed ematologia  sezione ematologia,azienda policlinico umberto i,lazio,roma,00161
7933,via benevento 6uoc ematologia dipartimento di biotecnologie cellulari ed ematologia,azienda policlinico umberto i,lazio,roma,00161
7934,via benevento 6uoc ematologia dipartimento di biotecnologie cellulari ed ematologia,azienda policlinico umberto i,lazio,roma,00161
7935,via benevento 6uoc ematologia dipartimento di biotecnologie cellulari ed ematologia,azienda policlinico umberto i,lazio,roma,00161
7936,viale del policlinico 155dipartimento di scienze dellinvecchiamento,azienda policlinico umberto i,lazio,roma,00161
7937,viale del policlinico 155dipartimento di scienze dellinvecchiamento,azienda policlinico umberto i,lazio,roma,00161
7938,viale del policlinico 155dipartimento di biotecnologie cellulari ed ematologia,azienda policlinico umberto i,lazio,roma,00161
7939,viale del policlinico 155dipartimento di scienze dellinvecchiamento,azienda policlinico umberto i,lazio,roma,00161
7940,viale regina elena 324dipartimento di medicina sperimentale – sez di fisiopatologia medica ed endocrinologia,azienda policlinico umberto i,lazio,roma,00161
7941,via benevento 6centro di ematologia,azienda policlinico umberto i,roma,roma,00161
7942,via benevento 6centro di ematologia,azienda policlinico umberto i,roma,roma,00161
7943,dipartamento di biotecnologie cellulari ed ematologiasezione di ematologiavia benevento 6,centro di ematologia policlinico umberto i universita sapienza di roma,roma,roma,00161
7944,dipartimento di biotecnologie cellulari ed ematologiasezione di ematologiavia benevento 6,centro di ematologia policlinico umberto i universita sapienza di roma,roma,roma,00161
7945,via chianesi 53,presidio ospedaliero di livorno,roma,roma,00161
7946,viale regina elena 324pediatric gastroenterology unit,sapienza university of rome,lazio,rome,00161
7947,viale del policlinico 155,universita degli studi di roma la sapienza  umberto i policlinico di roma,roma,roma,00161
7948,viale del policlinico 155centro di ematologia,universita degli studi la sapienza,lazio,rome,00161
7949,piazza santonofrio 4,bambin gesu hospital  ospedale pediatrico bambin gesu,rome,rome,00165
7950,piazza santonofrio 4,department of pediatric hematology and oncology irccs ospedale pediatrico bambino gesã¹,italy,rome,00165
7951,piazza santonofrio 4dipartimento di cardiologia pediatrica,irccs ospedale pediatrico bambino gesù,lazio,roma,00165
7952,piazza s onofrio 4division of metabolism,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7953,piazza s onofrio 4dipartimento di oncoematologia pediatrica e medicina trasfusionale,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7954,piazza s onofrio 4dipartimento di oncoematologia pediatrica e medicina trasfusionale,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7955,piazza sant onofrio 4dipartimento di oncoematologia pediatrica e medicina trasfusionale,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7956,piazza sant onofrio 4dipartimento di oncoematologia pediatrica e medicina trasfusionale,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7957,piazza sant onofrio 4dipartimento di oncoematologia pediatrica e medicina trasfusionale,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7958,piazza santonofrio 4nefrologia pediatricaunità trapianto emopoietico e terapia cellulare,irccs ospedale pediatrico bambino gesù  incipit  pin,lazio,roma,00165
7959,piazza s onofrio 4uoc farmacia ospedaliera,irccs ospedale pediatrico bambino gesù  incipit  pin,roma,roma,00165
7960,piazza s onofrio 4,ospedale pediatrico bambino gesù,roma,roma,00165
7961,piazza s onofrio 4,ospedale pediatrico bambino gesù,roma,roma,00165
7962,piazza s onofrio 4,ospedale pediatrico bambino gesù,roma,roma,00165
7963,piazza s onofrio 4,ospedale pediatrico bambino gesù,roma,roma,00165
7964,piazza sant onofrio 43° piano stanza k5,ospedale pediatrico bambino gesù,roma,roma,00165
7965,piazza sant’onofrio 4padiglione giovanni paolo 2 3 piano stanza k5,ospedale pediatrico bambino gesù,rome,roma,00165
7966,via g moscati 31unità operativa di medicina interna e gastroenterologia,complesso integrato columbus,roma,roma,00168
7967,via g moscati 31unità operativa di medicina interna e gastroenterologia,complesso integrato columbus,roma,roma,00168
7968,via g moscati 31unità operativa di medicina interna e gastroenterologia,complesso integrato columbus,roma,roma,00168
7969,via g moscati 31unità operativa di medicina interna e gastroenterologia,complesso integrato columbus,roma,roma,00168
7970,via g moscati 31unità operativa di medicina interna e gastroenterologia,complesso integrato columbus,roma,roma,00168
7971,via g moscati 31unità operativa di medicina interna e gastroenterologia,complesso integrato columbus,roma,roma,00168
7972,largo a gemelli 8,fondazione policlinico universitario a gemelli,emiliaromagna,roma,00168
7973,largo a gemelli  8unità operativa di medicina interna e gastroenterologia,fondazione policlinico universitario a gemelli,lazio,roma,00168
7974,largo a gemelli  8,fondazione policlinico universitario a gemelli,lazio,roma,00168
7975,largo a gemelli  8,fondazione policlinico universitario a gemelli,lazio,roma,00168
7976,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato,fondazione policlinico universitario a gemelli,lazio,roma,00168
7977,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato,fondazione policlinico universitario a gemelli,lazio,roma,00168
7978,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato,fondazione policlinico universitario a gemelli,lazio,roma,00168
7979,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato,fondazione policlinico universitario a gemelli,lazio,roma,00168
7980,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegatopiano 3 ala a,fondazione policlinico universitario a gemelli,lazio,roma,00168
7981,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato,fondazione policlinico universitario a gemelli,lazio,roma,00168
7982,largo a gemelli 8uoc medicina interna gastroenterologia e malattie del fegato,fondazione policlinico universitario a gemelli,lazio,roma,00168
7983,largo agostino gemelli 8cemad,fondazione policlinico universitario a gemelli,lazio,roma,00168
7984,largo agostino gemelli 8uo neurologiaistituto di neurologia,fondazione policlinico universitario a gemelli,lazio,roma,00168
7985,largo agostino gemelli 8unità operativa semplice di diabetologia,fondazione policlinico universitario a gemelli,lazio,roma,00168
7986,largo agostino gemelli 8cemad,fondazione policlinico universitario a gemelli,lazio,roma,00168
7987,largo agostino gemelli 8universita cattolica del sacro cuore,fondazione policlinico universitario a gemelli,lazio,roma,00168
7988,largo agostino gemelli 8institute of dermatology ucsc,fondazione policlinico universitario a gemelli,lazio,roma,00168
7989,largo agostino gemelli 8dipartimento per la tutela della salute della donna,fondazione policlinico universitario a gemelli,lazio,roma,00168
7990,largo agostino gemelli 8,fondazione policlinico universitario a gemelli,lazio,roma,00168
7991,largo agostino gemelli 8uoc di neonatologia,fondazione policlinico universitario a gemelli,lazio,roma,00168
7992,largo agostino gemelli 8cemad,fondazione policlinico universitario a gemelli,lazio,roma,00168
7993,largo gemelli 8istituto di ematologia,fondazione policlinico universitario a gemelli,lazio,roma,00168
7994,via giuseppe moscati 31,fondazione policlinico universitario a gemelli,lazio,roma,00168
7995,via giuseppe moscati 31,fondazione policlinico universitario a gemelli,lazio,roma,00168
7996,via giuseppe moscati 31dipartimento di oftalmologia,fondazione policlinico universitario a gemelli,lazio,roma,00168
7997,largo agostino gemelli 8divisione di ematologia,fondazione policlinico universitario a gemelli,liguria,rome,00168
7998,largo a gemelli 8unità terapia intesiva cardiologica e subintensiva,fondazione policlinico universitario a gemelli,roma,roma,00168
7999,largo a gemelli 8unità terapia intesiva cardiologica e subintensiva,fondazione policlinico universitario a gemelli,roma,roma,00168
8000,dipt di ginecologia oncologicalargo a gemelli 8,fondazione policlinico universitario agostino gemelli,roma,roma,00168
8001,largo a gemelli 8,fondazione policlinico universitario agostino gemelli,roma,roma,00168
8002,largo agostino gemelli 8,fondazione policlinico universitario agostino gemelli,roma,roma,00168
8003,largo a gemelli 8,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00168
8004,largo agostino gemelli 8farmacia interna primo piano ala f stanza f194,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00168
8005,largo agostino gemelli 8farmacia interna primo piano ala f stanza f194,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00168
8006,largo agostino gemelli 8farmacia interna primo piano ala f stanza f194,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00168
8007,servizio malattie emorragiche e trombotiche largo gemelli 8ala j piano 3,fondazione policlinico universitario agostino gemelli irccs,roma,roma,00168
8008,largo agostino gemelli 88,fondazione policlinico universitario agostino gemelli irccs,rome,roma,00168
8009,largo agostino gemelli 8,university of sacred heart policlinico a gemelli,rome,rome,00168
8010,viale università 30,azienda ospedaliera universitaria policlinico umberto i  università di roma la sapienza,roma,roma,00185
8011,viale università 30dipartimento di neuroscienze,azienda policlinico umberto i,lazio,roma,00185
8012,piazzale aldo moro 5,sapienza university of rome,lazio,roma,00185
8013,strada sammartinese,ospedale di belcolle,lazio,viterbo,01100
8014,strada sammartinese,ospedale di belcolle,lazio,viterbo,01100
8015,viale tristano di jaonnuccio 1struttura complessa di oncoematologia,azienda ospedaliera s maria di terni,umbria,terni,05100
8016,viale tristano di jaonnuccio 1struttura complessa di oncoematologia,azienda ospedaliera s maria di terni,umbria,terni,05100
8017,viale tristano di jaonnuccio 1struttura complessa di oncoematologia,azienda ospedaliera s maria di terni,umbria,terni,05100
8018,via brunamonti 51,azienda sanitaria universitaria integrata di udine  po universitario santa maria della misericordia,umbria,perugia,06122
8019,sc oncologia medicavia gdottori 1,azienda ospedaliera di perugia,perugia,perugia,06132
8020,piazza menghinistruttura complessa di ematologia con trapianto di midollo osseo,ospedale santa maria della misericordia di perugia,umbria,perugia,06156
8021,piazza menghinistruttura complessa di ematologia con trapianto di midollo osseo,ospedale santa maria della misericordia di perugia,umbria,perugia,06156
8022,viale san pietro 12universita degli studi di sassari istituto di ematologia,azienda ospedaliera universitaria di sassari,sardegna,sassari,07100
8023,ss 554 km 4500,azienda ospedaliera di cagliari  presidio monserrato,monserrato,cagliari,09042
8024,ss 554 km 4500,azienda ospedaliera di cagliari  presidio monserrato,monserrato,cagliari,09042
8025,ss 554 bivio per sestu,presidio policlinico di monserrato,sardegna,monserrato,09042
8026,via jenner,clinica pediatrica e malattie rare,sardegna,cagliari,09121
8027,7° piano ala b via edward jenner 1,ospedale oncologico businco ematologia e ctmo,italy,cagliari,09121
8028,piazzale ricchi 1sc gastroenterologia,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134
8029,piazzale ricchi 1,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134
8030,piazzale ricchi 1sc gastroenterologia,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134
8031,piazzale ricchi 1sc gastroenterologia,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134
8032,piazzale ricchi 1,ao brotzu  clinica di neuropsichiatria dellinfanzia e delladolescenza  incipit – pin,cagliari,cagliari,09134
8033,scdu malattie apparato respiratorio 5 ad indirizzo oncologicovia regione gonzole 10,azienda ospedaliero  universitaria san luigi gonzaga,torino,orbassano,10043
8034,regione gonzole 10divisione di medicina interna ed ematologia,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043
8035,regione gonzole 10,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043
8036,regione gonzole 10ssd terapia oncoematologica intensiva e trapianto cse,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043
8037,regione gonzole 10divisione di medicina interna ed ematologia,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043
8038,regione gonzole 10,azienda sanitaria ospedaliera s luigi gonzaga,piemonte,orbassano,10043
8039,strada provinciale 142,azienda ospedaliera città della salute e della scienza di torino,candiolo,torino,10060
8040,strada provinciale di none 142,fondazione del piemonte per l’oncologia irccs,piemonte,candiolo,10060
8041,corso dogliotti 14scdu endocrinologia diabetologia e metabolismo,università degli studi di torino,piemonte,torino,10123
8042,via ventimiglia 3dipartimento di discipline ginecologiche e ostetriche,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10124
8043,via cherasco 11,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10124
8044,corso bramante 88ematologia,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8045,corso bramante 88sscvd trapianto allogenico di cellule staminali,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8046,corso bramante 8890scdo ematologia 2,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8047,via cherasco 15dipartimento radiologia,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8048,via genova 3unità operativa ematologia 1,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8049,via genova 3ssd clinical trial in oncoematologia e mieloma multiplo,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8050,via genova 3unità operativa ematologia 1,azienda ospedaliera città della salute e della scienza di torino,piemonte,torino,10126
8051,corso bramante 88struttura complessa ematologia u,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8052,corso bramante 88,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8053,corso bramante 8890gastroenterologia u,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8054,corso bramante 8890gastroenterologia u,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8055,corso bramante 8890gastroenterologia u,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8056,corso bramante 8890,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8057,corso bramante 8890,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8058,corso bramante 8890,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8059,corso spezia 60,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8060,piazza polonia 94,azienda ospedaliera città della salute e della scienza di torino,torino,torino,10126
8061,struttura complessa di ematologiacorso bramante 8890,azienda ospedaliera universitaria citta della salute e della scienza di torino,piemonte,torino,10126
8062,via genova 3unità operativa ematologia 1,azienda ospedaliero universitaria san giovanni battista di torino,piemonte,torino,10126
8063,ospedale sgiovanni battista molinettedermatologia 2corso bramante 8890,azienda sanitaria ospedaliera sgiovanni battista molinette,italy,torino,10126
8064,piazza polonia 94sc oncoematologia pediatrica e centro trapianti,ospedale infantile regina margherita  incipit  pin,piemonte,torino,10126
8065,piazza polonia 94,ospedale infantile regina margherita  incipit  pin,piemonte,torino,10126
8066,piazza polonia 94,ospedale infantile regina margherita  incipit  pin,torino,turin,10126
8067,piazza polonia 94,ospedale infantile regina margherita  incipit  pin,torino,turin,10126
8068,via magellano n1ospedale umberto i di torino dipartimento strutturale medico  scdu ematologia,azienda ospedaliera ordine mauriziano di torino,piemonte,torino,10128
8069,via magellano1scdu ematologia,azienda ospedaliera ordine mauriziano di torino,piemonte,torino,10128
8070,via ferdinando magellano 1,azienda ospedaliera ordine mauriziano di torino,piemonte,turin,10128
8071,via ferdinando magellano 1sc gastroenterologia,azienda ospedaliera ordine mauriziano di torino,torino,torino,10128
8072,via ferdinando magellano 1sc gastroenterologia,azienda ospedaliera ordine mauriziano di torino,torino,torino,10128
8073,via ferdinando magellano 1sc gastroenterologia,azienda ospedaliera ordine mauriziano di torino,torino,torino,10128
8074,via ferdinando magellano 1sc gastroenterologia,azienda ospedaliera ordine mauriziano di torino,torino,torino,10128
8075,largo filippo turati62,ospedale mauriziano umberto i,torino,torino,10128
8076,largo filippo turati62,ospedale mauriziano umberto i,torino,torino,10128
8077,via m coppino 26struttura complessa ematologia,azienda sanitaria ospedaliera s croce e carle,piemonte,cuneo,12100
8078,via michele coppino 25hematology department and bmt unit,azienda sanitaria ospedaliera s croce e carle,piemonte,cuneo,12100
8079,via michele coppino 26,azienda sanitaria ospedaliera s croce e carle,piemonte,cuneo,12100
8080,divisione di cardiologia  utic,ospedale civile di cuneo santa croce e carle,cuneo,cuneo,12100
8081,piazzale dellumanesimo 10divisione di ematologia,ospedale s eugenio,lazio,roma,144
8082,piazzale umanesimo 10unità operativa complessa ematologia,ospedale s eugenio,lazio,roma,144
8083,piazzale dell umanesimo 10uoc di ematologia,ospedale s eugenio,lazio,rome,144
8084,via venezia 16,azienda ospedaliera nazionale santi antonio e biagio e cesare arrigo,alessandria,alessandria,15100
8085,via venezia 18struttura complessa oncologia  dipartimento oncoematologico,azienda ospedaliera santi antonio biagio e cesare arrigo,piemonte,allessandria  al,15100
8086,circonvallazione gianicolense 87department of gastroenterology,azienda ospedaliera san camillo forlanini,lazio,rome,152
8087,via benevento 6uoc ematologia,azienda policlinico umberto i,lazio,roma,161
8088,via mura delle cappuccine 1416128 genova,ente ospedaliero ospedali galliera,genova,genova,16128
8089,clinica ematologicalargo rosanna benzi 10,azienda ospedaliera universitaria san martino,genova,genova,16132
8090,largo paolo daneo 3,azienda ospedaliero universitaria san martino,genova,genova,16132
8091,largo rosanna benzi 10padiglione 15,azienda ospedaliero universitaria san martino,genova,genova,16132
8092,oncologia medica alargo rosanna benzi 10,azienda policlinico san martino,genova,genova,16132
8093,largo rosanna benzi 10,azienda policlinico san martino,liguria,genova,16132
8094,largo rosanna benzi 10,irccs  azienda ospedaliera universitaria  ist san martino,genova,genova,16132
8095,largo daneo  3dipartimento di neuroscienze riabilitazione oftalmologia genetica e scienze maternoinfantiliunità operativa clinica neurologica,irccs aou san martino,liguria,genova,16132
8096,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8097,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8098,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8099,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8100,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8101,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8102,largo r benzi 10clinica gastroenterologica con endoscopia,irccs az osp universitaria san martino ist,liguria,genova,16132
8103,largo rosanna benzi 10,irccs az osp universitaria san martino ist,liguria,genova,16132
8104,largo rosanna benzi 10,irccs az osp universitaria san martino ist,liguria,genova,16132
8105,largo rosanna benzi 10dipartimento di medicina interna  clinica  ematologica,irccs az osp universitaria san martino ist,liguria,genova,16132
8106,largo rosanna benzi 10,ospedale policlinico san martino,liguria,genoa,16132
8107,largo rosanna benzi 10unità operativa clinica ematologica,ospedale policlinico san martino,liguria,genova,16132
8108,piazzale rosanna benzi 10divisione di ematologia 2 centro trapianti di midollo osseo,ospedale policlinico san martino,liguria,genova,16132
8109,viale benedetto xv 5clinica oculistica,ospedale policlinico san martino,liguria,genova,16132
8110,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna,università degli studi di genova,liguria,genoa,16132
8111,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna,università degli studi di genova,liguria,genoa,16132
8112,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna,università degli studi di genova,liguria,genova,16132
8113,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna,università degli studi di genova,liguria,genova,16132
8114,largo rosanna benzi 10unità operativa clinica gastroentologica con endoscopia  dipartimento medicina interna,università degli studi di genova,liguria,genova,16132
8115,via gerolamo gaslini 5 padiglione n 12uosd trapianto staminali emopoietiche,istituto g gaslini ospedale pediatrico irccs  incipit  pin,genova,genova,16147
8116,via gerolamo gaslini 5 padiglione n 12,istituto g gaslini ospedale pediatrico irccs  incipit  pin,genova,genova,16147
8117,via gerolamo gaslini 5 padiglione n 12,istituto g gaslini ospedale pediatrico irccs  incipit  pin,genova,genova,16147
8118,largo gerolamo gaslini 5dipartimento di onco – ematologia pediatrica,istituto g gaslini ospedale pediatrico irccs  incipit  pin,liguria,genoa,16147
8119,largo gerolamo gaslini 5dipartimento di onco – ematologia pediatrica,istituto g gaslini ospedale pediatrico irccs  incipit  pin,liguria,genoa,16147
