SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
1926,währinger gürtel 1820,medizinische universitat wien medical university of vienna,wien,wien,1090
1927,währinger gürtel 1820,medizinische universitat wien medical university of vienna,wien,wien,1090
1928,währinger gürtel 1820department of medicine 1 division of haematology,medizinische universitat wien medical university of vienna,wien,wien,1090
1929,währinger gürtel 1820akh wien klinische abteilung für gastroenterologie und hepatologie klinik für innere medizin iii,medizinische universitat wien medical university of vienna,wien,wien,1090
1930,währinger gürtel 1820department of dermatology,medizinische universitat wien medical university of vienna,wien,wien,1090
1931,währinger gürtel 1820dermatologie,medizinische universitat wien medical university of vienna,wien,wien,1090
1932,währinger gürtel 1820,medizinische universitat wien medical university of vienna,wien,wien,1090
1933,kinderspitalgasse 6,st anna kinderspital,wien,wien,1090
1934,währinger gürtel 16,universitätsklinik für kinder und jugendheilkunde,salzburg,wien,1090
1935,kundratstraße 3,klinik favoriten,wien,wien,1100
1936,quellenstraße 181,rheuma zentrum favoriten,wien,wien,1100
1937,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1938,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1939,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1940,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1941,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1942,heinrichcollinstraße 30hämatologischesonkologisches zentrum,hanusch krankenhaus,wien,wien,1140
1943,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1944,heinrichcollinstraße 30hämatologischesonkologisches zentrum,hanusch krankenhaus,wien,wien,1140
1945,heinrichcollinstrasse 30,hanusch krankenhaus,wien,wien,1140
1946,abteilung fr hmatologieheeinrichcollinstrasse 30,hanusch krankenhaus wiener gebietskrankenkasse,vienna,wien,1140
1947,montleartsraße 371 medizinische abteilung mit onkologie,klinik ottakring früher wilhelminenspital,wien,wien,1160
1948,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1949,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1950,montleartstraße 37,klinik ottakring früher wilhelminenspital,wien,wien,1160
1951,montleartstraße 371 medizinische abteilung zentrum für onkologie und hämatologie,klinik ottakring früher wilhelminenspital,wien,wien,1160
1952,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1953,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1954,montleartstraße 371 medizinische abteilung zentrum für onkologie und hämatologiepavilion 23,klinik ottakring früher wilhelminenspital,wien,wien,1160
1955,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1956,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1957,montleartstraße 37institut für nuklearmedizinpavillon 29,klinik ottakring früher wilhelminenspital,wien,wien,1160
1958,montleartstraße 371 medizinische abteilung mit onkologiepavilion 23,medizinische universitat wien medical university of vienna,wien,wien,1160
1959,obkirchergasse 22219innere medizin iii,ordination,wien,wien,1190
1960,obkirchergasse 22219innere medizin iii,ordination,wien,wien,1190
1961,obkirchergasse 22219innere medizin iii,ordination,wien,wien,1190
1962,obkirchergasse 22219innere medizin iii,ordination,wien,wien,1190
1963,obkirchergasse 22219innere medizin iii,ordination,wien,wien,1190
1964,brünner straße 68abteilung für innere medizin und pneumologie,klinik floridsdorf,wien,wien,1210
1965,bahngasse 6,ordination dr georg stummvoll,niederösterreich,baden,2500
1966,corvinusring 35,landesklinikum wiener neustadt,niederösterreich,wiener neustadt,2700
1967,corvinusring 35,landesklinikum wiener neustadt,niederösterreich,wiener neustadt,2700
1968,propstfhrerstrasse 4,universitatsklinikum st polten,lower austria,sankt polten,3100
1969,dunantplatz 1,universitätsklinikum st pölten,niederösterreich,sankt pölten,3100
1970,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1971,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1972,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1973,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1974,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1975,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1976,propstführerstraße 4,universitätsklinikum st pölten,oberösterreich,st pölten,3100
1977,hauptplatz 1719,privatordination stetter,niederösterreich,amstetten,3300
1978,hauptplatz 1719,privatordination stetter,niederösterreich,amstetten,3300
1979,fadingerstraße 14 interne abteilung gastroenterologie und hepatologie stoffwechsel und ernährungsmedizin,a o krankenhaus der elisabethinen,oberösterreich,linz,4010
1980,fadingerstraße 1innere medizin iii,a o krankenhaus der elisabethinen,oberösterreich,linz,4010
1981,fadingerstraße 14 interne abteilung gastroenterologie und hepatologie stoffwechsel und ernährungsmedizin,a o krankenhaus der elisabethinen,oberösterreich,linz,4010
1982,fadingerstraße 1chirurgische abteilung,elisabethinen hospital linz,oberösterreich,linz,4010
1983,fadingerstraße 1chirurgische abteilung,elisabethinen hospital linz,oberösterreich,linz,4010
1984,onkologische abteilungfadingerstrasse 1,ordensklinikum linz elisabethinen,upper austria,linz,4010
1985,seilerstätte 4,ordensklinikum linz gmbh barmherzige schwestern,oberösterreich,linz,4010
1986,seilerstätte 4,ordensklinikum linz gmbh barmherzige schwestern,oberösterreich,linz,4010
1987,seilerstätte 4barmherzige schwestern,ordensklinikum linz gmbh barmherzige schwestern,oberösterreich,linz,4010
1988,seilerstätte 4,ordensklinikum linz gmbh barmherzige schwestern,oberösterreich,linz,4010
1989,fadingerstraße 1a2 interne kardiologie angiologie und interne intensivmedizininterne iv  gastroenterologie  hepatologie endokrinologie und stoffwechsel ernaehrungsmedizin,ordensklinikum linz gmbh elisabethinen,oberösterreich,linz,4010
1990,fadingerstraße 1a2 interne kardiologie angiologie und interne intensivmedizin,ordensklinikum linz gmbh elisabethinen,oberösterreich,linz,4010
1991,seilerstätte 4interne i für hämatologie und onkologie,ordensklinikum linz krankenhaus der barmherzigen schwestern linz betriebsgesellschaft mbh,oberösterreich,linz,4010
1992,seilerstätte 4,ordensklinikum linz krankenhaus der barmherzigen schwestern linz betriebsgesellschaft mbh,oberösterreich,linz,4010
1993,pneumologie 2 2bfadingerstrae 1,krankenhaus elisabethinen linz,upper austria,linz,4020
1994,krankenhausstraße 2630,landes frauen und kinderklinik linz,oberösterreich,linz,4020
1995,fadingerstraße 1chirurgische abteilung,ordensklinikum elisabethinen,oberösterreich,linz,4020
1996,seilerstätte 2neurologie,aö krankenhaus der barmherzigen brüder,oberösterreich,linz,4021
1997,krankenhausstraße 9abteilung neurologie und psychiatrie,kepler universitätsklinikum linz,oberösterreich,linz,4021
1998,krankenhausstraße 9klinik für interne 2,kepler universitätsklinikum linz,oberösterreich,linz,4021
1999,krankenhausstraße 9abteilung für lungenheilkunde,kepler universitätsklinikum linz,oberösterreich,linz,4021
2000,krankenhausstraße 9abteilung neurologie und psychiatrie,kepler universitätsklinikum linz,oberösterreich,linz,4021
2001,krankenhausstraße 9klinik für interne 2,kepler universitätsklinikum linz,oberösterreich,linz,4021
2002,krankenhausstraße 9universitätsklinik für dermatologie und venerologie,kepler universitätsklinikum linz,oberösterreich,linz,4021
2003,seilerstätte 2,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2004,seilerstätte 2medizinische abteilung mit intensivstation,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2005,seilerstätte 2,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2006,seilerstätte 2,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2007,seilerstätte 2,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2008,seilerstätte 2neurologie,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2009,seilerstätte 2,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2010,seilerstätte 2medizinische abteilung mit intensivstation,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2011,seilerstätte 2medizinische abteilung mit intensivstation,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2012,seilerstätte 2medizinische abteilung mit intensivstation,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2013,seilerstätte 2medizinische abteilung mit intensivstation,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2014,seilerstätte 2neurologie,konventhospital krankenhaus der barmherzigen brüder linz,oberösterreich,linz,4021
2015,sierninger straße 170aö krankenhaus steyr,oö gesundheits und spitalsaglkh steyr,oberösterreich,steyr,4400
2016,grieskirchner straße 42,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2017,grieskirchner straße 42,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2018,grieskirchner straße 42,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2019,grieskirchner straße 42,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2020,grieskirchner straße 42abteilung für lungenkrankheiten,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2021,grieskirchner straße 42,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2022,grieskirchner straße 42abteilung für lungenkrankheiten,klinikum welsgrieskirchen gmbh,oberösterreich,wels,4600
2023,grieskirchner strasse 42division of gastroenterology and hepatology,klinikum welsgrieskirchen gmbh,wien,wels,4600
2024,grieskirchner strasse 42division of gastroenterology and hepatology,klinikum welsgrieskirchen gmbh,wien,wels,4600
2025,grieskirchner strasse 42division of gastroenterology and hepatology,klinikum welsgrieskirchen gmbh,wien,wels,4600
2026,grieskirchner strasse 42division of gastroenterology and hepatology,klinikum welsgrieskirchen gmbh,wien,wels,4600
2027,universittsklinik fr pneumologielungenheilkundemllner hauptstrasse 48,landeskliniken salzburg saint johannsspital,salzburg,salzburg,5020
2028,müllner hauptstrasse 48innere medizin i,paracelsus medizinische privatuniversität,salzburg,salzburg,5020
2029,müllner hauptstraße 48innere medizin iii,paracelsus medizinische privatuniversität,salzburg,salzburg,5020
2030,müllner hauptstrasse 48innere medizin i,paracelsus medizinische privatuniversität,salzburg,salzburg,5020
2031,mullner hauptstrasse 48,salzburg cancer research institute,salzburg,salzburg,5020
2032,müllner hauptstraße 48universitätsklinik für nuklearmedizin und endokrinologie,salzburger landeskliniken,salzburg,salzburg,5020
2033,müllner hauptstrasse 481 medizin,salzburger landeskliniken,salzburg,salzburg,5020
2034,müllner hauptstrasse 48landeskrankenhaus salzburg universitätsklinik für innere medizin iii,salzburger landeskliniken,salzburg,salzburg,5020
2035,müllner hauptstraße 48universitätsklinik für nuklearmedizin und endokrinologie,salzburger landeskliniken,salzburg,salzburg,5020
2036,müllner hauptstraße 48universitätsklinik für nuklearmedizin und endokrinologie,salzburger landeskliniken,salzburg,salzburg,5020
2037,müllner hauptstraße 48universitätsklinik für nuklearmedizin und endokrinologie,salzburger landeskliniken,salzburg,salzburg,5020
2038,müllnerhauptstraße 48landeskrankenhaus salzburg universitätsklinik für innere medizin iii,salzburger landeskliniken,salzburg,salzburg,5020
2039,muellner hauptstrasse 48landeskrankenhaus salzburg stjohannsspita,universitätsklinikum salzburg,salzburg,salzburg,5020
2040,müllner hauptstraße 48,universitätsklinikum salzburg,salzburg,salzburg,5020
2041,müllner steg,universitätsklinikum salzburg,salzburg,salzburg,5020
2042,paracelsusstraße 37,krankenhaus oberndorf,salzburg,oberndorf,5110
2043,paracelsusstraße 37,krankenhaus oberndorf,salzburg,oberndorf,5110
2044,ringstraße 60abteilung chirurgie,aö krankenhaus st josef braunau gmbh,oberösterreich,braunau,5280
2045,anichstrasse 35universitätsklinik für pädiatrie ii,medizinische universitat innsbruck,tirol,innsbruck,6020
2046,anichstrasse 35universitätsklinik für innere medizin iv – nephrologie und hypertensiologie,medizinische universitat innsbruck,tirol,innsbruck,6020
2047,anichstrasse 35universitätsklinik für pädiatrie ii,medizinische universitat innsbruck,tirol,innsbruck,6020
2048,anichstraße 35,medizinische universitat innsbruck,tirol,innsbruck,6020
2049,universittsklinik fr innere medizin i  gastroenterologie und hepatologieanichstrasse 35,medizinische universitat innsbruck,tyrol,innsbruck,6020
2050,anichstraße 35klinische abteilung für gastroenterologie und hepatologiepädiatrie ii,universitätsklinikum innsbruck,tirol,innsbruck,6020
2051,anichstraße 35,universitätsklinikum innsbruck,tirol,innsbruck,6020
2052,anichstraße 35,universitätsklinikum innsbruck,tirol,innsbruck,6020
2053,anichstrasse 35abteilung für hämatologie und onkologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2054,anichstraße 35abteilung für hämatologie und onkologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2055,anichstraße 35klinische abteilung für gastroenterologie und hepatologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2056,anichstraße 35,universitätsklinikum innsbruck,tirol,innsbruck,6020
2057,anichstraße 35abteilung für hämatologie und onkologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2058,anichstraße 35,universitätsklinikum innsbruck,tirol,innsbruck,6020
2059,anichstraße 35universitätsklinik für innere medizin,universitätsklinikum innsbruck,tirol,innsbruck,6020
2060,anichstraße 35abteilung für hämatologie und onkologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2061,anichstraße 35,universitätsklinikum innsbruck,tirol,innsbruck,6020
2062,anichstraße 35klinische abteilung für gastroenterologie und hepatologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2063,anichstraße 35klinische abteilung für gastroenterologie und hepatologie,universitätsklinikum innsbruck,tirol,innsbruck,6020
2064,innrain 52,universitätsklinikum innsbruck,tirol,innsbruck,6020
2065,milser straße 1012,aö bezirkskrankenhaus hall,tirol,hall in tirol,6060
2066,milser straße 1012universitätsklinik für innere medizin,aö bezirkskrankenhaus hall,tirol,hall in tirol,6060
2067,milser straße 1012,aö bezirkskrankenhaus hall,tirol,hall in tirol,6060
2068,milser straße 1012,aö bezirkskrankenhaus hall,tirol,hall in tirol,6060
2069,milser straße 1012universitätsklinik für innere medizin,aö bezirkskrankenhaus hall,tirol,hall in tirol,6060
2070,milser straße 10,landeskrankenhaus hall,tirol,hall in tirol,6060
2071,milser straße 10,landeskrankenhaus hall,tirol,hall in tirol,6060
2072,carinagasse 47,landeskrankenhaus feldkirch,vorarlberg,feldkirch,6800
2073,carinagasse 47,landeskrankenhaus feldkirch,vorarlberg,feldkirch,6800
2074,carinagasse 47kinder und jugendheilkunde,landeskrankenhaus feldkirch,vorarlberg,feldkirch,6807
2075,carlpedenzstraße 2,landeskrankenhaus bregenz,vorarlberg,bregenz,6900
2076,spitalstraße 32,aö krankenhaus oberpullendorf,burgenland,oberpullendorf,7350
2077,spitalstraße 32,aö krankenhaus oberpullendorf,burgenland,oberpullendorf,7350
2078,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2079,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2080,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2081,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2082,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2083,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2084,auenbruggerplatz 15klinische abteilung fur gastroenterologie und hepatologie,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2085,auenbruggerplatz 38,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2086,auenbruggerplatz 38,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2087,auenbruggerplatz 38,lkhuniversitätsklinikum klinikum graz,steiermark,graz,8036
2088,auenbruggerplatz 15klinische abteilung fur hamatologie,medizinische universität graz,steiermark,graz,8036
2089,auenbruggerplatz 2628klinische abteilung für allgemeine hno,medizinische universität graz,steiermark,graz,8036
2090,auenbruggerplatz 2628klinische abteilung für allgemeine hno,medizinische universität graz,steiermark,graz,8036
2091,auenbruggerplatz 2628klinische abteilung für allgemeine hnouniversitaetsklinik fuer innere medizin,medizinische universität graz,steiermark,graz,8036
2092,auenbruggerplatz 2628klinische abteilung für allgemeine hno,medizinische universität graz,steiermark,graz,8036
2093,auenbruggerplatz 2628klinische abteilung für allgemeine hno,medizinische universität graz,steiermark,graz,8036
2094,auenbruggerplatz 8department of dermatology,medizinische universität graz,steiermark,graz,8036
2095,kölner platz 1division of gastroenterology and hepatology,klinikum welsgrieskirchen gmbh,bayern,münchen,80804
2096,ottogessler platz 1,landeskrankenhaus feldkirch,lindenberg,bayern,83166
2097,vordernberger straße 42,lkh hochsteiermark,steiermark,leoben,8700
2098,vordernbergstraße 42,lkh hochsteiermark,steiermark,leoben,8700
2099,vordernbergstraße 42,lkh hochsteiermark,steiermark,leoben,8700
2100,vordernbergstraße 42,lkh hochsteiermark,steiermark,leoben,8700
2101,vordernbergstraße 42,lkh hochsteiermark,steiermark,leoben,8700
2102,vordernbergstraße 42,lkh hochsteiermark,steiermark,leoben,8700
2103,vordernbergstraße 42,lkh leoben,steiermark,leoben,8700
2104,feschnigstrasse 11abteilung für pulmologie,klinikum klagenfurt am woerthersee,kärnten,klagenfurt am woerthersee,9020
2105,feschnigstraße 11klinik für neurologie,klinikum klagenfurt am woerthersee,kärnten,klagenfurt am wörthersee,9020
2106,feschnigstrasse 11,klinikum klagenfurt am worthersee,carinthia,klagenfurt am woerthersee,9020
2107,feschnigstrasse 11,klinikum klagenfurt am worthersee,carinthia,klagenfurt am woerthersee,9020
2108,spitalgasse 26krankenhaus der barmherzigen brueder,aö krankenhaus der barmherzigen brüder,kärnten,sankt veit an der glan,9300
2109,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2110,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2111,spitalgasse 26,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2112,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2113,spitalgasse 26krankenhaus der barmherzigen brueder,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2114,spitalgasse 26,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2115,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2116,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2117,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2118,spitalgasse 26innere medizin,aö krankenhaus der barmherzigen brüder,kärnten,st veit an der glan,9300
2119,whringer grtel 1820,allgemeines krankenhaus der stadt wien,vienna,wien,a1090
2120,waerhringer guertel 1820akh wien,medizinische universitaet wien,vienna,vienna,a1090
2121,kinderspitalgasse 6stem cell transplantation unit,st anna children´s hospital and cancer research institute,wien,vienna,a1090
2122,fadingerstrae 1,ordensklinikum linz elisabethinen,upper austria,linz,a4020
2123,grieskirchner strae 42,klinikum welsgrieskirchen,upper austria,wels,a4600
