SR_NUM,CONCAT_ADDRESS,SITE_NAME,STATE,CITY,POSTAL_CODE
1132,avenida juan m de pueyrredón 1640,hospital alemán,ciudad autónoma de buenosaires,buenos aires,c1118aat
1133,av pueyrredon 1746 2 a,ciprec,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1119acn
1134,avcordoba 2019,centro medico viamonte srl,ciudad autonoma de buenos aires,ciudad autonoma buenos aires,c1120aac
1135,avcordoba 2019,centro medico viamonte srl,ciudad autonoma de buenos aires,ciudad autonoma buenos aires,c1120aac
1136,marcelo t de alvear 2346,instituto argentino de diagnostico y tratamiento,ciudad autónoma de buenosaires,buenos aires,c1122aal
1137,marcelo t de alvear 2346,instituto argentino de diagnostico y tratamiento,ciudad autónoma de buenosaires,buenos aires,c1122aal
1138,cramer 1180 caba,instituto médico especializado alexander fleming,buenos aires,buenos aires,c1122aal
1139,juncal 2222pb,fundación cenit para la investigación en neurociencias,buenos aires,caba,c1125abd
1140,azcuénaga 1860 8ºpiso 8,expertia sa mautalen salud e investigación,ciudad autonoma buenos aires,buenos aires,c1128aaf
1141,almirante brown 240,hospital gral de agudos dr cosme argerich,ciudad autónoma de buenosaires,buenos aires,c1155adp
1142,benito lynch 2615 5 ª planta,hospital gral de agudos dr cosme argerich,ciudad autónoma de buenosaires,buenos aires,c1155ahd
1143,francisco acuña de figueroa 1240,fundación sanatorio güemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1144,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1145,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1146,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1147,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1148,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1149,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1150,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1151,francisco acuña de figueroa 1240,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax
1152,esteban a gascón 450,hospital italiano,buenos aires,buenos aires,c1181ach
1153,juan d perón 4190,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach
1154,juan d perón 4190,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach
1155,juan d perón 4190,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach
1156,juan d perón 4190,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach
1157,juan d perón 4190,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach
1158,juan d perón 4190,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach
1159,calle esteban a gascn 450suite 1202,hospital italiano de buenos aires,buenos aires,ciudad autonoma de buenos aires,c1181ach
1160,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1161,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1162,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1163,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1164,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1165,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1166,juan d peron 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1167,servicio de psiquiatrica gascon 450 capital federal,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach
1168,tte general juan domingo perón 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,ciudad autonoma de buenos aires,c1181ach
1169,tte general juan domingo perón 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,ciudad autonoma de buenos aires,c1181ach
1170,tte general juan domingo perón 4190,hospital italiano de buenos aires,ciudad autónoma de buenosaires,ciudad autonoma de buenos aires,c1181ach
1171,juan d pern 4190,hospital italiano de buenos aires,,ciudad autonoma de buenos aires,c1181ach
1172,juan domingo perón 4190,hospital italiano de buenos aires,buenos aires,buenos aires,c1199abb
1173,potosi 4215,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1199ack
1174,avenida belgrano 2975,hospital español,ciudad autónoma de buenosaires,buenos aires,c1209aab
1175,urquiza 609,hospital general de agudo jose maria ramos mejia,buenos aires,buenos aires,c1221adc
1176,urquiza 609,hospital general de agudos dr jose maria ramos mejia,ciudad autónoma de buenosaires,buenos aires,c1221adc
1177,urquiza 609,hospital general de agudos dr jose maria ramos mejia,ciudad autónoma de buenosaires,buenos aires,c1221adc
1178,combate de los pozos 1881,hospital de pediatría samic prof dr juan p garrahan,ciudad autónoma de buenosaires,buenos aires,c1245aam
1179,esteban de luca 2151,hospital materno infantil ramón sardá,ciudad autónoma de buenosaires,buenos aires,c1246abq
1180,esteban de luca 2151,hospital materno infantil ramón sardá,ciudad autónoma de buenosaires,buenos aires,c1246abq
1181,avenida caseros 2061,hospital de gastroenterología dr bonorino udaondo,ciudad autónoma de buenosaires,buenos aires,c1264aaa
1182,avenida caseros 2061,hospital de gastroenterología dr bonorino udaondo,ciudad autónoma de buenosaires,buenos aires,c1264aaa
1183,av montes de oca 40,hospital general de ninos dr pedro de elizalde,ciudad autónoma de buenosaires,buenos aires,c1270aan
1184,montes de oca 40 subsuelo sector docencia east investigación,hospital general de ninos dr pedro de elizalde,ciudad autónoma de buenosaires,buenos aires,c1270aan
1185,perdriel 74,hospital britanico de buenos aires,buenos aires,ciudad autónoma de buenosaires,c1280aeb
1186,perdriel 74,hospital britanico de buenos aires,buenos aires,ciudad autónoma de buenosaires,c1280aeb
1187,perdriel 74,hospital britanico de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1280aeb
1188,perdriel 74,hospital británico de buenos aires,buenos aires,buenos aires,c1280aeb
1189,calle perdriel 74,hospital británico de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1280aeb
1190,pedriel 74,hospital británico de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1280aeb
1191,pedriel 74,hospital británico de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1280aeb
1192,pedriel 74,hospital británico de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1280aeb
1193,perdriel 74,hospital británico de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1280aeb
1194,avenida gral díaz velez 5044,hospital general de agudos carlos g durand,buenos aires,buenos aires,c1405dcs
1195,avenida díaz velez 5044,hospital general de agudos carlos g durand,ciudad autónoma de buenosaires,buenos aires,c1405dcs
1196,avenida díaz velez 5044,hospital general de agudos carlos g durand,ciudad autónoma de buenosaires,buenos aires,c1405dcs
1197,avenida díaz velez 5044,hospital general de agudos carlos g durand,ciudad autónoma de buenosaires,buenos aires,c1405dcs
1198,av san martin 5481,instituto de oncologia angel roffo,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1417dtb
1199,cerviño 3356,hospital juan a fernandez,buenos aires,buenos aires,c1425agp
1200,cerviño 3356,hospital juan a fernandez,ciudad autónoma de buenosaires,buenos aires,c1425agp
1201,cerviño 4720,sanatorio de la trinidad,ciudad autónoma de buenosaires,buenos aires,c1425ain
1202,josé andrés pacheco de melo 3081,academia nacional de medicina,buenos aires,buenos aires,c1425aum
1203,j a pacheco de melo 3081,academia nacional de medicina,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1425aum
1204,j a pacheco de melo 3081,academia nacional de medicina,ciudad autónoma de buenosaires,buenos aires,c1425aum
1205,josé andrés pacheco de melo 3081,instituto de investigaciones hematologicas mariano castex,buenos aires,buenos aires,c1425aum
1206,j a pacheco de melo 3081,instituto de investigaciones hematologicas mariano castex,ciudad autónoma de buenosaires,buenos aires,c1425aum
1207,paraguay 2935,instituto william osler patologías especiales s a,buenos aires,ciudad autónoma de buenos aires,c1425bri
1208,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1209,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1210,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1211,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1212,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1213,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1214,coronel diaz 2423,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk
1215,gallo 1330,hospital de ninos ricardo gutierrez,ciudad autónoma de buenosaires,buenos aires,c1425efd
1216,uriarte 2383,fundación para el estudio de enfermedades neurometabólicasfesen,ciudad autónoma de buenosaires,buenos aires,c1425fng
1217,avenida cabildo 1548,centro médico dra de salvo  ppds,buenos aires,ciudad autónoma de buenos aires,c1426abp
1218,avenida cabildo 1548,centro médico dra de salvo  ppds,buenos aires,ciudad autónoma de buenos aires,c1426abp
1219,avenida cabildo 1548,centro médico dra de salvo  ppds,buenos aires,ciudad autónoma de buenos aires,c1426abp
1220,avenida cabildo 1548,centro médico dra de salvo  ppds,buenos aires,ciudad autónoma de buenos aires,c1426abp
1221,avenida cabildo 1548,centro médico dra de salvo  ppds,ciudad autónoma de buenosaires,ciudad autónoma de buenos aires,c1426abp
1222,avenida cabildo 1548,centro médico dra de salvo  ppds,ciudad autónoma de buenosaires,ciudad autónoma de buenos aires,c1426abp
1223,cramer 1180,instituto alexander fleming,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1426anz
1224,avenida crmer 1180,instituto alexander fleming,,cuidad autonoma de buenos aires,c1426anz
1225,avenida crámer 1180,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz
1226,avenida crámer 1180,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz
1227,cramer 1180,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz
1228,cramer 1180,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz
1229,cramer 1180,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz
1230,avenida crámer 1180,instituto médico especializado srl,ciudad autónoma de buenosaires,buenos aires,c1426anz
1231,avenida combtes de malvinas 3150,universidad de buenos aires  instituto de investigaciones medicas alfredo lanari,ciudad autónoma de buenosaires,buenos aires,c1427aro
1232,avenida combtes de malvinas 3150,universidad de buenos aires  instituto de investigaciones medicas alfredo lanari,ciudad autónoma de buenosaires,buenos aires,c1427aro
1233,avenida combtes de malvinas 3150,universidad de buenos aires  instituto de investigaciones medicas alfredo lanari,ciudad autónoma de buenosaires,buenos aires,c1427aro
1234,montañeses 2325sede belgrano,instituto de investigaciones neurologicas raul carrea fleni,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1428aqk
1235,montañeses 2325sede belgrano,instituto de investigaciones neurologicas raul carrea fleni,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1428aqk
1236,estomba 1710,clinica adventista belgrano,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1430egf
1237,elías galván 4102,centro de educación médica e investigaciones clínicas norberto quirno cemic,buenos aires,caba,c1430fwo
1238,avenida galvan 4102,centro de educación médica e investigaciones clínicas norberto quirno cemic,buenos aires,buenos aires,c1431fwo
1239,elías galván 4102,centro de educación médica e investigaciones clínicas norberto quirno cemic,buenos aires,buenos aires,c1431fwo
1240,avenida galvan 4102,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1431fwo
1241,elías galván 4102,centro de educación médica e investigaciones clínicas norberto quirno,buenos aires,buenos aires,c1431fwo
1242,elías galván 4102hematology,centro de educación médica e investigaciones clínicas norberto quirno,buenos aires,buenos aires,c1431fwo
1243,elías galván 4102,centro de educación médica e investigaciones clínicas norberto quirno,buenos aires,buenos aires,c1431fwo
1244,profesor dr pedro chutro 3380,hospital general de agudos dr teodoro alvarez,ciudad autónoma de buenosaires,buenos aires,c1437iyp
1245,uspallata 3400,churruca htal,ciudad autónoma de buenosaires,buenos aires,c1437jch
1246,dorrego 269,centro oncologico riojano integral,la rioja,la rioja,f5300coe
1247,dorrego 269,centro oncologico riojano integral cori,la rioja,la rioja,f5300coe
1248,25 de mayo 425,centro mayo de onco hematologia y hemoterapia,santiago del estero,santiago del estero,g4200awi
1249,avenida jd perón 1500,hospital universitario austral,buenos aires,pilar,g4230xai
1250,chacabuco 675,sanatorio pasteur,córdoba,catamarca,k4703afi
1251,sarmiento 253oncology department,centro de investigación clínica – clínica viedma,río negro,viedma,r8500ace
1252,mendoza 2612,instituto caici,santa fe,rosario,s2000 pbj
1253,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1254,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1255,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1256,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1257,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1258,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1259,tucumán 1813,centro de gastroenterología,santa fe,rosario,s2000ams
1260,paraguay 40,sanatorio britanico de rosario,santa fe,rosario,s2000cvb
1261,paraguay 40clínica hematológica dr cerutti,sanatorio britanico de rosario,santa fe,rosario,s2000cvb
1262,paraguay 40clínica hematológica dr cerutti,sanatorio britanico de rosario,santa fe,rosario,s2000cvb
1263,paraguay 40clínica hematológica dr cerutti,sanatorio britanico de rosario,santa fe,rosario,s2000cvb
1264,boulevard oroño 860,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1265,boulevard oroño 860,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1266,boulevard oroño 860,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1267,boulevard oroño 860,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1268,boulevard oroño 866,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1269,boulevard oroño 866,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1270,boulevard oroño 866,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1271,boulevard oroño 866,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1272,boulevard oroño 866,sanatorio parque de rosario,santa fe,rosario,s2000dsv
1273,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1274,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1275,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1276,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1277,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1278,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1279,italia 428,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc
1280,urquiza 3100,hospital provincial del centenario,santa fe,rosario,s2000kds
1281,urquiza 3100,hospital provincial del centenario,santa fe,rosario,s2000kds
1282,cordoba 2457,instituto de oncologia y especialidades medicas,santa fe,rosario,s2000kze
1283,urquiza 3101,hospital provincial del centenario,rosario,santa fe,s2002kds
1284,urquiza 3101,hospital provincial del centenario,rosario,santa fe,s2002kds
1285,urquiza 3101,hospital provincial del centenario,santa fe,rosario,s2002kds
1286,boulevard carlos pellegrini 3551,hospital iturraspe,santa fe,santa fe,s3000adl
