SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
104012,104011,THE HEART HOSPITAL BAYLOR DENTON,MAYHILL HOSPITAL,0.0,TX,TX,1.0,DENTON,DENTON,1.0,2801 SOUTHH MAYHILL ROADROAD,2809 SOUTHH MAYHILL ROADROAD,3.0,76208,76208,1.0,6.0
104013,104013,MEDICAL CITY DENTON,MEDICAL CITY DENTON,1.0,TX,TX,1.0,DENTON,DENTON,1.0,3535 SOUTHH I35 EAST,3535 SOUTHH I35 EAST,3.0,76210,76210,1.0,7.0
104014,104014,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL AUBREY,BAYLOR SCOTT AND WHITE EMERGENCY HOSPITAL AUBREY,1.0,TX,TX,1.0,AUBREY,AUBREY,1.0,26791 HIGHHWAY 380,26791 HIGHHWAY 380,3.0,76227,76227,1.0,7.0
104015,104015,WISE REGIONAL HEALTH SYSTEM,WISE REGIONAL HEALTH SYSTEM,1.0,TX,TX,1.0,DECATUR,DECATUR,1.0,609 MEDICAAL CENTER DRIVEDRIVE,609 MEDICAAL CENTER DRIVEDRIVE,3.0,76234,76234,1.0,7.0
104016,104016,NORTH TEXAS MEDICAL CENTER,NORTH TEXAS MEDICAL CENTER,1.0,TX,TX,1.0,GAINESVILLE,GAINESVILLE,1.0,1900 HOSPIITAL BLVD,1900 HOSPIITAL BLVD,3.0,76240,76240,1.0,7.0
104017,104017,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,TEXAS HEALTH HARRIS METHODIST HOSPITAL ALLIANCE,1.0,TX,TX,1.0,FORT WORTH,FORT WORTH,1.0,10864 TEXAAS HEALTH TRAILTRAIL,10864 TEXAAS HEALTH TRAILTRAIL,3.0,76244,76244,1.0,7.0
104018,104018,MUENSTER MEMORIAL HOSPITAL,MUENSTER MEMORIAL HOSPITAL,1.0,TX,TX,1.0,MUENSTER,MUENSTER,1.0,605 N MAPLLE STREET,605 N MAPLLE STREET,3.0,76252,76252,1.0,7.0
104019,104019,NOCONA GENERAL HOSPITAL,NOCONA GENERAL HOSPITAL,1.0,TX,TX,1.0,NOCONA,NOCONA,1.0,100 PARK RROAD,100 PARK RROAD,3.0,76255,76255,1.0,7.0
104020,104020,BAYLOR MEDICAL CENTER AT TROPHY CLUB,BAYLOR MEDICAL CENTER AT TROPHY CLUB,1.0,TX,TX,1.0,TROPHY CLUB,TROPHY CLUB,1.0,2850  E STTATE HIGHWAY 114AY 114,2850  E STTATE HIGHWAY 114AY 114,3.0,76262,76262,1.0,7.0
104021,104021,RED RIVER HOSPITAL,RED RIVER HOSPITAL,1.0,TX,TX,1.0,WICHITA FALLS,WICHITA FALLS,1.0,1505 8TH SST,1505 8TH SST,3.0,76301,76301,1.0,7.0
104022,104022,UNITED REGIONAL HEALTH CARE SYSTEM,UNITED REGIONAL HEALTH CARE SYSTEM,1.0,TX,TX,1.0,WICHITA FALLS,WICHITA FALLS,1.0,1600 11THSTREET,1600 11THSTREET,3.0,76301,76301,1.0,7.0
104023,104023,NORTH TEXAS STATE HOSPITAL,NORTH TEXAS STATE HOSPITAL,1.0,TX,TX,1.0,WICHITA FALLS,WICHITA FALLS,1.0,6515 KEMPBLVD,6515 KEMPBLVD,3.0,76308,76308,1.0,7.0
104024,104024,KELL WEST REGIONAL HOSPITAL,KELL WEST REGIONAL HOSPITAL,1.0,TX,TX,1.0,WICHITA FALLS,WICHITA FALLS,1.0,5402 KELLWEST BOULEVARDEVARD,5402 KELLWEST BOULEVARDEVARD,3.0,76310,76310,1.0,7.0
104025,104025,ELECTRA MEMORIAL HOSPITAL,ELECTRA MEMORIAL HOSPITAL,1.0,TX,TX,1.0,ELECTRA,ELECTRA,1.0,1207 S BAIILEY STREETT,1207 S BAIILEY STREETT,3.0,76360,76360,1.0,7.0
104026,104026,CLAY COUNTY MEMORIAL HOSPITAL,CLAY COUNTY MEMORIAL HOSPITAL,1.0,TX,TX,1.0,HENRIETTA,HENRIETTA,1.0,310 W SOUTTH STREET,310 W SOUTTH STREET,3.0,76365,76365,1.0,7.0
104027,104027,HAMILTON HOSPITAL,HAMILTON HOSPITAL,1.0,TX,TX,1.0,OLNEY,OLNEY,1.0,901 WEST HHAMILTON,901 WEST HHAMILTON,3.0,76374,76374,1.0,7.0
104028,104028,SEYMOUR HOSPITAL,SEYMOUR HOSPITAL,1.0,TX,TX,1.0,SEYMOUR,SEYMOUR,1.0,200 STADIUUM DRIVE,200 STADIUUM DRIVE,3.0,76380,76380,1.0,7.0
104029,104029,WILBARGER GENERAL HOSPITAL,WILBARGER GENERAL HOSPITAL,1.0,TX,TX,1.0,VERNON,VERNON,1.0,920 HILLCRREST DR,920 HILLCRREST DR,3.0,76384,76384,1.0,7.0
104030,104030,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,1.0,TX,TX,1.0,STEPHENVILLE,STEPHENVILLE,1.0,411 N BELKKNAP ST,411 N BELKKNAP ST,3.0,76401,76401,1.0,7.0
104031,104031,STEPHENS MEMORIAL HOSPITAL,STEPHENS MEMORIAL HOSPITAL,1.0,TX,TX,1.0,BRECKENRIDGE,BRECKENRIDGE,1.0,200 SOUTHGENEVA STREETREET,200 SOUTHGENEVA STREETREET,3.0,76424,76424,1.0,7.0
104032,104032,COMANCHE COUNTY MEDICAL CENTER,COMANCHE COUNTY MEDICAL CENTER,1.0,TX,TX,1.0,COMANCHE,COMANCHE,1.0,10201 HWY16,10201 HWY16,3.0,76442,76442,1.0,7.0
104033,104033,EASTLAND MEMORIAL HOSPITAL,EASTLAND MEMORIAL HOSPITAL,1.0,TX,TX,1.0,EASTLAND,EASTLAND,1.0,304 S DAUGGHERTY,304 S DAUGGHERTY,3.0,76448,76448,1.0,7.0
104034,104034,GRAHAM REGIONAL MEDICAL CENTER,GRAHAM REGIONAL MEDICAL CENTER,1.0,TX,TX,1.0,GRAHAM,GRAHAM,1.0,1301 MONTGGOMERY ROADD,1301 MONTGGOMERY ROADD,3.0,76450,76450,1.0,7.0
104035,104035,FAITH COMMUNITY HOSPITAL,FAITH COMMUNITY HOSPITAL,1.0,TX,TX,1.0,JACKSBORO,JACKSBORO,1.0,215 CHISHOOLM TRAIL,215 CHISHOOLM TRAIL,3.0,76458,76458,1.0,7.0
104036,104036,THROCKMORTON COUNTY MEMORIAL HOSPITAL,THROCKMORTON COUNTY MEMORIAL HOSPITAL,1.0,TX,TX,1.0,THROCKMORTON,THROCKMORTON,1.0,802 N MINTTER AVENUE,802 N MINTTER AVENUE,3.0,76483,76483,1.0,7.0
104037,104037,BAYLOR SCOTT & WHITE  CLINIC - TEMPLE,BAYLOR SCOTT & WHITE  CLINIC - TEMPLE,1.0,TX,TX,1.0,TEMPLE,TEMPLE,1.0,2401 S  311ST ST,2401 S  311ST ST,3.0,76508,76508,1.0,7.0
104038,104038,CEDAR CREST HOSPITAL & RTC,CEDAR CREST HOSPITAL & RTC,1.0,TX,TX,1.0,BELTON,BELTON,1.0,3500 SOUTHH IH-35,3500 SOUTHH IH-35,3.0,76513,76513,1.0,7.0
104039,104039,CORYELL MEMORIAL HEALTHCARE SYSTEM,CORYELL MEMORIAL HEALTHCARE SYSTEM,1.0,TX,TX,1.0,GATESVILLE,GATESVILLE,1.0,1507 W MAIIN STREET,1507 W MAIIN STREET,3.0,76528,76528,1.0,7.0
104040,104040,HAMILTON GENERAL HOSPITAL,HAMILTON GENERAL HOSPITAL,1.0,TX,TX,1.0,HAMILTON,HAMILTON,1.0,"400 N BROWWN, BUILDING 1NG 1","400 N BROWWN, BUILDING 1NG 1",3.0,76531,76531,1.0,7.0
104041,104041,ADVENTHEALTH CENTRAL TEXAS,ADVENTHEALTH CENTRAL TEXAS,1.0,TX,TX,1.0,KILLEEN,KILLEEN,1.0,2201 S CLEEAR CREEK ROADROAD,2201 S CLEEAR CREEK ROADROAD,3.0,76542,76542,1.0,7.0
104042,104042,Darnall AMC (FT Hood),Darnall AMC (FT Hood),1.0,TX,TX,1.0,Fort Hood,Fort Hood,1.0,36000 Darnnall Loop,36000 Darnnall Loop,3.0,76544,76544,1.0,7.0
104043,104043,SETON MEDICAL CENTER HARKER HEIGHTS,SETON MEDICAL CENTER HARKER HEIGHTS,1.0,TX,TX,1.0,HARKER HEIGHTS,HARKER HEIGHTS,1.0,850 W CENTTRAL TEXAS EXPRESSWAEXPRESSWAY,850 W CENTTRAL TEXAS EXPRESSWAEXPRESSWAY,3.0,76548,76548,1.0,7.0
104044,104044,ADVENTHEALTH ROLLINS BROOK,ADVENTHEALTH ROLLINS BROOK,1.0,TX,TX,1.0,LAMPASAS,LAMPASAS,1.0,608 NORTHKEY AVENUEE,608 NORTHKEY AVENUEE,3.0,76550,76550,1.0,7.0
104045,104045,LITTLE RIVER HEALTHCARE,LITTLE RIVER HEALTHCARE,1.0,TX,TX,1.0,ROCKDALE,ROCKDALE,1.0,1700 BRAZOOS,1700 BRAZOOS,3.0,76567,76567,1.0,7.0
104046,104046,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,BAYLOR SCOTT & WHITE MEDICAL CENTER -TAYLOR,1.0,TX,TX,1.0,TAYLOR,TAYLOR,1.0,305 MALLARRD,305 MALLARRD,3.0,76574,76574,1.0,7.0
104047,104047,GOODALL WITCHER HOSPITAL,GOODALL WITCHER HOSPITAL,1.0,TX,TX,1.0,CLIFTON,CLIFTON,1.0,101 POSEYAVENUE,101 POSEYAVENUE,3.0,76634,76634,1.0,7.0
104048,104048,LIMESTONE MEDICAL CENTER,LIMESTONE MEDICAL CENTER,1.0,TX,TX,1.0,GROESBECK,GROESBECK,1.0,701 MCCLINNTIC DRIVE,701 MCCLINNTIC DRIVE,3.0,76642,76642,1.0,7.0
104049,104049,HILL REGIONAL HOSPITAL,HILL REGIONAL HOSPITAL,1.0,TX,TX,1.0,HILLSBORO,HILLSBORO,1.0,101 CIRCLEE DRIVE,101 CIRCLEE DRIVE,3.0,76645,76645,1.0,7.0
104050,104050,FALLS COMMUNITY HOSPITAL AND CLINIC,FALLS COMMUNITY HOSPITAL AND CLINIC,1.0,TX,TX,1.0,MARLIN,MARLIN,1.0,322 COLEMAAN STREET,322 COLEMAAN STREET,3.0,76661,76661,1.0,7.0
104051,104031,PARKVIEW REGIONAL HOSPITAL,STEPHENS MEMORIAL HOSPITAL,0.0,TX,TX,1.0,MEXIA,BRECKENRIDGE,0.0,600 SOUTHBONHAM STREETREET,200 SOUTHGENEVA STREETREET,3.0,76667,76424,0.0,4.0
104052,104052,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,1.0,TX,TX,1.0,WACO,WACO,1.0,100 HILLCRREST MEDICAL BLVDAL BLVD,100 HILLCRREST MEDICAL BLVDAL BLVD,3.0,76712,76712,1.0,7.0
104053,104053,PROVIDENCE HEALTH CENTER,PROVIDENCE HEALTH CENTER,1.0,TX,TX,1.0,WACO,WACO,1.0,6901 MEDICCAL PARKWAYY,6901 MEDICCAL PARKWAYY,3.0,76712,76712,1.0,7.0
104054,104054,BROWNWOOD REGIONAL MEDICAL CENTER,BROWNWOOD REGIONAL MEDICAL CENTER,1.0,TX,TX,1.0,BROWNWOOD,BROWNWOOD,1.0,1501 BURNEET DR,1501 BURNEET DR,3.0,76801,76801,1.0,7.0
104055,104055,BALLINGER MEMORIAL HOSPITAL,BALLINGER MEMORIAL HOSPITAL,1.0,TX,TX,1.0,BALLINGER,BALLINGER,1.0,608 AVENUEE B,608 AVENUEE B,3.0,76821,76821,1.0,7.0
104056,104056,HEART OF TEXAS MEMORIAL HOSPITAL,HEART OF TEXAS MEMORIAL HOSPITAL,1.0,TX,TX,1.0,BRADY,BRADY,1.0,2008 NINEROAD,2008 NINEROAD,3.0,76825,76825,1.0,7.0
104057,104057,COLEMAN COUNTY MEDICAL CENTER COMPANY,COLEMAN COUNTY MEDICAL CENTER COMPANY,1.0,TX,TX,1.0,COLEMAN,COLEMAN,1.0,310 SOUTHPECOS STREETEET,310 SOUTHPECOS STREETEET,3.0,76834,76834,1.0,7.0
104058,104058,CONCHO COUNTY HOSPITAL,CONCHO COUNTY HOSPITAL,1.0,TX,TX,1.0,EDEN,EDEN,1.0,614 EAKERSTREET,614 EAKERSTREET,3.0,76837,76837,1.0,7.0
104059,104059,KIMBLE HOSPITAL,KIMBLE HOSPITAL,1.0,TX,TX,1.0,JUNCTION,JUNCTION,1.0,349 REID RROAD,349 REID RROAD,3.0,76849,76849,1.0,7.0
104060,104060,RIVER CREST HOSP,RIVER CREST HOSP,1.0,TX,TX,1.0,SAN ANGELO,SAN ANGELO,1.0,1636 HUNTEERS GLEN ROADOAD,1636 HUNTEERS GLEN ROADOAD,3.0,76901,76901,1.0,7.0
104061,104061,SHANNON MEDICAL CENTER,SHANNON MEDICAL CENTER,1.0,TX,TX,1.0,SAN ANGELO,SAN ANGELO,1.0,120 EAST HHARRIS AVENUENUE,120 EAST HHARRIS AVENUENUE,3.0,76903,76903,1.0,7.0
104062,104062,SAN ANGELO COMMUNITY MEDICAL CENTER,SAN ANGELO COMMUNITY MEDICAL CENTER,1.0,TX,TX,1.0,SAN ANGELO,SAN ANGELO,1.0,3501 KNICKKERBOCKER ROADROAD,3501 KNICKKERBOCKER ROADROAD,3.0,76904,76904,1.0,7.0
104063,104063,REAGAN MEMORIAL HOSPITAL,REAGAN MEMORIAL HOSPITAL,1.0,TX,TX,1.0,BIG LAKE,BIG LAKE,1.0,1300 N MAIIN AVENUE,1300 N MAIIN AVENUE,3.0,76932,76932,1.0,7.0
104064,104064,SCHLEICHER COUNTY MEDICAL CENTER,SCHLEICHER COUNTY MEDICAL CENTER,1.0,TX,TX,1.0,ELDORADO,ELDORADO,1.0,102 NORTHUS HIGHWAY 277Y 277,102 NORTHUS HIGHWAY 277Y 277,3.0,76936,76936,1.0,7.0
104065,104065,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,LILLIAN M HUDSPETH MEMORIAL HOSPITAL,1.0,TX,TX,1.0,SONORA,SONORA,1.0,308 HUDSPEETH,308 HUDSPEETH,3.0,76950,76950,1.0,7.0
104066,104066,ST JOSEPH MEDICAL CENTER,ST JOSEPH MEDICAL CENTER,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,1401 ST. JJOSEPH PARKWAYKWAY,1401 ST. JJOSEPH PARKWAYKWAY,3.0,77002,77002,1.0,7.0
104067,104067,PARK PLAZA HOSPITAL,PARK PLAZA HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,1313 HERMAANN DR,1313 HERMAANN DR,3.0,77004,77004,1.0,7.0
104068,104068,MEMORIAL HERMANN HOSPITAL SYSTEM,MEMORIAL HERMANN HOSPITAL SYSTEM,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,1635  NORTTH LOOP WESTST,1635  NORTTH LOOP WESTST,3.0,77008,77008,1.0,7.0
104069,104069,"AD HOSPITAL EAST, LLC","AD HOSPITAL EAST, LLC",1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,"12950 EASTT FREEWAY, SUITE 100SUITE 100","12950 EASTT FREEWAY, SUITE 100SUITE 100",3.0,77015,77015,1.0,7.0
104070,104070,HARRIS CTY PSYCHIATRIC CTR,HARRIS CTY PSYCHIATRIC CTR,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,2800 MACGRREGOR WAY,2800 MACGRREGOR WAY,3.0,77021,77021,1.0,7.0
104071,104071,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,921 GESSNEER,921 GESSNEER,3.0,77024,77024,1.0,7.0
104072,104072,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,"7200 CAMBRRIDGE, 11TH FLOORH FLOOR","7200 CAMBRRIDGE, 11TH FLOORH FLOOR",3.0,77030,77030,1.0,7.0
104073,104073,HOUSTON METHODIST HOSPITAL,HOUSTON METHODIST HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,6565 FANNIIN,6565 FANNIIN,3.0,77030,77030,1.0,7.0
104074,104073,MEMORIAL HERMANN TEXAS MEDICAL CENTER,HOUSTON METHODIST HOSPITAL,0.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,6411 FANNIIN,6565 FANNIIN,3.0,77030,77030,1.0,6.0
104075,104075,SHRINERS HOSPITALS FOR CHILDREN,SHRINERS HOSPITALS FOR CHILDREN,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,6977 MAINSTREET,6977 MAINSTREET,3.0,77030,77030,1.0,7.0
104076,104076,TEXAS CHILDRENS HOSP,TEXAS CHILDRENS HOSP,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,6621 FANNIIN STREET,6621 FANNIIN STREET,3.0,77030,77030,1.0,7.0
104077,104077,TEXAS ORTHOPEDIC HOSPITAL,TEXAS ORTHOPEDIC HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,7401 SOUTHH MAIN STREETEET,7401 SOUTHH MAIN STREETEET,3.0,77030,77030,1.0,7.0
104078,104078,HARRIS HEALTH SYSTEM,HARRIS HEALTH SYSTEM,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,2525 HOLLYY HALL,2525 HOLLYY HALL,3.0,77054,77054,1.0,7.0
104079,104076,SUN BEHAVIORAL HOUSTON,TEXAS CHILDRENS HOSP,0.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,7601 FANNIIN STREET,6621 FANNIIN STREET,3.0,77054,77030,0.0,5.0
104080,104080,"WOMANS HOSPITAL OF TEXAS,THE","WOMANS HOSPITAL OF TEXAS,THE",1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,7600 FANNIIN,7600 FANNIIN,3.0,77054,77054,1.0,7.0
104081,104081,HOUSTON METHODIST ST JOHN HOSPITAL,HOUSTON METHODIST ST JOHN HOSPITAL,1.0,TX,TX,1.0,NASSAU BAY,NASSAU BAY,1.0,18300 ST JJOHN DRIVE,18300 ST JJOHN DRIVE,3.0,77058,77058,1.0,7.0
104082,104082,FIRST TEXAS HOSPITAL,FIRST TEXAS HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,9922 LOUETTTA RD,9922 LOUETTTA RD,3.0,77070,77070,1.0,7.0
104083,104083,HOUSTON METHODIST WILLOWBROOK HOSPITAL,HOUSTON METHODIST WILLOWBROOK HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,18220 TOMBBALL PARKWAYAY,18220 TOMBBALL PARKWAYAY,3.0,77070,77070,1.0,7.0
104084,104084,ST LUKE'S HOSPITAL AT THE VINTAGE,ST LUKE'S HOSPITAL AT THE VINTAGE,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,20171 CHASSEWOOD PARK DRIVEK DRIVE,20171 CHASSEWOOD PARK DRIVEK DRIVE,3.0,77070,77070,1.0,7.0
104085,104085,WEST OAKS HOSPITAL,WEST OAKS HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,6500 HORNWWOOD,6500 HORNWWOOD,3.0,77074,77074,1.0,7.0
104086,104086,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,HOUSTON BEHAVIORAL HEALTHCARE HOSPITAL LLC,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,2801 GESSNNER ROAD,2801 GESSNNER ROAD,3.0,77080,77080,1.0,7.0
104087,104087,BEHAVIORAL HOSPITAL OF BELLAIRE,BEHAVIORAL HOSPITAL OF BELLAIRE,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,"5314 DASHWWOOD, SUITE 200E 200","5314 DASHWWOOD, SUITE 200E 200",3.0,77081,77081,1.0,7.0
104088,104088,HCA HOUSTON HEALTHCARE WEST,HCA HOUSTON HEALTHCARE WEST,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,12141 RICHHMOND AVE,12141 RICHHMOND AVE,3.0,77082,77082,1.0,7.0
104089,104089,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,2929 WOODLLAND PARK DRIVEDRIVE,2929 WOODLLAND PARK DRIVEDRIVE,3.0,77082,77082,1.0,7.0
104090,104090,CYPRESS CREEK HOSPITAL,CYPRESS CREEK HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,17750 CALII DRIVE,17750 CALII DRIVE,3.0,77090,77090,1.0,7.0
104091,104091,HCA HOUSTON HEALTHCARE NORTHWEST,HCA HOUSTON HEALTHCARE NORTHWEST,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,710 CYPRESSS CREEK PARKWAYARKWAY,710 CYPRESSS CREEK PARKWAYARKWAY,3.0,77090,77090,1.0,7.0
104092,104092,INTRACARE NORTH HOSPITAL,INTRACARE NORTH HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,1120 CYPREESS STATION DRN DR,1120 CYPREESS STATION DRN DR,3.0,77090,77090,1.0,7.0
104093,104093,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,16750 REDOAK DRIVE,16750 REDOAK DRIVE,3.0,77090,77090,1.0,7.0
104094,104093,TOPS SURGICAL SPECIALTY HOSPITAL,PROVIDENCE HOSPITAL OF NORTH HOUSTON LLC,0.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,17080 REDOAK DRIVE,16750 REDOAK DRIVE,3.0,77090,77090,1.0,6.0
104095,104095,UNITED MEMORIAL MEDICAL CENTER,UNITED MEMORIAL MEDICAL CENTER,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,510 W TIDWWELL,510 W TIDWWELL,3.0,77091,77091,1.0,7.0
104096,104096,HOUSTON METHODIST WEST HOSPITAL,HOUSTON METHODIST WEST HOSPITAL,1.0,TX,TX,1.0,HOUSTON,HOUSTON,1.0,18500 KATYY FREEWAY,18500 KATYY FREEWAY,3.0,77094,77094,1.0,7.0
104097,104097,"ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC","ASPIRE BEHAVIORAL HEALTH OF CONROE, LLC",1.0,TX,TX,1.0,CONROE,CONROE,1.0,"2006 SOUTHH LOOP 336 WEST, SUIWEST, SUITE 500","2006 SOUTHH LOOP 336 WEST, SUIWEST, SUITE 500",3.0,77304,77304,1.0,7.0
104098,104098,HCA HOUSTON HEALTHCARE CONROE,HCA HOUSTON HEALTHCARE CONROE,1.0,TX,TX,1.0,CONROE,CONROE,1.0,504 MEDICAAL CENTER BLVDBLVD,504 MEDICAAL CENTER BLVDBLVD,3.0,77304,77304,1.0,7.0
104099,104099,HCA HOUSTON HEALTHCARE KINGWOOD,HCA HOUSTON HEALTHCARE KINGWOOD,1.0,TX,TX,1.0,KINGWOOD,KINGWOOD,1.0,22999 US HHWY 59,22999 US HHWY 59,3.0,77325,77325,1.0,7.0
104100,104100,CLEVELAND EMERGENCY HOSPITAL,CLEVELAND EMERGENCY HOSPITAL,1.0,TX,TX,1.0,CLEVELAND,CLEVELAND,1.0,1017 S TRAAVIS AVE,1017 S TRAAVIS AVE,3.0,77327,77327,1.0,7.0
104101,104101,"HUMBLE SURGICAL HOSPITAL, LLC","HUMBLE SURGICAL HOSPITAL, LLC",1.0,TX,TX,1.0,HUMBLE,HUMBLE,1.0,1475 FM 19960 BYPASS ROAD EASTROAD EAST,1475 FM 19960 BYPASS ROAD EASTROAD EAST,3.0,77338,77338,1.0,7.0
