SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,CONCAT_ADDRESS
22632,CDM,PPD,Pevonedistat-3001,07003,,Canada,university of alberta,alberta,edmonton,t6g 2b7,Close-Out Ready,8440 112th street
16491,CDM,PPD,HGT-FIR-096,1-1EIP3W,,Canada,montreal heart institute,,montreal,h1t1,Disqualified,5000 east belair
16492,CDM,PPD,HGT-FIR-096,1-1EIP4D,,Canada,chest clinic,british columbia,maple ridge,v2x 2l5,Disqualified,30822230 north avenue
16493,CDM,PPD,HGT-FIR-096,1-1EIP70,,Canada,royal victoria regional health centre,quebec,montreal,h3a 1a1,Disqualified,687 pine avenue west
4207,CDM,IQVIA,161403,107,1-4IMEH40,Canada,ecogene21,chicoutimi,quebec,g7h 7k9,Dropped,930 jacquescartier est bureau b210
28785,CDM,PPD,SYR-322-309,1-IQE7VC,,Canada,clinical research consultant group,quebec,pointe claire,h9r 3j1,Disqualified,269 boulevard saint jean
28786,CDM,PPD,SYR-322-309,1-IQE7WC,,Canada,the university of western ontario,ontario,london,n6a 5c1,Disqualified,clinical skills building
118,CDM,ICON,C25003,,,Canada,queen elizabeth ii health science centre,nova scotia,halifax,b3h 2y9,ACTIVE,1276 south park street
22647,CDM,PPD,Pevonedistat-3001,1-16Q6DBF,,Canada,queen elizabeth ii health sciences center,nova scotia,halifax,b3h2e2,Disqualified,5909 jubilee road ce ii  co laura magennis
12409,CDM,PPD,C16027,1-1X1YAXV,,Canada,princess margaret cancer centre,ontario,toronto,m5g 1x5,Disqualified,700 university avenue2nd floor
43130,CTMS,PPD,C21012,07025,,Canada,british columbia cancer agency,,,,Closed,
10362,CDM,PPD,C16014,1-E3N6O,,Canada,grand river hospital,ontario,kitchener,n2g1g3,Disqualified,835 king street west
39037,CTMS,,C14005,AML17,,Canada,hopital de brabois adultes,,,,Not Selected,
2176,CDM,ICON,C25003,07005,,Canada,sir mortimer b davis jewish general hospital,quebec,montreal,h3t 1e2,ACTIVE,3755 rue cote stecatherine
2177,CDM,ICON,C25003,07010,,Canada,saskatchewan cancer agency sca  saskatoon cancer centre scc,saskatchewan,saskatoon,s7n4h4,ACTIVE,20 campus drive
39042,CTMS,,C14006,TBD-300288643,,Canada,london health sciences centreuniversity hospital,,,,Under Consideration,
39043,CTMS,,C14006,TBD-300288932,,Canada,bc cancer agency,,,,Under Consideration,
10370,CDM,PPD,C16014,1-E8Q9H,,Canada,pierre whitlocks private practice,new brunswick,moncton,e1c 8x3,Disqualified,37 providence street
10371,CDM,PPD,C16014,1-E8Q9X,,Canada,london east medical centre,ontario,london,n5w6a2,Disqualified,295 saskatoon street
43142,CTMS,PPD,C21012,1-1IDB9YO,,Canada,hopital notredame,,,,Withdrawn,
43143,CTMS,PPD,C21012,1-1IDBA3I,,Canada,centre hospitalier universitaire de sherbrookehospital fleurimont,,,,Withdrawn,
41096,CTMS,PPD,C21005,1-12J8GGW,,Canada,canmed clinical research incorporated,,,,Declined Participation,
41097,CTMS,PPD,C21005,1-12J913O,,Canada,princess margaret hospital university health network,,,,Declined Participation,
26755,CDM,PPD,SHP625-306,1-1K5S1Y5,,Canada,university of alberta,alberta,edmonton,t6g 1c9,Disqualified,11405 87 avenue northwest
16521,CDM,PPD,HGT-FIR-096,1-ZBZ8C,,Canada,jbn medical diagnostic services inc,ontario,burlington,l7m 4y1,Disqualified,2951 walkers line
8332,CDM,PPD,C14023,1-41ZL9A8,,Canada,university of alberta,alberta,edmonton,t6g 2g3,Disqualified,11350  83 avenue
41104,CTMS,PPD,C21005,1-12K2JHO,,Canada,male health centres,,,,Declined Participation,
41105,CTMS,PPD,C21005,1-12K2P4G,,Canada,dr ken jansz,,,,Declined Participation,
41106,CTMS,PPD,C21005,1-12K30E2,,Canada,joseph brant memorial hospital,,,,Declined Participation,
41108,CTMS,PPD,C21004,1-12J1SB7,,Canada,william osler health centre,,,,Declined Participation,
39064,CDM,PPD,Vedolizumab-4005,1-V6HAKT,,Canada,centre hospitalier de luniversite de montreal,quebec,montreal,h2x 0a9,Disqualified,900 rue stdenis bureau r05630
39065,CDM,PPD,Vedolizumab-4005,1-V6HALK,,Canada,royal university hospital,saskatchewan,saskatoon,s7n 0w8,Disqualified,103 hospital drive
10395,CDM,PPD,C16014,07001,,Canada,muhcglen site,quebec,montreal,h4a 3j1,Active - No Longer Recruiting,1001 boulevard décarie
10396,CDM,PPD,C16014,1-1693N0,,Canada,sault area hospitals,ontario,sault ste marie,p6b 0a8,Disqualified,750 great northern roadalgoma district cancer program
10397,CDM,PPD,C16014,1-1693YF,,Canada,northeast cancer centre,ontario,sudbury,p3e 5j1,Disqualified,41 ramsey lake road
2208,CDM,IQVIA,M1-1188_203,2004,1-17LKNQM,Canada,stratica medical,,,,,
2209,CDM,IQVIA,M1-1188_203,2008,1-17LKNSY,Canada,north bay dermatology centre inc,,,,,
43169,CTMS,PPD,C21012,1-1IDB9N2,,Canada,london health sciences centreuniversity hospital,,,,Withdrawn,
14497,CDM,PPD,C16021,07104,,Canada,royal victoria regional health centre,ontario,barrie,l4m 6m2,Closed,201 georgian drive
41124,CTMS,PPD,C21004,1-12YEYJT,,Canada,uro laval,,,,Declined Participation,
8361,CDM,PPD,C14023,1-43XI3QZ,,Canada,hopital charles le moyne,quebec,greenfield park,j4v 2h1,Disqualified,charles lemoyne hospital 3120 taschereau boulevard
37036,CDM,PPD,TMX-67_301,1-4GKE55,,Canada,skds research inc,ontario,newmarket,l3y 5g8,Disqualified,221679 davis drive
39084,CDM,PPD,Vedolizumab-4005,1-WW16L5,,Canada,mcmaster university medical centre,ontario,hamilton,l8n 3z5,Disqualified,1280 main street west
41134,CTMS,PPD,C21004,1-15ANFAR,,Canada,british columbia cancer agency,,,,Declined Participation,
37042,CDM,PPD,TMX-67_301,1-4GKWFJ,,Canada,university of calgary medicine,alberta,calgary,t2n 4n1,Disqualified,3330 hospital drive northwest
6325,CDM,IQVIA,TAK-994-1501,07003,1-4V575IU,Canada,toronto sleep institute,toronto,ontario,m4p 1p2,Ready for Initiation,586 eglington avenue eastsuite 208
182,CDM,ICON,C25003,07005,,Canada,mcgill university  jewish general hospital,quebec,montreal,h2w 1s6,ACTIVE,546 pine west
183,CDM,ICON,C25003,07006,,Canada,manna research inc,ontario,toronto,m9w 4l6,ACTIVE,2291 kipling avenue
28856,CDM,PPD,SPD489-347,201,,Canada,the kids clinic,ontario,ajax,l1z 0m1,Withdrawn,300 rossland road
8395,CDM,PPD,Brigatinib-1002,1-62G3ZII,,Canada,jewish general  hospital,quebec,montreal,h3t 1e2,Disqualified,3755 ch de la cotesaintecatherinelady davis institute for medical research
6360,CDM,IQVIA,Vedolizumab-4014,07007,1-2ZJMPIJ,Canada,dr jesse siffledeen,edmonton,alberta,t6l 6k3,Enrollment Closed,6203 28 avenue suite 333
4312,CDM,IQVIA,SHP643-403,200,1-49SZBYD,Canada,clinique specialisee en allergie de la capitale,québec,quebec,g1v 4w2,Enrollment Open,2600 boul laurierunit 880
28893,CDM,PPD,SHP616-300,1-FE1XQK,,Canada,halifax allergy and asthma associates,nova scotia,halifax,b3j 3r4,Disqualified,5657 spring garden road
2273,CDM,IQVIA,MLN0002-3026,7006,1-1S8ZZIV,Canada,royal university hospital,,,,,
2274,CDM,IQVIA,MLN0002-3026,7009,1-1S8ZZPY,Canada,hotel dieu hospital,,,,,
2277,CDM,IQVIA,MLN0002-3028,7024,1-1G0KPAL,Canada,giri gi research institute,,,,,
28915,CDM,PPD,SHP616-302,,,Canada,university of western ontario,,,,Disqualified,
16627,CDM,PPD,C21015,1-1B3PA8,,Canada,urology south shore research,quebec,greenfield park,j4v 2h3,Disqualified,3234 boulevard taschereau
43255,CTMS,PPD,C21012,1-1IDBA8K,,Canada,centre hospitalier universitaire de quebec hotel dieu,,,,Withdrawn,
12536,CDM,PPD,C16021,1-Y08DIW,,Canada,centre intégré de la santé et des services sociaux de loutaouais,quebec,gatineau,j8p 7h2,Disqualified,909 boulevard de la vérendrye
41210,CDM,PRA,Ponatinib-3001,07001,1-1LY1KJY,Canada,hopital maisonneuverosemont,qc,montreal,h1t 2m4,Activated,5415 boulevard de lassomption
41211,CDM,PRA,Ponatinib-3001,07003,1-1LY1K9R,Canada,cancercare manitoba,mb,winnipeg,r3e 0v9,Activated,675 mcdermot avenue
30972,CDM,PPD,TAK-079-1005,1-5D7EOVO,,Canada,centre hospitalier universitaire de quebec,quebec,quebec city,g1l3,Disqualified,pavillion saintfrancois dassise 10 rue de lespinay
4355,CDM,IQVIA,261203,190,1-29B50YS,Canada,mcmaster university health sciences center,hamilton,ontario,l8n 3z5,Enrollment Open,1200 main st westroom 1k4
43268,CTMS,INC Research,AP24534-10-201,,,Canada,,,,,,
33027,CDM,PPD,SYR-322-309,1-JLZ84C,,Canada,university of calgary medicine,alberta,calgary,t2n 4z6,Disqualified,3280 hospital drive northwest
8459,CDM,PPD,Brigatinib-1002,1-62I0K31,,Canada,stollery childrens hospital university of alberta,alberta,edmonton,t6g 2b7,Disqualified,8440 112 st nw
8460,CDM,PPD,Brigatinib-1002,1-62I0K3R,,Canada,centre hospitalier de luniversité laval,quebec,quebec,g1v 4g2,Disqualified,2705 boul laurier
18707,CDM,PPD,HOS,091,,Canada,british columbia childrens hospital,,vancouver,v6h 3n1,Active - Recruiting,4500 oak streetuniv of british columbia medical genetics
41236,CTMS,,M120204-063,Legacy Enrollment Site,,Canada,legacy,,,,Closed,
30995,CDM,PPD,SHP647-222,1-5ZPJE8W,,Canada,mcgill university health centre muhc  the montreal,quebec,montreal,h4a 3j1,Potential,1001 decarie blvd
39199,CTMS,,C14004,TBD-300284913,,Canada,vancouver general hospital,,,,Declined Participation,
8479,CDM,PPD,C14023,1-41ZQ9WI,,Canada,hôpital maisonneuverosemont,quebec,montreal,h1t 2m4,Disqualified,5415 boulevard de lassomption
2338,CDM,IQVIA,MLN0002SC-3030,07007,1-2A1W6LT,Canada,hopital maisonneuverosemont dba ciusss de lestdelîledemontréal,montreal,quebec,h1t 2m4,Dropped,5415 boulevard lassomption
39205,CTMS,,C14005,AML03,,Canada,institut de cancérologie de la loire,,,,Not Selected,
39206,CTMS,,C14005,AML21,,Canada,hopital necker  enfants malades,,,,Not Selected,
39207,CTMS,,C14005,NHL/AML27,,Canada,virginia commonwealth university,,,,Declined Participation,
39208,CTMS,,C14005,NHL/AML28,,Canada,center for cancer and blood disorders  fort worth tx,,,,Under Consideration,
45353,CTMS,Univ. California San Diego,Vedolizumab-5001,,,Canada,,,,,,
39209,CTMS,,C14005,NHL/AML31,,Canada,burnaby hospital regional cancer centre,,,,Not Selected,
37169,CDM,PPD,TMX-67_301,1-4GYMZU,,Canada,arun nayar md,saskatchewan,saskatoon,s7k 3h3,Disqualified,750 spadina crescent east
45368,CTMS,Quintiles,AALL07P1,11101,,Canada,childrens hospital of eastern ontario,,,,Active,
8508,CDM,IQVIA,SHP633-304,0433,1-2RGQHMD,Canada,the hospital for sick children,toronto,ontario,m5g 1x8,Enrollment Closed,555 university avenueroom 4534 hill
14656,CDM,PPD,FEB-1008,1-D1V3QE,,Canada,royal university hospital,saskatchewan,saskatoon,s7n 0w8,Disqualified,103 hospital drive
33100,CDM,PPD,TAK-981-1501,07002,,Canada,centre hospitalier de luniversite de montreal,quebec,montreal,qc h2w,Active - Not Yet Recruiting,3981 saint laurent comite dethique de recherche du pavillion cooper
2382,CDM,IQVIA,MLN0002SC-3030,07004,1-2A1W6MP,Canada,mcgill university health centreglen site  royal victoria hospital,montreal,quebec,h4a 3j1,Dropped,1001 boul decarie room c040119research institute mcgill university health center glen site
335,CDM,ICON,C25003,07001,,Canada,ubc bcca research ethics board,british columbia,vancouver,v5z ij3,ACTIVE,fairmont medical building750 west broadway ste 1315
334,CDM,ICON,C25003,07001,,Canada,bc cancer agency vancouver centre,british columbia,vancouver,v5z 4e6,ACTIVE,600 west 10th ave
29009,CDM,PPD,SYR-322-309,1-JLZ7YL,,Canada,cheema research inc,ontario,mississauga,l5a 3v4,Disqualified,110  470 hensall circle
338,CDM,ICON,C25003,07005,,Canada,mcgill uhccenter for applied ethics,quebec,montreal,h3h 2r9,ACTIVE,2155 guy st room 231
339,CDM,ICON,C25003,07005,,Canada,royal victoria hospital rvh  mcgill university health centre muhc,quebec,montreal,h3a 1a1,ACTIVE,687 av des pins o
16723,CDM,PPD,HGT-FIR-096,1-1EIPD6,,Canada,hypertension research unit,quebec,sainte foy,g1v 4g2,Disqualified,2705 blv laurier cs1201
341,CDM,ICON,C25003,07006,,Canada,princess margaret cancer centre,ontario,toronto,m5g 2m9,ACTIVE,department of medical oncology and hematology620 university avenue 6606
2383,CDM,IQVIA,MLN0002SC-3030,07005,1-2A1W6NJ,Canada,zeidler ledcor centre  university of alberta,edmonton,alberta,t6g 2x8,Enrollment Open,8440  112 streetzeidler ledcor centre
336,CDM,ICON,C25003,07003,,Canada,cross cancer institute,alberta,edmonton,t6g 1z2,ACTIVE,11560 university avenue
337,CDM,ICON,C25003,07005,,Canada,jewish general hospital  oncology pharmacy,quebec,montreal,h3t 1e2,ACTIVE,3755 côte stecatherine pavillion e 8th floor
340,CDM,ICON,C25003,07005,,Canada,royalvictoria hospital study coordinators office,quebec,montreal,h3a 1a1,ACTIVE,687 pine avenue pavillion a 3rd floor
342,CDM,ICON,C25003,07006,,Canada,university health network uhn  princess margaret cancer centre  myeloma clinic,ontario,toronto,m5g 2m9,ACTIVE,610 university avenue
16727,CDM,PPD,HGT-FIR-096,1-1FLN2L,,Canada,mcgill university royal institution for the advancement of learning,quebec,montreal,h3g1a4,Disqualified,1650 avenue cedar
16732,CDM,PPD,HGT-FIR-096,1-1EIPGH,,Canada,victoria general hospital,british columbia,victoria,v8z 6r5,Disqualified,1 hospital way
41308,CTMS,PPD,C21005,07015,,Canada,urology south shore research,,,,Closed,
41309,CTMS,PPD,C21005,07022,,Canada,male and females health and research centres,,,,Withdrawn,
41310,CTMS,PPD,C21005,07027,,Canada,prostate centre at vgh,,,,Withdrawn,
16731,CDM,PPD,HGT-FIR-096,1-1EIPF2,,Canada,saint pauls hospital,british columbia,vancouver,v6z 1y6,Disqualified,1081 burrard street
353,CDM,ICON,C16007,,,Canada,pharmacy  university health network,ontario,toronto,m5g 2m9,ACTIVE,610 university averoom 4115
354,CDM,ICON,C16007,,,Canada,princess margaret cancer centre,ontario,toronto,m5g 2m9,ACTIVE,610 university avenue
355,CDM,ICON,C16007,,,Canada,university health network,ontario,toronto,m5g 2m9,ACTIVE,610 university ave
4453,CDM,IQVIA,SHP633-304,0440,1-2RGQHQA,Canada,british columbia childrens  womens hospital center,vancouver,british columbia,v6h 3v4,Dropped,k4218 4480 oak street
31083,CDM,PPD,SHP643-301,1-2XB5EYG,,Canada,clinique spécialisée en allergie de la capitale,quebec,quebec city,g1v 4m6,Disqualified,2600 boulevard laurierresearch transition facility 4016 rtf
26990,CDM,PPD,SHP621-302,1-H5VDZ9,,Canada,william osler health centre,ontario,etobicoke,m9v 1r8,Void,101 humber college boulevard
16753,CDM,PPD,HGT-FIR-096,1-ZC5CS,,Canada,mount sinai hospital,ontario,toronto,m5g 1x5,Disqualified,600 university avenue
16754,CDM,PPD,HGT-FIR-096,1-ZC69D,,Canada,grace hospital,manitoba,winnepeg,r3j 3m7,Disqualified,300 booth drive
4467,CDM,IQVIA,C14012,7002,1-AAHGJM,Canada,mcgill university  dept oncology clinical research program,,,,,
4468,CDM,IQVIA,C14012,7003,1-LCVB9,Canada,princess margaret cancer centre,,,,,
41333,CTMS,,TAK-875_306,,,Canada,,,,,,
10616,CDM,PPD,C16014,1-G0BR3,,Canada,medical oncology and hematology associates,iowa,des moines,50314,Disqualified,411 laurel street
45435,CTMS,Quintiles,MLN0002-3029,,,Canada,,,,,,
6524,CDM,IQVIA,C27002,7205,1-15SGASX,Canada,lhsc  victoria hospital,,,,,
6525,CDM,IQVIA,C27002,7206,1-15VB5N6,Canada,capital district health authority,,,,,
10619,CDM,PPD,C16014,1-GUV5J,,Canada,ultra medical inc,quebec,pointe claire,h9r 4s3,Disqualified,175 stillview road
2439,CDM,ICON,C25003,,,Canada,nova scotia health authority research ethics board,nova scotia,halifax,b3h 1v7,ACTIVE,57090 university ave
37256,CDM,PRA,C34005,07002,1-1CZEW77,Canada,nova scotia health authority,ns,halifax,b3h 2y9,Closed,department of diagnostic imaging1276 south park streetroom 3016 south victoria building
6540,CDM,IQVIA,SHP655-201,803,1-44X78CA,Canada,university health network,toronto,ontario,m5g 2n2,Dropped,585 university avenuenc 11c1256
8603,CDM,PPD,C14023,1-4OE7525,,Canada,university of calgary medicine,alberta,calgary,t2n 4n2,Disqualified,1331 29th st nw
22939,CDM,PPD,P2002,1-5J5J4VG,,Canada,mount sinai hospital  canada,ontario,toronto,m5g 1x5,Void,445660 university avenue
29093,CDM,PPD,SYR-322-309,1-JLX00H,,Canada,joanne f liutkus medicine professional corporation,ontario,cambridge,n1r 7l6,Disqualified,73 water street north vascular risk modification clinic
423,CDM,ICON,C25003,,,Canada,odette cancer centersunnybrook health sciences centre,ontario,toronto,m4n 3m5,ACTIVE,2075 bayview avenue 2nd floor
424,CDM,ICON,C25003,,,Canada,queen elizabeth ii health sciences centre,nova scotia,halifax,b3h 2y9,ACTIVE,1276 south park st bethune building
29098,CDM,PPD,SYR-322-309,1-JMFXGH,,Canada,markham stouffville,ontario,markham,l6b 1a1,Disqualified,381 church street
25008,CDM,PPD,ROPP-2008-01,1-F01XCW,,Canada,royal alexandra hospital,alberta,edmonton,t5h 3v9,Disqualified,10240 kingsway avenue
41399,CTMS,PPD,C21005,1-13J5LT5,,Canada,urotec,,,,Declined Participation,
41408,CTMS,PPD,C21005,1-16U6AEL,,Canada,london health sciences centreuniversity hospital,,,,Declined Participation,
2499,CDM,ICON,C25003,,,Canada,sunnybrook health sciences centre,ontario,toronto,m4n 3m5,ACTIVE,odette cancer centre2075 bayview ave
33229,CDM,PPD,TAK-007-2001,1-8DCY640,,Canada,queens university,ontario,kingston,k7l 3w6,Disqualified,fleming hall
33230,CDM,PPD,TAK-007-2001,1-8DCY650,,Canada,queen elizabeth ii health sciences center,ontario,hamilton,l8n 4a6,Disqualified,50 charlton southeastdepartment of medicine
16858,CDM,PPD,HGT-FIR-096,1-ZC3XN,,Canada,queen elizabeth hospital,prince edward island,charlottetown,c1a 8t5,Disqualified,60 riverside drive
6618,CDM,IQVIA,TAK-101-2001,07003,1-51H1MPB,Canada,chum centre de recherche,montreal,quebec,h2l 4m1,Selected,pavillon simard 6e étage 2065alexandre de seve
10716,CDM,PPD,C16014,1-E3FKK,,Canada,british columbia cancer agency,british columbia,victoria,v8r 6v5,Disqualified,2410 lee avenuevancouver island cancer centre
16868,CDM,PPD,HGT-FIR-096,1-ZC4VY,,Canada,university of ottawa heart institute,ontario,ottawa,k1y 4w7,Disqualified,40 ruskin street
41445,CTMS,PPD,C21005,1-13I2SOZ,,Canada,quest clinical trials  scarborough on,,,,Declined Participation,
10728,CDM,PPD,Brigatinib-1002,1-62IQFA9,,Canada,mcgill university health center,quebec,montreal,h4a 3j1,Disqualified,1001 decarie boulevardhematologyoncology division
16872,CDM,PPD,HGT-FIR-096,1-ZC5DJ,,Canada,toronto general hospital,ontario,toronto,m5g 2c4,Disqualified,200 elizabeth street
16874,CDM,PPD,HGT-FIR-096,1-ZC68M,,Canada,health sciences centre  winnepeg,manitoba,winnepeg,r3a 1r9,Disqualified,820 sherbrooke street
494,CDM,IQVIA,071102,190,1-2IMJ9WI,Canada,childrens  womens health centre of british columbia,vancouver,british columbia,v6h 3v4,Dropped,4480 oak street rm b315
43503,CTMS,PPD,C21004,07011,,Canada,mor urology incorporated,,,,Closed,
6639,CDM,IQVIA,MLN0002-3026,7011,1-1QTGVWX,Canada,mcmaster university health sciences center,,,,,
41459,CTMS,PPD,C21004,07012,,Canada,urology resource centre,,,,Closed,
41460,CTMS,PPD,C21004,07013,,Canada,mahoney medicine professional corporation,,,,Closed,
14836,CDM,PPD,FOS,159,,Canada,bc women’s hospital and health centre,british columbia,vancouver,v6z 2k5,Disqualified,1190 hornby streetfacility of medicine
43513,CTMS,PPD,C21004,1-12J1SF5,,Canada,chuq pavillon hoteldieu,,,,Declined Participation,
506,CDM,ICON,C25003,07001,,Canada,bcca centre for lymphoid cancer,british columbia,vancouver,v5z 4e6,ACTIVE,600 west 10th ave
25083,CDM,PPD,SHP607-202,1-15MWYPI,,Canada,university of calgary medicine,alberta,calgary,t2n 4,Disqualified,2953 health sciences center
508,CDM,ICON,C25003,07005,,Canada,gerald bronfman center for clinical research in oncology,qc,montreal,h2w 1s6,ACTIVE,546 pine avenue w
509,CDM,ICON,C25003,07005,,Canada,royal victoria hospital,quebec,montreal,h3a 1a1,ACTIVE,687 pine ave west
29193,CDM,PPD,SYR-322-309,1-IV8BMX,,Canada,richmond hill childrens clinic,ontario,richmond hill,l4c 9m7,Disqualified,250 harding boulevard west
41482,CTMS,PPD,C21005,1-12J8GAM,,Canada,prostate cancer institute,,,,Declined Participation,
41483,CTMS,PPD,C21005,1-12J90SW,,Canada,guelph urology associates,,,,Declined Participation,
12813,CDM,PPD,C16014,07006,,Canada,centre hospitalier universitaire de sherbrooke chus,quebec,sherbrooke,j1h 5n4,Active - No Longer Recruiting,3001 12e avenue north
12815,CDM,PPD,C16014,07009,,Canada,fraser health authority,british columbia,surrey,v3v 1z2,Active - No Longer Recruiting,13750 96th avenue
528,CDM,IQVIA,161403,103,1-29B10V8,Canada,university of alberta hospital,edmonton,alberta,t6g 2b7,Enrollment Open,8440 112th street nw2c242 wmc
529,CDM,IQVIA,161403,106,1-2SP6T5I,Canada,lhsc  university hospital,london,ontario,n6a 5a5,Enrollment Open,339 windemere road room b7140
33298,CDM,PPD,SYR-322-309,1-JLZ85F,,Canada,medical arts health research group,british columbia,penticton,v2a 5c8,Disqualified,626 main street
23068,CDM,PPD,P2002,07009,,Canada,centre integre de sante et de services sociaux cisss de la monteregiecentre,quebec,greenfield park,j4v 2h1,Qualified,monteregie centre3120 boul taschereau
29010,CDM,PPD,SYR-322-309,1-JLZ82N,,Canada,clinic source unique,ontario,hawkesbury,k6a 1a1,Disqualified,219 main street
2598,CDM,ICON,C25003,,,Canada,capital district health authority qeii hsc,nova scotia,halifax,b3h 1v7,ACTIVE,capital health centre for clinical research5790 university avenuerm 135
41521,CDM,PRA,Vedolizumab-2005,07002,1-1BTOY06,Canada,alberta childrens hospital,ab,calgary,t2n 1n7,Closed,2503 university drive northwestcalgary regional health authority
10803,CDM,PPD,C16014,1-E8QAD,,Canada,southlake regional health centre,ontario,newmarket,l3y 2p9,Disqualified,596 davis drive
41531,CTMS,PPD,C21004,1-12J1RSL,,Canada,brantford urology research,,,,Declined Participation,
41533,CTMS,PPD,C21004,1-12J2MKH,,Canada,alberta urology institute research centre,,,,Declined Participation,
41534,CTMS,PPD,C21004,1-12J3AOH,,Canada,quest clinical trial  markham on,,,,Declined Participation,
35399,CDM,PPD,TAK-788-3001,07004,,Canada,princess margaret hospital,ontario,ontario,m5g 2m9,Active - No Longer Recruiting,610 university avenueprincess margaret cancer centre
19015,CDM,PPD,MACS-2014-100795,1-F0RXCX,,Canada,anapharm,quebec,montreal,h3x 2h9,Potential,5160 decarie boulevard
