SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
15296,15296,boston medical center,boston medical center,1.0,boston,boston,1.0,massachusetts,massachusetts,1.0,820 harrison avenuefgh building 1st floor,820 harrison avenuefgh building 1st floor,3.0,2118,2118,1.0,7.0
15297,15297,boston medical center,boston medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,1 boston medical center place,1 boston medical center place,3.0,2118,2118,1.0,7.0
15299,15299,boston medical center,boston medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,820 harrison avenuehematologyoncology,820 harrison avenuehematologyoncology,3.0,2118,2118,1.0,7.0
15300,15300,boston medical center,boston medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,820 harrison avenuefgh building,820 harrison avenuefgh building,3.0,2118,2118,1.0,7.0
15306,15306,boston medical center,boston medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,85 east concord street,85 east concord street,3.0,2118,2118,1.0,7.0
15311,15311,boston university,boston university,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,boston  university820 harrison avenuefgh building  2nd floor,boston  university820 harrison avenuefgh building  2nd floor,3.0,2118,2118,1.0,7.0
15312,15312,boston medical center,boston medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,820 harrison ave bldg fgh,820 harrison ave bldg fgh,3.0,21182905,21182905,1.0,7.0
15313,15313,caritas st elizabeths medical center,caritas st elizabeths medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,736 cambridge streetmultiple sclerosis center,736 cambridge streetmultiple sclerosis center,3.0,2135,2135,1.0,7.0
15315,15315,promedica clinical research center inc,promedica clinical research center inc,1.0,massachusetts,massachusetts,1.0,brighton,brighton,1.0,77 warren streetbuilding 6,77 warren streetbuilding 6,3.0,2135,2135,1.0,7.0
15317,15317,saint elizabeths medical center,saint elizabeths medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,736 cambridge street,736 cambridge street,3.0,2135,2135,1.0,7.0
15324,15324,harbor medical associates,harbor medical associates,1.0,massachusetts,massachusetts,1.0,braintree,braintree,1.0,1681 washington sthighland medical center,1681 washington sthighland medical center,3.0,2184,2184,1.0,7.0
15326,15326,harbor medical associates,harbor medical associates,1.0,massachusetts,massachusetts,1.0,south weymouth,south weymouth,1.0,541 main street,541 main street,3.0,2190,2190,1.0,7.0
15335,15335,beth israel deaconess medical center,beth israel deaconess medical center,1.0,boston,boston,1.0,massachusetts,massachusetts,1.0,330 brookline avenuecls bldg room 615,330 brookline avenuecls bldg room 615,3.0,2215,2215,1.0,7.0
15336,15336,beth israel deaconess medical center,beth israel deaconess medical center,1.0,boston,boston,1.0,massachusetts,massachusetts,1.0,330 brookline avenuedana 637,330 brookline avenuedana 637,3.0,2215,2215,1.0,7.0
15337,15337,beth israel deaconess medical center,beth israel deaconess medical center,1.0,ma,ma,1.0,boston,boston,1.0,330 brookline avenuerabb rose 1room 501,330 brookline avenuerabb rose 1room 501,3.0,2215,2215,1.0,7.0
15339,15339,beth israel deaconess medical center,beth israel deaconess medical center,1.0,ma,ma,1.0,boston,boston,1.0,330 brookline avenueshapiro 9,330 brookline avenueshapiro 9,3.0,2215,2215,1.0,7.0
15373,15373,dana farberharvard cancer center,dana farberharvard cancer center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,450 brookline av po box 849168,450 brookline av po box 849168,3.0,2215,2215,1.0,7.0
15376,15376,beth israel deaconess medical center,beth israel deaconess medical center,1.0,massachusetts,massachusetts,1.0,boston,boston,1.0,185 pilgrim rd palmer 111center for autonomic and peripheral nerve disorderspalmer building111,185 pilgrim rd palmer 111center for autonomic and peripheral nerve disorderspalmer building111,3.0,22155324,22155324,1.0,7.0
15381,15381,commonwealth clinical studies llc,commonwealth clinical studies llc,1.0,massachusetts,massachusetts,1.0,brockton,brockton,1.0,189 quincy street,189 quincy street,3.0,2302,2302,1.0,7.0
15388,15388,massachusetts general hospital,massachusetts general hospital,1.0,boston,boston,1.0,massachusetts,massachusetts,1.0,100 blossom street,100 blossom street,3.0,2421,2421,1.0,7.0
15391,15391,bay state clinical trials,bay state clinical trials,1.0,massachusetts,massachusetts,1.0,watertown,watertown,1.0,521 mount auburn streetsuite 209,521 mount auburn streetsuite 209,3.0,2472,2472,1.0,7.0
15393,15393,mclean hospital,mclean hospital,1.0,ma,ma,1.0,belmont,belmont,1.0,schizophrenia and bipolar disorder clinic115 mill street,schizophrenia and bipolar disorder clinic115 mill street,3.0,24781064,24781064,1.0,7.0
15394,15394,phase iii clinical research,phase iii clinical research,1.0,massachusetts,massachusetts,1.0,fall river,fall river,1.0,1030 president avenue,1030 president avenue,3.0,2720,2720,1.0,7.0
15396,15396,ocean state clinical research partners,ocean state clinical research partners,1.0,rhode island,rhode island,1.0,lincoln,lincoln,1.0,2 wake robin road,2 wake robin road,3.0,2865,2865,1.0,7.0
15403,15403,velocity clinical research  providence  ern  ppds,velocity clinical research  providence  ern  ppds,1.0,rhode island,rhode island,1.0,warwick,warwick,1.0,400 bald hill road,400 bald hill road,3.0,2886,2886,1.0,7.0
15406,15406,kent hospital,kent hospital,1.0,rhode island,rhode island,1.0,warwick,warwick,1.0,1050 warwick avenue,1050 warwick avenue,3.0,2888,2888,1.0,7.0
15413,15413,gastroenterology specialists inc,gastroenterology specialists inc,1.0,rhode island,rhode island,1.0,westerly,westerly,1.0,45 wells streetsuite 103,45 wells streetsuite 103,3.0,2891,2891,1.0,7.0
15420,15420,brown university oncology research group,brown university oncology research group,1.0,rhode island,rhode island,1.0,providence,providence,1.0,233 richmond streetthe fain health centerroom 377,233 richmond streetthe fain health centerroom 377,3.0,2903,2903,1.0,7.0
15421,15421,h lee moffitt cancer center and research institute inc,h lee moffitt cancer center and research institute inc,1.0,providence,providence,1.0,ri,ri,1.0,593 eddy stlifespan oncology clinical research department,593 eddy stlifespan oncology clinical research department,3.0,2903,2903,1.0,7.0
15423,19130,rhode island hospital,rhode island hospital,1.0,rhode island,rhode island,1.0,providence,providence,1.0,593 eddy streethematology oncology george building,593 eddy streetgeorge building,0.0,2903,2903,1.0,4.0
15424,19130,rhode island hospital,rhode island hospital,1.0,rhode island,rhode island,1.0,providence,providence,1.0,593 eddy streethasbro childrens hospitalmph 138,593 eddy streetgeorge building,0.0,2903,2903,1.0,4.0
15434,15434,gastroenterology associates,gastroenterology associates,1.0,rhode island,rhode island,1.0,providence,providence,1.0,44 west river street,44 west river street,3.0,2904,2904,1.0,7.0
15436,19133,university gastroenterology llc,university gastroenterology llc,1.0,rhode island,rhode island,1.0,providence,providence,1.0,148 w river streetsuite 3,148 w river streetsuite 3,3.0,2904,2904,1.0,7.0
15437,15437,women  infants hospital,women  infants hospital,1.0,rhode island,rhode island,1.0,providence,providence,1.0,100 dudley street,100 dudley street,3.0,2905,2905,1.0,7.0
15439,15439,women  infants hospital,women  infants hospital,1.0,rhode island,rhode island,1.0,providence,providence,1.0,101 dudley street,101 dudley street,3.0,29052499,29052499,1.0,7.0
15441,15441,miriam hospital,miriam hospital,1.0,rhode island,rhode island,1.0,providence,providence,1.0,164 summit avenuethe fain health center,164 summit avenuethe fain health center,3.0,2906,2906,1.0,7.0
15442,15442,miriam hospital,miriam hospital,1.0,rhode island,rhode island,1.0,providence,providence,1.0,164 summit avenue,164 summit avenue,3.0,2906,2906,1.0,7.0
15444,15444,university medicine,university medicine,1.0,rhode island,rhode island,1.0,providence,providence,1.0,1125 north main streetdivision of infection diseases,1125 north main streetdivision of infection diseases,3.0,2906,2906,1.0,7.0
15445,15445,roger williams medical center,roger williams medical center,1.0,rhode island,rhode island,1.0,providence,providence,1.0,825 chalkstone avenue,825 chalkstone avenue,3.0,2908,2908,1.0,7.0
15447,15447,pharma resource,pharma resource,1.0,rhode island,rhode island,1.0,east providence,east providence,1.0,2 hemingway drive,2 hemingway drive,3.0,2915,2915,1.0,7.0
15448,15448,dartmouth hitchcock nashua east,dartmouth hitchcock nashua east,1.0,new hampshire,new hampshire,1.0,nashua,nashua,1.0,21 e hollis street,21 e hollis street,3.0,3060,3060,1.0,7.0
15455,15455,new hampshire oncology hematology,new hampshire oncology hematology,1.0,new hampshire,new hampshire,1.0,exeter,exeter,1.0,200 technology drive,200 technology drive,3.0,3106,3106,1.0,7.0
15456,15456,dartmouth hitchcock medical center,dartmouth hitchcock medical center,1.0,new hampshire,new hampshire,1.0,lebanon,lebanon,1.0,1 medical center drivesuite 200,1 medical center drivesuite 200,3.0,3756,3756,1.0,7.0
15457,15457,dartmouth hitchcock medical center,dartmouth hitchcock medical center,1.0,new hampshire,new hampshire,1.0,lebanon,lebanon,1.0,one medical center drivenorris cotton cancer center,one medical center drivenorris cotton cancer center,3.0,3756,3756,1.0,7.0
15471,15471,dartmouthhitchcock medical center,dartmouthhitchcock medical center,1.0,nh,nh,1.0,lebanon,lebanon,1.0,psychiatric research center46 centerra parkway,psychiatric research center46 centerra parkway,3.0,37661488,37661488,1.0,7.0
15472,15472,activmed practices  research inc,activmed practices  research inc,1.0,new hampshire,new hampshire,1.0,newington,newington,1.0,2299 woodbury avenue2nd floor,2299 woodbury avenue2nd floor,3.0,3801,3801,1.0,7.0
15474,15474,gastroenterology professional association,gastroenterology professional association,1.0,new hampshire,new hampshire,1.0,portsmouth,portsmouth,1.0,330 borthwick avenueatlantic digestive specialistssuite 311jackson gray medical bldg,330 borthwick avenueatlantic digestive specialistssuite 311jackson gray medical bldg,3.0,3801,3801,1.0,7.0
15481,15481,portsmouth regional hospital,portsmouth regional hospital,1.0,new hampshire,new hampshire,1.0,portsmouth,portsmouth,1.0,155 borthwick avenuesuite 303,155 borthwick avenuesuite 303,3.0,3801,3801,1.0,7.0
15483,15483,maine center for cancer medicine and blood disorders,maine center for cancer medicine and blood disorders,1.0,maine,maine,1.0,scarborough,scarborough,1.0,100 campus drivesuite 108,100 campus drivesuite 108,3.0,4074,4074,1.0,7.0
15485,15485,maine center for cancer medicine and blood disorders,maine center for cancer medicine and blood disorders,1.0,maine,maine,1.0,scarborough,scarborough,1.0,100 campus drive,100 campus drive,3.0,4074,4074,1.0,7.0
15487,15487,new england cancer specialists,new england cancer specialists,1.0,maine,maine,1.0,scarborough,scarborough,1.0,100 campus drivesuite 108,100 campus drivesuite 108,3.0,4074,4074,1.0,7.0
15491,15491,portland gastroenterology center,portland gastroenterology center,1.0,maine,maine,1.0,portland,portland,1.0,161 marginal way,161 marginal way,3.0,4101,4101,1.0,7.0
15498,15498,maine medical center scarborough,maine medical center scarborough,1.0,maine,maine,1.0,portland,portland,1.0,22 bramhall street,22 bramhall street,3.0,4102,4102,1.0,7.0
15500,15500,central maine medical center,central maine medical center,1.0,maine,maine,1.0,lewiston,lewiston,1.0,12 high streetsuite 205,12 high streetsuite 205,3.0,4240,4240,1.0,7.0
15501,15501,maine va medical center  navref  ppds,maine va medical center  navref  ppds,1.0,maine,maine,1.0,augusta,augusta,1.0,1 va center,1 va center,3.0,4330,4330,1.0,7.0
15502,15502,acadia clinical research llc,acadia clinical research llc,1.0,maine,maine,1.0,bangor,bangor,1.0,792 stillwater avenue,792 stillwater avenue,3.0,4401,4401,1.0,7.0
15504,15504,eastern maine medical center,eastern maine medical center,1.0,maine,maine,1.0,bangor,bangor,1.0,489 state street,489 state street,3.0,4401,4401,1.0,7.0
15505,15505,eastern maine medical center,eastern maine medical center,1.0,maine,maine,1.0,brewer,brewer,1.0,33 whiting hill roadsuite 21,33 whiting hill roadsuite 21,3.0,4412,4412,1.0,7.0
15506,15506,white river junction veterans affairs medical center  navref  ppds,white river junction veterans affairs medical center  navref  ppds,1.0,vermont,vermont,1.0,white river junction,white river junction,1.0,215 north main street,215 north main street,3.0,50090001,50090001,1.0,7.0
15511,15511,dr ronald s mensh md,dr ronald s mensh md,1.0,vermont,vermont,1.0,bennington,bennington,1.0,140 hospital drive,140 hospital drive,3.0,5201,5201,1.0,7.0
15513,15513,fletcher allen health care,fletcher allen health care,1.0,vermont,vermont,1.0,burlington,burlington,1.0,199 main streetcourthouse plaza,199 main streetcourthouse plaza,3.0,5401,5401,1.0,7.0
15514,15514,university of vermont,university of vermont,1.0,vermont,vermont,1.0,burlington,burlington,1.0,1 south prospect streetarnold level 2,1 south prospect streetarnold level 2,3.0,5401,5401,1.0,7.0
15516,15516,university of vermont,university of vermont,1.0,vermont,vermont,1.0,burlington,burlington,1.0,111 colchester avenue,111 colchester avenue,3.0,5401,5401,1.0,7.0
15526,15526,vermont childrens hospital,vermont childrens hospital,1.0,vermont,vermont,1.0,burlington,burlington,1.0,111 colchester avenue,111 colchester avenue,3.0,5401,5401,1.0,7.0
15528,15528,fletcher allen health care,fletcher allen health care,1.0,vermont,vermont,1.0,burlington,burlington,1.0,89 beaumont avenue,89 beaumont avenue,3.0,5405,5405,1.0,7.0
15532,15532,fletcher allen health care,fletcher allen health care,1.0,vermont,vermont,1.0,burlington,burlington,1.0,89 beaumont avenuegiven building,89 beaumont avenuegiven building,3.0,5405,5405,1.0,7.0
15533,15533,university of vermont,university of vermont,1.0,vermont,vermont,1.0,burlington,burlington,1.0,89 beaumont avenuegiven building,89 beaumont avenuegiven building,3.0,5405,5405,1.0,7.0
15535,15535,mayo clinic  ppds,mayo clinic  ppds,1.0,minnesota,minnesota,1.0,rochester,rochester,1.0,200 1st street southwesttransplant center,200 1st street southwesttransplant center,3.0,5590,5590,1.0,7.0
15536,15536,connecticut clinical research foundation,connecticut clinical research foundation,1.0,connecticut,connecticut,1.0,bristol,bristol,1.0,39 brewster road,39 brewster road,3.0,6010,6010,1.0,7.0
15542,15542,connecticut gi,connecticut gi,1.0,connecticut,connecticut,1.0,farmington,farmington,1.0,21 south road,21 south road,3.0,6032,6032,1.0,7.0
15543,15543,connecticut gi pc  research division,connecticut gi pc  research division,1.0,connecticut,connecticut,1.0,farmington,farmington,1.0,21 south roadsuite 1000,21 south roadsuite 1000,3.0,6032,6032,1.0,7.0
15546,15546,connecticut gastroenterology,connecticut gastroenterology,1.0,connecticut,connecticut,1.0,glastonbury,glastonbury,1.0,300 western boulevardsuite 716,300 western boulevardsuite 716,3.0,6033,6033,1.0,7.0
15547,15547,eastern connecticut neurology specialists llc,eastern connecticut neurology specialists llc,1.0,connecticut,connecticut,1.0,manchester,manchester,1.0,394 west center street,394 west center street,3.0,6040,6040,1.0,7.0
15548,15548,ct gastroenterology and associates,ct gastroenterology and associates,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,1000 asylum ave3212,1000 asylum ave3212,3.0,6105,6105,1.0,7.0
15549,15549,ct gastroenterology and associates,ct gastroenterology and associates,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,3212 asylum avenue3212,3212 asylum avenue3212,3.0,6105,6105,1.0,7.0
15555,15555,saint francis hospital and medical center,saint francis hospital and medical center,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,114 woodland street,114 woodland street,3.0,6105,6105,1.0,7.0
15558,15558,saint francis hospital and medical center,saint francis hospital and medical center,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,114 woodland streetsaint francismount sinai regional cancer center,114 woodland streetsaint francismount sinai regional cancer center,3.0,61051208,61051208,1.0,7.0
15559,15559,connecticut childrens medical center,connecticut childrens medical center,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,123 address,123 address,3.0,6106,6106,1.0,7.0
15561,15561,connecticut childrens medical center,connecticut childrens medical center,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,282 washington street,282 washington street,3.0,6106,6106,1.0,7.0
15565,15565,connecticut childrens medical center,connecticut childrens medical center,1.0,ct,ct,1.0,hartford,hartford,1.0,282 washington streetsuite 2k,282 washington streetsuite 2k,3.0,6106,6106,1.0,7.0
15567,15567,connecticut childrens medical center,connecticut childrens medical center,1.0,hartford,hartford,1.0,connecticut,connecticut,1.0,282 washington stsuite 4b,282 washington stsuite 4b,3.0,6106,6106,1.0,7.0
15570,15570,connecticut gi,connecticut gi,1.0,connecticut,connecticut,1.0,hartford,hartford,1.0,85 seymour street,85 seymour street,3.0,6106,6106,1.0,7.0
