SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,rnum,CONCAT_ADDRESS
1095,CDM,PPD,TAK-788-3001,1-50EM422,,Argentina,instituto de investigaciones metabólicas  idim,buenos aires,buenos aires,c1012aar,,90,libertad 836 cordoba 2351
1096,CDM,IQVIA,TED-R13-002,1600,1-3ETFHS0,Argentina,fundacion favaloro,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1093aas,,91,av belgrano 1746
1097,CDM,PPD,SHP647-306,306-418,,Argentina,fundación favaloro,buenos aires,buenos aires,c1093aas,,92,av belgrano 1746 7º piso
1104,CDM,PPD,SHP647-305,1-1113EYC,,Argentina,fundación favaloro,ciudad autónoma de buenosaires,buenos aires,c1093aas,,99,avenida belgrano 1746
1109,CDM,PPD,SHP620-302,1-22H8N26,,Argentina,fundaleu,buenos aires,buenos aires,c1114aan,,104,presidente josé evaristo uriburu 1450
1111,CDM,PPD,Pevonedistat-3001,1-16Q49VU,,Argentina,fundaleu,ciudad autónoma de buenosaires,buenos aires,c1114aan  c1114aap,,106,pte j east uriburu 1450 pte j east uriburu 1520
1113,CDM,PPD,SHP647-302,1-15ERY8L,,Argentina,gedyt,buenos aires,buenos aires,c1115aai,,108,azcuénaga 1275
1118,CDM,PPD,SHP647-303,1-2RFUEI1,,Argentina,hospital aleman,buenos aires,buenos aires,c1118aat,,113,av pueyrredón 1640 c1118aat
1125,CDM,PPD,SHP647-304,1-1912YDI,,Argentina,hospital alemán,ciudad autónoma de buenosaires,buenos aires,c1118aat,,120,av juan m de pueyrredón 1640
1133,CDM,IQVIA,CHL-5001,032009,1-3P7MDW8,Argentina,ciprec,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1119acn,,128,av pueyrredon 1746 2 a
1134,CDM,IQVIA,MLN0002SC-3031,01008,1-2HRKYNY,Argentina,centro medico viamonte srl,ciudad autonoma de buenos aires,ciudad autonoma buenos aires,c1120aac,,129,avcordoba 2019
1136,CDM,PPD,Pevonedistat-3001,1-16Q49W6,,Argentina,instituto argentino de diagnostico y tratamiento,ciudad autónoma de buenosaires,buenos aires,c1122aal,,131,marcelo t de alvear 2346
1138,CDM,PPD,Pevonedistat-3001,1-17QOUWP,,Argentina,instituto médico especializado alexander fleming,buenos aires,buenos aires,c1122aal,,133,cramer 1180 caba
1139,CDM,PPD,TAK-788-3001,1-50EM43T,,Argentina,fundación cenit para la investigación en neurociencias,buenos aires,caba,c1125abd,,134,juncal 2222pb
1140,CDM,IQVIA,MLN0002SC-3030,01004,1-2H5JBQ3,Argentina,expertia sa mautalen salud e investigación,ciudad autonoma buenos aires,buenos aires,c1128aaf,,135,azcuénaga 1860 8ºpiso 8
1141,CDM,PPD,SHP647-305,1-XVOCEA,,Argentina,hospital gral de agudos dr cosme argerich,ciudad autónoma de buenosaires,buenos aires,c1155adp,,136,almirante brown 240
1142,CDM,PPD,SHP647-301,1-XXUI54,,Argentina,hospital gral de agudos dr cosme argerich,ciudad autónoma de buenosaires,buenos aires,c1155ahd,,137,benito lynch 2615 5 ª planta
1143,CDM,PPD,C16021,1-CPUXPU,,Argentina,fundación sanatorio güemes,ciudad autónoma de buenosaires,buenos aires,c1180aax,,138,francisco acuña de figueroa 1240
1144,CDM,PPD,SHP647-301,1-171JN5V,,Argentina,sanatorio guemes,ciudad autónoma de buenosaires,buenos aires,c1180aax,,139,francisco acuña de figueroa 1240
1152,CDM,PPD,SHP607-202,1-1DINJA5,,Argentina,hospital italiano,buenos aires,buenos aires,c1181ach,,147,esteban a gascón 450
1153,CDM,IQVIA,161403,548,1-2Q6XM9U,Argentina,hospital italiano,ciudad autonoma buenos aires,buenos aires,c1181ach,,148,juan d perón 4190
1159,CDM,PRA,Ponatinib-3001,01001,1-1KD4OCA,Argentina,hospital italiano de buenos aires,buenos aires,ciudad autonoma de buenos aires,c1181ach,,154,calle esteban a gascn 450suite 1202
1160,CDM,PPD,SHP647-306,1-15FCJIL,,Argentina,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1181ach,,155,juan d peron 4190
1168,CDM,PPD,C16021,01105,,Argentina,hospital italiano de buenos aires,ciudad autónoma de buenosaires,ciudad autonoma de buenos aires,c1181ach,,163,tte general juan domingo perón 4190
1172,CDM,PPD,SHP620-302,1-22H8N1T,,Argentina,hospital italiano de buenos aires,buenos aires,buenos aires,c1199abb,,167,juan domingo perón 4190
1173,CDM,PPD,SHP607-202,1-15NL04P,,Argentina,hospital italiano de buenos aires,ciudad autónoma de buenosaires,buenos aires,c1199ack,,168,potosi 4215
1175,CDM,PRA,AP24534-14-203,826,1-1FC3WQZ,Argentina,hospital general de agudo jose maria ramos mejia,buenos aires,buenos aires,c1221adc,,170,urquiza 609
1176,CDM,PPD,SHP647-301,1-XUQRCY,,Argentina,hospital general de agudos dr jose maria ramos mejia,ciudad autónoma de buenosaires,buenos aires,c1221adc,,171,urquiza 609
1178,CDM,PPD,SHP607-202,1-15NL03C,,Argentina,hospital de pediatría samic prof dr juan p garrahan,ciudad autónoma de buenosaires,buenos aires,c1245aam,,173,combate de los pozos 1881
1179,CDM,PPD,SHP607-202,1-1DINJAV,,Argentina,hospital materno infantil ramón sardá,ciudad autónoma de buenosaires,buenos aires,c1246abq,,174,esteban de luca 2151
1181,CDM,PPD,SHP647-301,1-XZDURJ,,Argentina,hospital de gastroenterología dr bonorino udaondo,ciudad autónoma de buenosaires,buenos aires,c1264aaa,,176,avenida caseros 2061
1183,CDM,PPD,Ponatinib-1501,1-5VVKG1Y,,Argentina,hospital general de ninos dr pedro de elizalde,ciudad autónoma de buenosaires,buenos aires,c1270aan,,178,av montes de oca 40
1194,CDM,PPD,Pevonedistat-3001,1-17Y2SJL,,Argentina,hospital general de agudos carlos g durand,buenos aires,buenos aires,c1405dcs,,189,avenida gral díaz velez 5044
1198,CDM,IQVIA,CHL-5001,032002,1-31R089K,Argentina,instituto de oncologia angel roffo,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1417dtb,,193,av san martin 5481
1199,CDM,PPD,SHP607-202,1-1DINJDT,,Argentina,hospital juan a fernandez,buenos aires,buenos aires,c1425agp,,194,cerviño 3356
1201,CDM,PPD,SHP607-202,1-15NL02Z,,Argentina,sanatorio de la trinidad,ciudad autónoma de buenosaires,buenos aires,c1425ain,,196,cerviño 4720
1202,CDM,PPD,Pevonedistat-3001,1-19MI73K,,Argentina,academia nacional de medicina,buenos aires,buenos aires,c1425aum,,197,josé andrés pacheco de melo 3081
1207,CDM,PPD,GOS,1034,,Argentina,instituto william osler patologías especiales s a,buenos aires,ciudad autónoma de buenos aires,c1425bri,,202,paraguay 2935
1208,CDM,PPD,SHP647-306,1-15ERY3U,,Argentina,centro de educación médica e investigaciones clínicas norberto quirno cemic,ciudad autónoma de buenosaires,buenos aires,c1425dqk,,203,coronel diaz 2423
1215,CDM,PPD,SHP607-202,1-15NL040,,Argentina,hospital de ninos ricardo gutierrez,ciudad autónoma de buenosaires,buenos aires,c1425efd,,210,gallo 1330
1216,CDM,PPD,SHP675-301,1-78W14RV,,Argentina,fundación para el estudio de enfermedades neurometabólicasfesen,ciudad autónoma de buenosaires,buenos aires,c1425fng,,211,uriarte 2383
1217,CDM,PPD,SHP647-303,303-419,,Argentina,centro médico dra de salvo  ppds,buenos aires,ciudad autónoma de buenos aires,c1426abp,,212,avenida cabildo 1548
1223,CDM,IQVIA,CHL-5001,032007,1-3512RY8,Argentina,instituto alexander fleming,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1426anz,,218,cramer 1180
1224,CDM,PRA,Brigatinib-3001,01001,1-1LRDX43,Argentina,instituto alexander fleming,,cuidad autonoma de buenos aires,c1426anz,,219,avenida crmer 1180
1225,CDM,PPD,SHP620-302,1-22H8MY0,,Argentina,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz,,220,avenida crámer 1180
1227,CDM,PPD,C16021,1-8DTOI9,,Argentina,instituto médico especializado alexander fleming,ciudad autónoma de buenosaires,buenos aires,c1426anz,,222,cramer 1180
1231,CDM,PPD,SHP647-302,1-1X3RYWO,,Argentina,universidad de buenos aires  instituto de investigaciones medicas alfredo lanari,ciudad autónoma de buenosaires,buenos aires,c1427aro,,226,avenida combtes de malvinas 3150
1234,CDM,IQVIA,161505,546,1-37YA0SZ,Argentina,instituto de investigaciones neurologicas raul carrea fleni,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1428aqk,,229,montañeses 2325sede belgrano
1236,CDM,IQVIA,CHL-5001,032008,1-3S030PY,Argentina,clinica adventista belgrano,ciudad autonoma buenos aires,ciudad autonoma buenos aires,c1430egf,,231,estomba 1710
1237,CDM,PPD,C16019,1-2PWBH5,,Argentina,centro de educación médica e investigaciones clínicas norberto quirno cemic,buenos aires,caba,c1430fwo,,232,elías galván 4102
1238,CDM,PPD,SHP620-302,1-22H8N3L,,Argentina,centro de educación médica e investigaciones clínicas norberto quirno cemic,buenos aires,buenos aires,c1431fwo,,233,avenida galvan 4102
1244,CDM,PPD,C16021,1-8DTJB5,,Argentina,hospital general de agudos dr teodoro alvarez,ciudad autónoma de buenosaires,buenos aires,c1437iyp,,239,profesor dr pedro chutro 3380
1245,CDM,PPD,C16021,1-8B77DJ,,Argentina,churruca htal,ciudad autónoma de buenosaires,buenos aires,c1437jch,,240,uspallata 3400
1246,CDM,PRA,Brigatinib-3001,01003,1-1LR6PWB,Argentina,centro oncologico riojano integral,la rioja,la rioja,f5300coe,,241,dorrego 269
1248,CDM,PPD,GOS,1040,,Argentina,centro mayo de onco hematologia y hemoterapia,santiago del estero,santiago del estero,g4200awi,,243,25 de mayo 425
1250,CDM,PPD,SHP675-301,1-78VGSGO,,Argentina,sanatorio pasteur,córdoba,catamarca,k4703afi,,245,chacabuco 675
1251,CDM,PPD,TAK-788-3001,01001,,Argentina,centro de investigación clínica – clínica viedma,río negro,viedma,r8500ace,,246,sarmiento 253oncology department
1252,CDM,PPD,C16021,1-8B77FT,,Argentina,instituto caici,santa fe,rosario,s2000 pbj,,247,mendoza 2612
1253,CDM,PPD,SHP647-304,1-15FCJCM,,Argentina,centro de gastroenterología,santa fe,rosario,s2000ams,,248,tucumán 1813
1260,CDM,PPD,TAK-788-3001,01002,,Argentina,sanatorio britanico de rosario,santa fe,rosario,s2000cvb,,255,paraguay 40
1006,CDM,PPD,C16021,01104,,Argentina,hospital universitario austral,buenos aires,buenos aires,01629,,1,avenida juan d peron 1500
1007,CDM,IQVIA,NDMM-5002,032002,1-3BWCPYY,Argentina,fundaleu  fundacion para combatir la leucemia,ciudad autonoma buenos aires,ciudad autonoma buenos aires,1114,,2,josé euriburu 1450
1008,CDM,IQVIA,CHL-5001,032006,1-3512RZ7,Argentina,hospital británico,ciudad autonoma buenos aires,ciudad autonoma buenos aires,1134,,3,solis 2171
1009,CDM,PPD,TAK-788-3001,01004,,Argentina,hospital italiano de buenos aires,ciudad autónoma de buenosaires,ciudad autonoma de buenos aires,1199,,4,calle tte gral juan domingo peron 4190department of oncology
1010,CDM,IQVIA,161505,547,1-37YA0U6,Argentina,hospital britanico de buenos aires,ciudad autonoma buenos aires,ciudad autonoma buenos aires,1280,,5,perdriel 74
1264,CDM,PPD,C16019,01904,,Argentina,sanatorio parque de rosario,santa fe,rosario,s2000dsv,,259,boulevard oroño 860
1012,CDM,IQVIA,161403,549,1-38XUOS5,Argentina,complejo medico de la policia federal argentina churruca visca,ciudad autonoma buenos aires,ciudad autonoma buenos aires,1416,,7,uspallata 3400
1014,CDM,PPD,SHP647-304,1-15FCJJN,,Argentina,centro integral de gastroenterología,ciudad autónoma de buenosaires,buenos aires,1425,,9,ecuador 1481centro integral de gastroenterología
1273,CDM,PPD,SHP647-304,1-15FCJN9,,Argentina,instituto médico de la fundación estudios clínicos,santa fe,rosario,s2000dtc,,268,italia 428
1020,CDM,PPD,Ponatinib-1501,1-5VVKG2V,,Argentina,hospital de ninos ricardo gutierrez,ciudad autónoma de buenosaires,buenos aires,1426,,15,calle gallo 1330 division promocion y proteccion de lane saluddivision promocion y proteccion de lane salud
1021,CDM,PPD,SHP647-301,1-XYBH5K,,Argentina,hospital zonal general de agudos dr carlos bocalandro,ciudad autónoma de buenosaires,buenos aires,1657,,16,ruta 8 km 20500loma hermosa
1023,CDM,PPD,HOS,128,,Argentina,hospital nacional alejandro posadas,buenos aires,el palomar,1684,,18,illia sn y marconi
