SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
112,112,HOSPITAL MENONITA DE CAYEY,HOSPITAL MENONITA DE CAYEY,1.0,PR,PR,1.0,CAYEY,CAYEY,1.0,BO. RINCONSECTOR LAS LOMAS KM.3.1 CARR 14,BO. RINCONSECTOR LAS LOMAS KM.3.1 CARR 14,3.0,737,737,1.0,7.0
113,113,HIMA-SAN PABLO FAJARDO,HIMA-SAN PABLO FAJARDO,1.0,PR,PR,1.0,FAJARDO,FAJARDO,1.0,GENERAL VALERO AVE#44,GENERAL VALERO AVE#44,3.0,738,738,1.0,7.0
114,114,FIRST HOSPITAL PANAMERICANO,FIRST HOSPITAL PANAMERICANO,1.0,PR,PR,1.0,CIDRA,CIDRA,1.0,STATE ROAD787 KM 15,STATE ROAD787 KM 15,3.0,739,739,1.0,7.0
115,115,HOSPITAL SAN CRISTOBAL,HOSPITAL SAN CRISTOBAL,1.0,PR,PR,1.0,COTO LAUREL,COTO LAUREL,1.0,CARR 506 KM 1 0,CARR 506 KM 1 0,3.0,780,780,1.0,7.0
116,116,HOSPITAL MENONITA GUAYAMA,HOSPITAL MENONITA GUAYAMA,1.0,PR,PR,1.0,GUAYAMA,GUAYAMA,1.0,AVE. PEDROALBIZU CAMPOS URB.LA HACIENDA,AVE. PEDROALBIZU CAMPOS URB.LA HACIENDA,3.0,785,785,1.0,7.0
117,117,RYDER MEMORIAL HOSPITAL INC,RYDER MEMORIAL HOSPITAL INC,1.0,PR,PR,1.0,HUMACAO,HUMACAO,1.0,355 AVE FONT MARTELO,355 AVE FONT MARTELO,3.0,791,791,1.0,7.0
118,118,"ROY LESTER SCHNEIDER HOSPITAL,THE","ROY LESTER SCHNEIDER HOSPITAL,THE",1.0,VI,VI,1.0,ST THOMAS,ST THOMAS,1.0,9048 SUGARESTATE,9048 SUGARESTATE,3.0,801,801,1.0,7.0
119,119,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,GOV JUAN F LUIS HOSPITAL & MEDICAL CTR,1.0,VI,VI,1.0,ST CROIX,ST CROIX,1.0,"#4007 ESTDIAMOND RUBY, CHRISTIANSTED","#4007 ESTDIAMOND RUBY, CHRISTIANSTED",3.0,820,820,1.0,7.0
120,120,PRESBYTERIAN COMMUNITY HOSP,PRESBYTERIAN COMMUNITY HOSP,1.0,PR,PR,1.0,SAN JUAN,SAN JUAN,1.0,1451 ASHFORD AVENUE,1451 ASHFORD AVENUE,3.0,907,907,1.0,7.0
121,121,DOCTORS' CENTER HOSPITAL SAN JUAN,DOCTORS' CENTER HOSPITAL SAN JUAN,1.0,PR,PR,1.0,FERNANDEZ JUNCOS,FERNANDEZ JUNCOS,1.0,PDA. 20 C/SAN RAFAEL # 1395,PDA. 20 C/SAN RAFAEL # 1395,3.0,909,909,1.0,7.0
122,122,HOSPITAL PAVIA SANTURCE,HOSPITAL PAVIA SANTURCE,1.0,PR,PR,1.0,FERNANDEZ JUNCOS,FERNANDEZ JUNCOS,1.0,CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,CALLE PROFESOR AUGUSTO RODRIGUEZ #1462,3.0,910,910,1.0,7.0
123,123,METROPOLITAN HOSPITAL,METROPOLITAN HOSPITAL,1.0,PR,PR,1.0,SAN JUAN,SAN JUAN,1.0,CARRETERA21 1785 URB LAS LOMAS,CARRETERA21 1785 URB LAS LOMAS,3.0,915,915,1.0,7.0
124,124,AUXILIO MUTUO HOSPITAL,AUXILIO MUTUO HOSPITAL,1.0,PR,PR,1.0,HATO REY,HATO REY,1.0,PONCE DE LEON AVENUESTOP 37 1/2,PONCE DE LEON AVENUESTOP 37 1/2,3.0,918,918,1.0,7.0
125,125,"HOSPITAL PAVIA HATO REY, INC","HOSPITAL PAVIA HATO REY, INC",1.0,PR,PR,1.0,HATO REY,HATO REY,1.0,AVE PONCEDE LEON 435,AVE PONCEDE LEON 435,3.0,919,919,1.0,7.0
126,126,HOSPITAL SAN FRANCISCO,HOSPITAL SAN FRANCISCO,1.0,PR,PR,1.0,SAN JUAN,SAN JUAN,1.0,371 DE DIEGO AVE,371 DE DIEGO AVE,3.0,923,923,1.0,7.0
127,127,SAN JUAN CAPESTRANO HOSPITAL INC,SAN JUAN CAPESTRANO HOSPITAL INC,1.0,PR,PR,1.0,RIO PIEDRAS,RIO PIEDRAS,1.0,CARR 877 KM 1 6 CAMINO LAS LOMAS RR2,CARR 877 KM 1 6 CAMINO LAS LOMAS RR2,3.0,928,928,1.0,7.0
128,128,HIMA SAN PABLO CUPEY,HIMA SAN PABLO CUPEY,1.0,PR,PR,1.0,SAN JUAN,SAN JUAN,1.0,CARR 844 KM 5 CUPEYBAJO,CARR 844 KM 5 CUPEYBAJO,3.0,928,928,1.0,7.0
129,129,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,HOSPITAL ONCOLOGICO DR ISAAC GONZALEZ MARTINEZ,1.0,PR,PR,1.0,SAN JUAN,SAN JUAN,1.0,BO. MONACILLOS CARR22 CENTROMEDICO DE PUERTO RIC,BO. MONACILLOS CARR22 CENTROMEDICO DE PUERTO RIC,3.0,935,935,1.0,7.0
130,130,CENTRO CARDIOVASCULAR,CENTRO CARDIOVASCULAR,1.0,PR,PR,1.0,RIO PIEDRAS,RIO PIEDRAS,1.0,"AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM","AVENIDA AMERICO MIRANDA, ENTRADA PRINCIPAL CM",3.0,936,936,1.0,7.0
131,131,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,1.0,PR,PR,1.0,BAYAMON,BAYAMON,1.0,LAUREL AVESANTA JUANITA #100,LAUREL AVESANTA JUANITA #100,3.0,956,956,1.0,7.0
132,132,HOSPITAL HERMANOS MELENDEZ INC,HOSPITAL HERMANOS MELENDEZ INC,1.0,PR,PR,1.0,BAYAMON,BAYAMON,1.0,CARRETERA#2 KM 11 7,CARRETERA#2 KM 11 7,3.0,960,960,1.0,7.0
133,133,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,1.0,PR,PR,1.0,CAROLINA,CAROLINA,1.0,EDIF JESUST PINEIROAVE FERNANDEZ JUNCOS BO PUEBL,EDIF JESUST PINEIROAVE FERNANDEZ JUNCOS BO PUEBL,3.0,979,979,1.0,7.0
134,134,"COOLEY DICKINSON HOSPITAL INC,THE","COOLEY DICKINSON HOSPITAL INC,THE",1.0,MA,MA,1.0,NORTHAMPTON,NORTHAMPTON,1.0,30 LOCUSTSTREET,30 LOCUSTSTREET,3.0,1060,1060,1.0,7.0
135,135,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,1.0,MA,MA,1.0,PALMER,PALMER,1.0,40 WRIGHTSTREET,40 WRIGHTSTREET,3.0,1069,1069,1.0,7.0
136,136,BAYSTATE NOBLE HOSPITAL,BAYSTATE NOBLE HOSPITAL,1.0,MA,MA,1.0,WESTFIELD,WESTFIELD,1.0,115 WEST SILVER STREET,115 WEST SILVER STREET,3.0,1085,1085,1.0,7.0
137,137,MERCY MEDICAL CTR,MERCY MEDICAL CTR,1.0,MA,MA,1.0,SPRINGFIELD,SPRINGFIELD,1.0,271 CAREWSTREET,271 CAREWSTREET,3.0,1104,1104,1.0,7.0
138,138,BERKSHIRE MEDICAL CENTER INC - 1,BERKSHIRE MEDICAL CENTER INC - 1,1.0,MA,MA,1.0,PITTSFIELD,PITTSFIELD,1.0,725 NORTHSTREET,725 NORTHSTREET,3.0,1201,1201,1.0,7.0
139,139,FAIRVIEW HOSPITAL,FAIRVIEW HOSPITAL,1.0,MA,MA,1.0,GREAT BARRINGTON,GREAT BARRINGTON,1.0,29 LEWIS AVENUE,29 LEWIS AVENUE,3.0,1230,1230,1.0,7.0
140,140,BAYSTATE FRANKLIN MEDICAL CENTER,BAYSTATE FRANKLIN MEDICAL CENTER,1.0,MA,MA,1.0,GREENFIELD,GREENFIELD,1.0,164 HIGH STREET,164 HIGH STREET,3.0,1301,1301,1.0,7.0
141,141,ATHOL MEMORIAL HOSPITAL,ATHOL MEMORIAL HOSPITAL,1.0,MA,MA,1.0,ATHOL,ATHOL,1.0,2033 MAINSTREET,2033 MAINSTREET,3.0,1331,1331,1.0,7.0
142,142,HEYWOOD HOSPITAL -,HEYWOOD HOSPITAL -,1.0,MA,MA,1.0,GARDNER,GARDNER,1.0,242 GREENSTREET,242 GREENSTREET,3.0,1440,1440,1.0,7.0
143,143,HARRINGTON MEMORIAL HOSPITAL-1,HARRINGTON MEMORIAL HOSPITAL-1,1.0,MA,MA,1.0,SOUTHBRIDGE,SOUTHBRIDGE,1.0,100 SOUTHSTREET,100 SOUTHSTREET,3.0,1550,1550,1.0,7.0
144,144,ADCARE HOSPITAL OF WORCESTER INC,ADCARE HOSPITAL OF WORCESTER INC,1.0,MA,MA,1.0,WORCESTER,WORCESTER,1.0,107 LINCOLN STREET,107 LINCOLN STREET,3.0,1605,1605,1.0,7.0
145,145,ST VINCENT HOSPITAL,ST VINCENT HOSPITAL,1.0,MA,MA,1.0,WORCESTER,WORCESTER,1.0,123 SUMMERSTREET,123 SUMMERSTREET,3.0,1608,1608,1.0,7.0
146,144,METROWEST MEDICAL CENTER,ADCARE HOSPITAL OF WORCESTER INC,0.0,MA,MA,1.0,FRAMINGHAM,WORCESTER,0.0,115 LINCOLN STREET,107 LINCOLN STREET,3.0,1701,1605,0.0,4.0
147,145,WHITTIER PAVILION,ST VINCENT HOSPITAL,0.0,MA,MA,1.0,HAVERHILL,WORCESTER,0.0,76 SUMMERSTREET,123 SUMMERSTREET,3.0,1830,1608,0.0,4.0
148,148,LAWRENCE GENERAL HOSPITAL,LAWRENCE GENERAL HOSPITAL,1.0,MA,MA,1.0,LAWRENCE,LAWRENCE,1.0,ONE GENERAL STREET,ONE GENERAL STREET,3.0,1842,1842,1.0,7.0
149,149,WINCHESTER HOSPITAL,WINCHESTER HOSPITAL,1.0,MA,MA,1.0,WINCHESTER,WINCHESTER,1.0,41 HIGHLAND AVENUE,41 HIGHLAND AVENUE,3.0,1890,1890,1.0,7.0
150,150,BEVERLY HOSPITAL CORPORATION,BEVERLY HOSPITAL CORPORATION,1.0,MA,MA,1.0,BEVERLY,BEVERLY,1.0,85 HERRICKSTREET,85 HERRICKSTREET,3.0,1915,1915,1.0,7.0
151,151,WESTWOOD PEMBROKE HEALTH SYSTEMS,WESTWOOD PEMBROKE HEALTH SYSTEMS,1.0,MA,MA,1.0,WESTWOOD,WESTWOOD,1.0,45 CLAPBOARDTREE STREET,45 CLAPBOARDTREE STREET,3.0,2090,2090,1.0,7.0
152,152,TUFTS MEDICAL CENTER,TUFTS MEDICAL CENTER,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,800 WASHINGTON STREET,800 WASHINGTON STREET,3.0,2111,2111,1.0,7.0
153,153,MASSACHUSETTS EYE AND EAR INFIRMARY -,MASSACHUSETTS EYE AND EAR INFIRMARY -,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,243 CHARLES STREET,243 CHARLES STREET,3.0,2114,2114,1.0,7.0
154,154,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE","SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,51 BLOSSOMSTREET,51 BLOSSOMSTREET,3.0,2114,2114,1.0,7.0
155,155,BOSTON MEDICAL CENTER CORPORATION-,BOSTON MEDICAL CENTER CORPORATION-,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,1 BOSTON MEDICAL CENTER PLACE,1 BOSTON MEDICAL CENTER PLACE,3.0,2118,2118,1.0,7.0
156,156,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,85 EAST NEWTON STREET,85 EAST NEWTON STREET,3.0,2118,2118,1.0,7.0
157,157,NEW ENGLAND BAPTIST HOSPITAL,NEW ENGLAND BAPTIST HOSPITAL,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,125 PARKERHILL AVENUE,125 PARKERHILL AVENUE,3.0,2120,2120,1.0,7.0
158,158,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,1153 CENTRE STREET,1153 CENTRE STREET,3.0,2130,2130,1.0,7.0
159,159,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE HEALTH ALLIANCE,1.0,MA,MA,1.0,CAMBRIDGE,CAMBRIDGE,1.0,1493 CAMBRIDGE STREET,1493 CAMBRIDGE STREET,3.0,2138,2138,1.0,7.0
160,160,MOUNT AUBURN HOSPITAL,MOUNT AUBURN HOSPITAL,1.0,MA,MA,1.0,CAMBRIDGE,CAMBRIDGE,1.0,330 MOUNTAUBURN STREET,330 MOUNTAUBURN STREET,3.0,2138,2138,1.0,7.0
161,161,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,1.0,MA,MA,1.0,MILTON,MILTON,1.0,199 REEDSDALE ROAD,199 REEDSDALE ROAD,3.0,2186,2186,1.0,7.0
162,162,BETH ISRAEL DEACONESS MEDICAL CENTER,BETH ISRAEL DEACONESS MEDICAL CENTER,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,330 BROOKLINE AVENUE,330 BROOKLINE AVENUE,3.0,2215,2215,1.0,7.0
163,163,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,1.0,MA,MA,1.0,BROCKTON,BROCKTON,1.0,680 CENTERSTREET,680 CENTERSTREET,3.0,2302,2302,1.0,7.0
164,164,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,1.0,MA,MA,1.0,PLYMOUTH,PLYMOUTH,1.0,275 SANDWICH STREET,275 SANDWICH STREET,3.0,2360,2360,1.0,7.0
165,165,ARBOUR HUMAN RESOURCE INSTITUTE,ARBOUR HUMAN RESOURCE INSTITUTE,1.0,MA,MA,1.0,BROOKLINE,BROOKLINE,1.0,227 BABCOCK STREET,227 BABCOCK STREET,3.0,2446,2446,1.0,7.0
166,152,NEWTON-WELLESLEY HOSPITAL,TUFTS MEDICAL CENTER,0.0,MA,MA,1.0,NEWTON,BOSTON,0.0,2014 WASHINGTON STREET,800 WASHINGTON STREET,3.0,2462,2111,0.0,4.0
167,143,BOURNEWOOD HOSPITAL,HARRINGTON MEMORIAL HOSPITAL-1,0.0,MA,MA,1.0,BOSTON COLLEGE,SOUTHBRIDGE,0.0,300 SOUTHSTREET,100 SOUTHSTREET,3.0,2467,1550,0.0,4.0
168,168,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,1.0,MA,MA,1.0,NEEDHAM,NEEDHAM,1.0,148 CHESTNUT STREET,148 CHESTNUT STREET,3.0,2494,2494,1.0,7.0
169,169,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,1.0,MA,MA,1.0,POCASSET,POCASSET,1.0,830 COUNTYROAD,830 COUNTYROAD,3.0,2559,2559,1.0,7.0
170,149,"SOUTHCOAST HOSPITAL GROUP, INC",WINCHESTER HOSPITAL,0.0,MA,MA,1.0,FALL RIVER,WINCHESTER,0.0,363 HIGHLAND AVENUE,41 HIGHLAND AVENUE,3.0,2720,1890,0.0,4.0
171,171,SAINT ANNE'S HOSPITAL,SAINT ANNE'S HOSPITAL,1.0,MA,MA,1.0,FALL RIVER,FALL RIVER,1.0,795 MIDDLESTREET,795 MIDDLESTREET,3.0,2721,2721,1.0,7.0
172,172,SOUTHCOAST BEHAVIORAL HEALTH,SOUTHCOAST BEHAVIORAL HEALTH,1.0,MA,MA,1.0,DARTMOUTH,DARTMOUTH,1.0,581 FAUNCECORNER ROAD,581 FAUNCECORNER ROAD,3.0,2747,2747,1.0,7.0
173,152,MORTON HOSPITAL,TUFTS MEDICAL CENTER,0.0,MA,MA,1.0,TAUNTON,BOSTON,0.0,88 WASHINGTON STREET,800 WASHINGTON STREET,3.0,2780,2111,0.0,4.0
174,174,TAUNTON STATE HOSPITAL,TAUNTON STATE HOSPITAL,1.0,MA,MA,1.0,TAUNTON,TAUNTON,1.0,"60 HODGESAVENUE, BOX 151","60 HODGESAVENUE, BOX 151",3.0,2780,2780,1.0,7.0
175,175,NEWPORT HOSPITAL,NEWPORT HOSPITAL,1.0,RI,RI,1.0,NEWPORT,NEWPORT,1.0,11 FRIENDSHIP STREET,11 FRIENDSHIP STREET,3.0,2840,2840,1.0,7.0
176,176,KENT COUNTY MEMORIAL HOSPITAL,KENT COUNTY MEMORIAL HOSPITAL,1.0,RI,RI,1.0,WARWICK,WARWICK,1.0,455 TOLL GATE RD,455 TOLL GATE RD,3.0,2886,2886,1.0,7.0
177,177,WESTERLY HOSPITAL,WESTERLY HOSPITAL,1.0,RI,RI,1.0,WESTERLY,WESTERLY,1.0,25 WELLS STREET,25 WELLS STREET,3.0,2891,2891,1.0,7.0
178,178,RHODE ISLAND HOSPITAL,RHODE ISLAND HOSPITAL,1.0,RI,RI,1.0,PROVIDENCE,PROVIDENCE,1.0,593 EDDY STREET,593 EDDY STREET,3.0,2903,2903,1.0,7.0
179,179,OUR LADY OF FATIMA HOSPITAL,OUR LADY OF FATIMA HOSPITAL,1.0,RI,RI,1.0,NORTH PROVIDENCE,NORTH PROVIDENCE,1.0,200 HIGH SERVICE AVENUE,200 HIGH SERVICE AVENUE,3.0,2904,2904,1.0,7.0
180,180,BUTLER HOSPITAL,BUTLER HOSPITAL,1.0,RI,RI,1.0,PROVIDENCE,PROVIDENCE,1.0,345 BLACKSTONE BLVD,345 BLACKSTONE BLVD,3.0,2906,2906,1.0,7.0
181,181,THE MIRIAM HOSPITAL,THE MIRIAM HOSPITAL,1.0,RI,RI,1.0,PROVIDENCE,PROVIDENCE,1.0,164 SUMMITAVENUE,164 SUMMITAVENUE,3.0,2906,2906,1.0,7.0
182,182,SOUTHERN NH MEDICAL CENTER,SOUTHERN NH MEDICAL CENTER,1.0,NH,NH,1.0,NASHUA,NASHUA,1.0,8 PROSPECTSTREET,8 PROSPECTSTREET,3.0,3060,3060,1.0,7.0
183,183,ST JOSEPH HOSPITAL,ST JOSEPH HOSPITAL,1.0,NH,NH,1.0,NASHUA,NASHUA,1.0,172 KINSLEY ST,172 KINSLEY ST,3.0,3060,3060,1.0,7.0
184,184,CATHOLIC MEDICAL CENTER,CATHOLIC MEDICAL CENTER,1.0,NH,NH,1.0,MANCHESTER,MANCHESTER,1.0,100 MCGREGOR STREET,100 MCGREGOR STREET,3.0,3102,3102,1.0,7.0
185,185,ELLIOT HOSPITAL,ELLIOT HOSPITAL,1.0,NH,NH,1.0,MANCHESTER,MANCHESTER,1.0,1 ELLIOT WAY,1 ELLIOT WAY,3.0,3103,3103,1.0,7.0
186,186,FRANKLIN REGIONAL HOSPITAL,FRANKLIN REGIONAL HOSPITAL,1.0,NH,NH,1.0,FRANKLIN,FRANKLIN,1.0,15 AIKEN AVENUE,15 AIKEN AVENUE,3.0,3235,3235,1.0,7.0
187,187,NEW HAMPSHIRE HOSP-PSYCH UNIT,NEW HAMPSHIRE HOSP-PSYCH UNIT,1.0,NH,NH,1.0,CONCORD,CONCORD,1.0,36 CLINTONSTREET,36 CLINTONSTREET,3.0,3301,3301,1.0,7.0
188,188,CHESHIRE MEDICAL CENTER,CHESHIRE MEDICAL CENTER,1.0,NH,NH,1.0,KEENE,KEENE,1.0,580 COURTSTREET,580 COURTSTREET,3.0,3431,3431,1.0,7.0
189,189,MONADNOCK COMMUNITY HOSPITAL,MONADNOCK COMMUNITY HOSPITAL,1.0,NH,NH,1.0,PETERBOROUGH,PETERBOROUGH,1.0,452 OLD STREET ROAD,452 OLD STREET ROAD,3.0,3458,3458,1.0,7.0
190,190,UPPER CONNECTICUT VALLEY HOSPITAL,UPPER CONNECTICUT VALLEY HOSPITAL,1.0,NH,NH,1.0,COLEBROOK,COLEBROOK,1.0,181 CORLISS LANE,181 CORLISS LANE,3.0,3576,3576,1.0,7.0
191,191,WEEKS MEDICAL CENTER,WEEKS MEDICAL CENTER,1.0,NH,NH,1.0,LANCASTER,LANCASTER,1.0,173 MIDDLESTREET,173 MIDDLESTREET,3.0,3584,3584,1.0,7.0
192,192,ALICE PECK DAY MEMORIAL HOSPITAL,ALICE PECK DAY MEMORIAL HOSPITAL,1.0,NH,NH,1.0,LEBANON,LEBANON,1.0,10 ALICE PECK DAY DRIVE,10 ALICE PECK DAY DRIVE,3.0,3766,3766,1.0,7.0
193,193,EXETER HOSPITAL INC,EXETER HOSPITAL INC,1.0,NH,NH,1.0,EXETER,EXETER,1.0,5 ALUMNI DRIVE,5 ALUMNI DRIVE,3.0,3833,3833,1.0,7.0
194,194,"MEMORIAL HOSPITAL, THE","MEMORIAL HOSPITAL, THE",1.0,NH,NH,1.0,NORTH CONWAY,NORTH CONWAY,1.0,3073 WHITEMOUNTAINHIGHWAY,3073 WHITEMOUNTAINHIGHWAY,3.0,3860,3860,1.0,7.0
195,195,HUGGINS HOSPITAL,HUGGINS HOSPITAL,1.0,NH,NH,1.0,WOLFEBORO,WOLFEBORO,1.0,240 SOUTHMAIN STREET,240 SOUTHMAIN STREET,3.0,3894,3894,1.0,7.0
196,196,SOUTHERN MAINE HEALTH CARE,SOUTHERN MAINE HEALTH CARE,1.0,ME,ME,1.0,BIDDEFORD,BIDDEFORD,1.0,1 MEDICALCENTER DRIVE,1 MEDICALCENTER DRIVE,3.0,4005,4005,1.0,7.0
197,196,MID COAST HOSPITAL,SOUTHERN MAINE HEALTH CARE,0.0,ME,ME,1.0,BRUNSWICK,BIDDEFORD,0.0,123 MEDICAL CENTER DRIVE,1 MEDICALCENTER DRIVE,3.0,4011,4005,0.0,4.0
198,198,SPRING HARBOR HOSPITAL,SPRING HARBOR HOSPITAL,1.0,ME,ME,1.0,WESTBROOK,WESTBROOK,1.0,123 ANDOVER ROAD,123 ANDOVER ROAD,3.0,4092,4092,1.0,7.0
199,199,MAINE MEDICAL CENTER,MAINE MEDICAL CENTER,1.0,ME,ME,1.0,PORTLAND,PORTLAND,1.0,22 BRAMHALL ST,22 BRAMHALL ST,3.0,4102,4102,1.0,7.0
200,200,CENTRAL MAINE MEDICAL CENTER,CENTRAL MAINE MEDICAL CENTER,1.0,ME,ME,1.0,LEWISTON,LEWISTON,1.0,300 MAIN STREET,300 MAIN STREET,3.0,4240,4240,1.0,7.0
201,201,ST MARY'S REGIONAL MEDICAL CENTER,ST MARY'S REGIONAL MEDICAL CENTER,1.0,ME,ME,1.0,LEWISTON,LEWISTON,1.0,93 CAMPUSAVENUE - PO BOX 291,93 CAMPUSAVENUE - PO BOX 291,3.0,4243,4243,1.0,7.0
202,200,STEPHENS MEMORIAL HOSPITAL,CENTRAL MAINE MEDICAL CENTER,0.0,ME,ME,1.0,NORWAY,LEWISTON,0.0,181 MAIN STREET,300 MAIN STREET,3.0,4268,4240,0.0,4.0
