SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,rnum,CONCAT_ADDRESS
21636,CDM,PRA,AP32788-15-101 Extension Study,58254,1-1N43MUA,United_States,scri  tennessee oncology  nashville  centennial,tn,nashville,37203,,6578,250 25th avenue northsuite 200
21639,CDM,PPD,TAK-788-2001,1-74VZMKF,,United_States,tennesse oncology  nash  scri  ppds,tennessee,nashville,37203,,6581,250 25th  avenue
21642,CDM,PRA,C16047,58014C,1-1M2LZY1,United_States,tennessee oncology  nashville  southern hills clinic,tn,nashville,37203,,6584,397 wallace roadbuilding c suite 201
21644,CDM,PPD,Pevonedistat-1016,1-3M8FDTW,,United_States,tennessee oncology nash  scri  ppds,tennessee,nashville,37203,,6586,250 25th ave northsuite 412
21648,CDM,PPD,TAK-788-1502,1-6W6WVOY,,United_States,tennessee oncology nash  scri  ppds,tennessee,nashville,37203,,6590,250 25th avenue north
21653,CDM,PPD,Brigatinib-1002,1-61FJULC,,United_States,tristar medical group childrens specialists,tennessee,nashville,37203,,6595,330 23rd avenue north777 preston research building
21656,CDM,PPD,Pevonedistat-1016,1-3SBUQYS,,United_States,tennessee oncology  centennial clinic  scri  ppds,tennessee,nashville,372031625,,6598,250 25th ave n ste 100suite 110
21658,CDM,PPD,SHP647-303,1-1643IPC,,United_States,vanderbilt university medical center,tennessee,nashville,37204,,6600,719 thompson lane
21667,CDM,PPD,SHP647-301,1-Y14RES,,United_States,nashville medical research institute,tennessee,nashville,37205,,6609,4230 harding roadresearch
21674,CDM,PRA,TAK-164-1001,58002,1-1JNI8VA,United_States,scri  tennessee oncology  nashville  southern hills clinic,tn,nashville,37205,,6616,4220 harding roadse buildingsuite 200
21676,CDM,IQVIA,C32001,58001,1-TSPCEP,United_States,tennessee oncology st thomas location,nashville,tn,37205,,6618,4230 harding rdsuite 707
21677,CDM,PRA,C16047,58014E,1-1M2MIHK,United_States,tennessee oncology  nashville  skyline clinic,tn,nashville,37207,,6619,3443 dickerson roadsuite 760
21679,CDM,IQVIA,161406,161406-126,1-25IVPOB,United_States,meharry medical college,nashville,tennessee,37208,,6621,1005  d b todd blvd
21680,CDM,PPD,SHP621-301,1-H3PQTI,,United_States,nashville gastrointestinal specialists inc,tennessee,nashville,37211,,6622,330 wallace road
21681,CDM,PPD,SHP647-301,1-XE26NR,,United_States,quality medical research,tennessee,nashville,37211,,6623,330 wallace roadsuite 103
21686,CDM,PRA,TAK-169-1001,58002,2294,United_States,vanderbilt  ingram cancer center,tennessee,nashville,37212,,6628,2141 blakemore avenue
21687,CDM,IQVIA,Vedolizumab-4014,58047,1-2R1NFU0,United_States,vanderbilt university medical center,nashville,tennessee,37212,,6629,1211 21st ave southmedical arts bldg suite 221
21699,CDM,PRA,TAK-018-2001,58026,1-1PZ2CGM,United_States,vanderbilt inflammatory bowel disease clinic,tn,nashville,372121375,,6641,ibd clinical research1211 21st avenue southmab 103
21708,CDM,PRA,C16038,10020,1-1JGBPJX,United_States,veterans affairs tennessee valley healthcare system,tn,nashville,372122637,,6650,1310 24th avenue south
21709,CDM,IQVIA,241501,146,1-4AUE6VB,United_States,cleveland clinic,nashville,tennessee,37232,,6651,2200 childrens way 6141 dot
21710,CDM,PPD,SHP621-301,1-H0C8VK,,United_States,monroe carell jr childrens hospital at vanderbilt,tennessee,nashville,37232,,6652,2200 childrens way
21711,CDM,PPD,C16029,1-ZGB1XC,,United_States,roswell park cancer institute,tennessee,nashville,37232,,6653,777 preston research building
21712,CDM,PRA,AP32788-15-101 Extension Study,58097,1-1N45QEZ,United_States,vanderbilt   ingram cancer center,tn,nashville,37232,,6654,2220 pierce avenue
21714,CDM,PPD,TAK-007-2001,1-6ZX3V8F,,United_States,vanderbilt ingram cancer center,tennessee,nashville,37232,,6656,2220 pierce avenue777 preston research building
21716,CDM,PPD,C16014,1-HHSZN,,United_States,vanderbilt ingram cancer center,tennessee,nashville,37232,,6658,clinical trials office 9th floor491 research building
21731,CDM,PPD,TAK-788-2001,1-74VZMK2,,United_States,vanderbiltingram cancer center,tennessee,nashville,37232,,6673,21st  garland avenuedepartment of urologic oncology a1302
21733,CDM,PPD,Brigatinib-1002,1-61KAFGC,,United_States,vanderbiltingram cancer center,tennessee,nashville,37232,,6675,2220 pierce avenue
21735,CDM,IQVIA,TED-R13-002,0516,1-1AKCCNS,United_States,vanderbilt university medical center diagnostic lab,nashville,tennessee,372322713,,6677,1211 21st ave southsuite 514 mab
21738,CDM,IQVIA,MLN0002SC-3031,58033,1-1US6TIX,United_States,vanderbilt university medical center,nashville,tennessee,372328805,,6680,2311 pierce avenuemedical arts building suite 103
21741,CDM,PPD,SHP647-303,1-4NFZS7J,,United_States,hcca clinical research solutions,tennessee,tullahoma,37388,,6683,707 kings lane
21748,CDM,PPD,Brigatinib-1003,1-61KAFCJ,,United_States,childrens hospital at erlanger,tennessee,chattanooga,37403,,6690,910 blackford street
21750,CDM,PPD,C16021,1-8JW050,,United_States,associates in oncology and hematology,tennessee,chattanooga,37404,,6692,2205 mccallie avenuesuite 109
21753,CDM,PPD,SHP647-301,1-ZI69HN,,United_States,chattanooga gastroenterology pc,tennessee,chattanooga,37404,,6695,2341 mccallie avenuesuite 109
21755,CDM,PPD,SHP647-301,1-112J4UX,,United_States,memorial health care system,tennessee,chattanooga,37404,,6697,2525 de salles avenue
21757,CDM,PPD,TAK-788-2001,1-74VZMJP,,United_States,scri tennessee oncology chattanooga,tennessee,chattanooga,37404,,6699,605 glenwood drive
21764,CDM,PPD,C16014,58014,,United_States,associates in oncology and hematology,tennessee,chattanooga,37421,,6706,7425 ziegler road suite 109
21765,CDM,PRA,TAK-906-2002,58004,1-1K2BXHT,United_States,clinsearch,tn,chattanooga,37421,,6707,6035 shallowford roadsuite 109
21766,CDM,PPD,SHP647-305,1-10ZSYLS,,United_States,clinsearch llc  m3 wr  ern  ppds,tennessee,chattanooga,37421,,6708,6035 shallowford roadsuite 109
21768,CDM,PPD,SHP647-305,1-ZI69CO,,United_States,dartmouth hitchcock medical center,new hampshire,lebanon,3756,,6710,1 medical center drivesuite 200
21770,CDM,PPD,C16014,1-CK53K,,United_States,mcleod cancer and blood center,tennessee,johnson city,37604,,6712,301 north state of franklin roadsuite 401
21771,CDM,PPD,SHP647-301,1-1117NQN,,United_States,pmg research of bristol llc,tennessee,bristol,37620,,6713,1958 west state street
21774,CDM,PPD,SHP647-305,1-XE26R5,,United_States,gastroenterology associates clinical research,tennessee,kingsport,37660,,6716,135 west ravine road
21776,CDM,PPD,SHP647-307,1-26B81O7,,United_States,holston medical group pc,tennessee,kingsport,37660,,6718,105 west stone drivesuite 4c
21783,CDM,PPD,SHP647-302,1-21ZVDGA,,United_States,morristown gastroenterology pc,tennessee,morristown,37814,,6725,705 n high streetsuite a
21790,CDM,PPD,C16014,58083,,United_States,center for biomedical research llc,tennessee,knoxville,37909,,6732,1415 old weisgarber roadsuite 200
21794,CDM,PPD,SHP647-301,1-ZGHK4P,,United_States,gastrointestinal associates,tennessee,knoxville,37909,,6736,801 n weisgarber roadsuite 100
21796,CDM,PRA,TAK-906-2002,58051,1-1PB527S,United_States,new phase research and development,tn,knoxville,37909,,6738,6914 office park circle
21797,CDM,PPD,SHP609-302,101,,United_States,east tennessee childrens hospital,tennessee,knoxville,37916,,6739,2018 clinch avenuekoppel plaza hematologyoncology2nd floor
21800,CDM,PPD,C16014,1-HGNXQ,,United_States,thompson cancer survival center,tennessee,knoxville,37916,,6742,1915 white avenue
21801,CDM,PPD,SHP647-305,1-XEX4R8,,United_States,clinical research solutions pc,tennessee,knoxville,37920,,6743,200 east blount avenueresearch department
21803,CDM,PPD,C16021,1-8JVS6K,,United_States,tennessee cancer specialists,tennessee,knoxville,37920,,6745,101 blount avenuesuite 200
21804,CDM,PPD,C16029,1-Y4IEZ1,,United_States,university of tennessee medical center,tennessee,knoxville,37920,,6746,1926 alcoa highwaysuite f350
21809,CDM,PPD,SHP647-301,1-110ZJSC,,United_States,volunteer research group,tennessee,knoxville,37920,,6751,1928 alcoa highwaysuite g50
21811,CDM,PPD,SHP647-305,1-ZH8TN1,,United_States,kgc knoxville gastrenterology consultants,tennessee,knoxville,37923,,6753,9000 executive park drivesuite a250
21818,CDM,PPD,HGT-HIT-046,010,,United_States,east tennessee childrens hospital,tennessee,knoxville,37931,,6760,2018 clinch avenue2nd floor
21819,CDM,PPD,SHP647-301,1-1117O7Q,,United_States,tennova healthcare,tennessee,knoxville,37934,,6761,10820 parkside driveturkey creek medical center
21820,CDM,PPD,C16029,1-YQMMGD,,United_States,family cancer center pllc,tennessee,collierville,38017,,6762,1936 poplar avenue westsuite 301
21822,CDM,PPD,SHP647-305,1-24UHI4P,,United_States,adult medical group pllc,tennessee,cordova,38018,,6764,8274 scarlet oaks cv
21829,CDM,IQVIA,TED-R13-002,0539,1-1WH9O9Q,United_States,university of tennessee health sciences center,memphis,tennessee,38103,,6771,51 north dunlap st 511r cfrt
21830,CDM,PPD,SHP647-301,1-112J4SV,,United_States,methodist university hospital,tennessee,memphis,38104,,6772,1265 union avenuephysicians research networksuite 340
21832,CDM,PPD,SHP607-202,1-15MUJPY,,United_States,university of tennessee health science center,tennessee,memphis,38104,,6774,1325 eastmoreland avenueutmp infectious diseases
21833,CDM,PPD,SHP620-303,036,,United_States,st jude childrens research hospital,tennessee,memphis,38105,,6775,262 danny thomas placedepartment of bone marrow transplantation and cellular therapyms 1130 rm 13306
21838,CDM,PRA,SYR-322_309,58021,1-1K5RQYU,United_States,ut le bonheur pediatric specialists,tn,memphis,38105,,6780,49 north dunlap street
21839,CDM,PPD,SHP647-301,1-Y0ZODW,,United_States,gi pathology pllc,tennessee,memphis,381123814,,6781,150 collins streetsuite 200
21841,CDM,PPD,SHP465-308,147,,United_States,clinical neuroscience solutions inc,tennessee,memphis,38119,,6783,6401 poplar avenue
21849,CDM,IQVIA,SPD503-401,702,1-4NJH5UB,United_States,clinical neuroscience solutions inc,memphis,tennessee,38119,,6791,6401 poplar avenuesuite 420
21850,CDM,PPD,TAK-079-1004,1-5SYGQBP,,United_States,clinical trials network of tenessee,tennessee,memphis,38119,,6792,6401 poplar avenueadministrative officessuite 700
21851,CDM,PPD,Pevonedistat-2001,1-D8Y29S,,United_States,family cancer center,tennessee,memphis,38119,,6793,6005 park avenuesuite 301
21853,CDM,IQVIA,TAK-831-2002,58012,1-45LRUFH,United_States,research strategies of memphis llc,memphis,tennessee,38119,,6795,5395 estate office park drivesuite 2
21855,CDM,PPD,Pevonedistat-3001,1-1CLI40X,,United_States,baptist cancer center,tennessee,memphis,38120,,6797,6029 walnut grove roadsuite 301
21857,CDM,PPD,SHP647-301,1-ZGYE2Y,,United_States,baptist medical group gi specialists,tennessee,memphis,38120,,6799,80 humphreys center drive
21860,CDM,PPD,SHP647-305,1-24UHI5R,,United_States,memphis gastroenterology group pc,tennessee,memphis,38120,,6802,80 humphreys centersuite 220
21868,CDM,PPD,C16019,1-CJ0OXA,,United_States,the west clinic east campus,tennessee,memphis,38120,,6810,100 north humphreys boulevard
21872,CDM,PPD,SHP647-301,1-ZGHK65,,United_States,gastro one,tennessee,bartlett,38133,,6814,3350 n germantown road
21874,CDM,PPD,SHP647-307,1-26B81MH,,United_States,gastrointestinal  liver clinic,tennessee,bartlett,38134,,6816,6630 summer knoll circlesuite 101
21881,CDM,PPD,NSMM-5001,1-LE53V1,,United_States,accelerated community oncology research network,tennessee,memphis,38138,,6823,1770 kirby parkway
21882,CDM,PPD,SHP621-301,301-170,,United_States,gastro one,tennessee,germantown,38138,,6824,1310 wolf park drive
21892,CDM,IQVIA,MLN0002SC-3030,58092,1-262JKMN,United_States,gastroenterology center of the midsouth pc,germantown,tennessee,38138,,6834,1310 wolf park drive
21894,CDM,PPD,Pevonedistat-2001,1-D9029K,,United_States,jones clinic pc,tennessee,germantown,38138,,6836,7710 wolf river circle
21898,CDM,PPD,P2002,1-5J4N4Z6,,United_States,the west clinic east campus,tennessee,germantown,38138,,6840,7945 wolf river boulevard
21899,CDM,PPD,SHP607-202,1-15MUJRQ,,United_States,university of tennessee health science center,tennessee,memphis,38163,,6841,910 madison avenueroom 201
21900,CDM,IQVIA,SHP655-101,111,1-4DMI2NG,United_States,university of tennessee  memphis,memphis,tennessee,381632116,,6842,956 court ave d324 coleman building
21901,CDM,PPD,SHP647-302,1-15ZF9AL,,United_States,advanced gastroenterologyunion city,tennessee,union city,38261,,6843,1109 east reelfoot avenue
21908,CDM,PPD,SHP647-305,1-111U0WE,,United_States,medical specialty clinic,tennessee,jackson,38301,,6850,27 medical center drive
21910,CDM,PRA,TAK-906-2002,58012,1-1KIQHZ6,United_States,clinical research solutions  jackson,tn,jackson,38305,,6852,26 stonecreek circlesuite a
21911,CDM,PPD,SHP647-305,1-XFRQ68,,United_States,the jackson clinic pa  clinedge  ppds,tennessee,jackson,38305,,6853,2863 highway 45 bypass
21920,CDM,PPD,SHP620-303,1-TJB5KM,,United_States,maury regional medical center mrmc,tennessee,columbia,38401,,6862,1224 trotwood avenue
21921,CDM,PPD,C16021,1-8JW0RG,,United_States,cookeville regional medical center,tennessee,cookeville,38501,,6863,1 medical center boulevardcancer center
21931,CDM,PPD,Pevonedistat-3001,1-16QX72Y,,United_States,jones clinic,mississippi,oxford,38655,,6873,506 azalea driveoxford cancer center
21932,CDM,PPD,SHP647-301,1-ZUUUHF,,United_States,atlantic digestive specialists,new hampshire,somersworth,3878,,6874,21 clark way
21939,CDM,PPD,SHP647-304,1-24IZFQW,,United_States,digestive health specialists pa,mississippi,tupelo,38801,,6881,589 garfield streetsuite 201
21946,CDM,PPD,NSMM-5001,1-LF776K,,United_States,hematology and oncology associates at bridgepoint,mississippi,tupelo,38801,,6888,961 south gloster streetbridge point location
21947,CDM,PPD,TAK-788-2001,1-74VXRWW,,United_States,north mississippi hematology and oncology associates ltd,mississippi,tupelo,38801,,6889,961 south gloster street
21949,CDM,PPD,SHP647-305,1-24QPVPZ,,United_States,the  better living clinic  endoscopy center,mississippi,vicksburg,391804899,,6891,3000 halls ferry road
21956,CDM,PPD,SHP647-307,1-15OFL16,,United_States,clinical research center of jackson,mississippi,jackson,39202,,6898,501 marshall street
21963,CDM,IQVIA,Vedolizumab-4014,58098,1-412H83G,United_States,gastrointestinal associates,jackson,mississippi,39202,,6905,1421 n statesuite 203
21964,CDM,PPD,SHP647-301,1-Y14R9C,,United_States,gastrointestinal associates pa,mississippi,jackson,39202,,6906,1421 north state streetsuite 203
21967,CDM,PPD,C16029,1-Y4IF4R,,United_States,jackson oncology associates,mississippi,jackson,39202,,6909,1227 north state street
21971,CDM,PPD,TAK-788-2001,1-8G7M3T5,,United_States,university of mississippi medical center,mississippi,jackson,39213,,6913,350 w woodrow wilsonjackson medical mall
21975,CDM,IQVIA,MLN0002-3028,7007,1-1JHVCMS,United_States,university of florida college of medicine,jackson,ms,39216,,6917,2500 n state street
21978,CDM,PPD,SHP647-302,302-804,,United_States,university of mississippi medical center,mississippi,jackson,39216,,6920,2500 n state street
21996,CDM,PPD,SHP-607-201,025,,United_States,university of mississippi medical center,mississippi,jackson,392164505,,6938,2500 north state streetnewborn division
21997,CDM,PRA,TAK-906-2002,58026,1-1JYHXKR,United_States,gastrointestinal associates  endoscopy center  flowood,ms,flowood,39232,,6939,2510 lakeland drive
21998,CDM,PPD,SHP647-304,1-2LETY29,,United_States,gastrointestinal associates pa,mississippi,flowod,39232,,6940,2510 lakeland drive
22007,CDM,PPD,P2002,1-5J5US2R,,United_States,forrest general hospital,mississippi,hattiesburg,39401,,6949,6051 us highway 49 southoncology
22008,CDM,PPD,C16014,1-F4IGE,,United_States,hattiesburg clinic,mississippi,hattiesburg,39401,,6950,301 south 28th avenue
