SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
423,423,Odette Cancer Center-Sunnybrook Health Sciences Centre,Odette Cancer Center-Sunnybrook Health Sciences Centre,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,"2075 Bayview Avenue, 2nd Floor","2075 Bayview Avenue, 2nd Floor",3.0,M4N 3M5,M4N 3M5,1.0,7.0
424,424,Queen Elizabeth Ii Health Sciences Centre,Queen Elizabeth Ii Health Sciences Centre,1.0,Nova Scotia,Nova Scotia,1.0,Halifax,Halifax,1.0,"1276 South Park St, Bethune Building","1276 South Park St, Bethune Building",3.0,B3H 2Y9,B3H 2Y9,1.0,7.0
494,494,Children's & Women's Health Centre of British Columbia,Children's & Women's Health Centre of British Columbia,1.0,Vancouver,Vancouver,1.0,British Columbia,British Columbia,1.0,"4480 Oak Street, Rm. B315","4480 Oak Street, Rm. B315",3.0,V6H 3V4,V6H 3V4,1.0,7.0
506,506,BCCA Centre for Lymphoid Cancer,BCCA Centre for Lymphoid Cancer,1.0,British Columbia,British Columbia,1.0,Vancouver,Vancouver,1.0,"600 West 10th Ave,","600 West 10th Ave,",3.0,V5Z 4E6,V5Z 4E6,1.0,7.0
507,336,Cross Cancer Institute,Cross Cancer Institute,1.0,Alberta,Alberta,1.0,Edmonton,Edmonton,1.0,11560 University Ave,11560 University Avenue,3.0,T6G 1Z2,T6G 1Z2,1.0,7.0
508,508,Gerald Bronfman Center for Clinical Research in Oncology,Gerald Bronfman Center for Clinical Research in Oncology,1.0,QC,QC,1.0,Montreal,Montreal,1.0,546 Pine Avenue W,546 Pine Avenue W,3.0,H2W 1S6,H2W 1S6,1.0,7.0
509,509,Royal Victoria Hospital,Royal Victoria Hospital,1.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,687 Pine Ave West,687 Pine Ave West,3.0,H3A 1A1,H3A 1A1,1.0,7.0
510,340,Royal-Victoria Hospital- Oncology Pharmacy,Royal-Victoria Hospital- Study Coordinator's Office,0.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,"687 Pine Avenue West, Pavillion A, 2nd floor","687 Pine Avenue, Pavillion A, 3rd Floor,",3.0,H3A 1A1,H3A 1A1,1.0,6.0
528,528,University of Alberta Hospital,University of Alberta Hospital,1.0,Edmonton,Edmonton,1.0,Alberta,Alberta,1.0,8440 112th Street NW2C2.42 WMC,8440 112th Street NW2C2.42 WMC,3.0,T6G 2B7,T6G 2B7,1.0,7.0
529,529,LHSC - University Hospital,LHSC - University Hospital,1.0,London,London,1.0,Ontario,Ontario,1.0,"339 Windemere Road, Room B7-140","339 Windemere Road, Room B7-140",3.0,N6A 5A5,N6A 5A5,1.0,7.0
726,726,Data Coordinator (including Safety Reports address),Data Coordinator (including Safety Reports address),1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,"700 University Ave2nd Floor, North SideWork Station # 27","700 University Ave2nd Floor, North SideWork Station # 27",3.0,M5G 1Z6,M5G 1Z6,1.0,7.0
727,77,ERT Shipment Address - Princess Margaret Hospital,Laboratory Shipment Address - Princess Margaret Hospital,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,620 University Ave.8th FloorRoom 206,620 University Ave.8th FloorRoom 206,3.0,M5G 2C1,M5G 2C1,1.0,7.0
728,728,University Health Network Research Ethics Board,University Health Network Research Ethics Board,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,Research Ethics Board700 University Ave.,Research Ethics Board700 University Ave.,3.0,M5G 1Z5,M5G 1Z5,1.0,7.0
752,752,Toronto General Hospital,Toronto General Hospital,1.0,Toronto,Toronto,1.0,Ontario,Ontario,1.0,"200  Elizabeth StreetEaton North, 10th floor Room 243","200  Elizabeth StreetEaton North, 10th floor Room 243",3.0,M5G 2C4,M5G 2C4,1.0,7.0
767,506,Bcca Centre For Lymphoid Cancer,BCCA Centre for Lymphoid Cancer,1.0,British Columbia,British Columbia,1.0,Vancouver,Vancouver,1.0,"600 West 10th Ave,","600 West 10th Ave,",3.0,V5Z 4E6,V5Z 4E6,1.0,7.0
791,791,Sunnybrook Health Sciences Centre Ethics Board,Sunnybrook Health Sciences Centre Ethics Board,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,"2075 Bayview Ave, Room C819","2075 Bayview Ave, Room C819",3.0,M4N 3M5,M4N 3M5,1.0,7.0
842,182,McGill University Dept of Oncology,Mcgill University - Jewish General Hospital,0.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,546 Pine West,546 Pine West,3.0,H2W 1S6,H2W 1S6,1.0,6.0
843,843,Princess Margaret Hospital,Princess Margaret Hospital,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,610 University Avenue,610 University Avenue,3.0,M5G 2M9,M5G 2M9,1.0,7.0
844,844,Princess Margaret Hospital,Princess Margaret Hospital,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,"700 Bay Street, Lucliff Place","700 Bay Street, Lucliff Place",3.0,M5G 1Z6,M5G 1Z6,1.0,7.0
845,845,Manitoba Cancer Treatment And Research Foundation,Manitoba Cancer Treatment And Research Foundation,1.0,Manitoba,Manitoba,1.0,Winnipeg,Winnipeg,1.0,675 McDermot Avenue,675 McDermot Avenue,3.0,R3E 0V9,R3E 0V9,1.0,7.0
967,752,Toronto General Hospital,Toronto General Hospital,1.0,Toronto,Toronto,1.0,Ontario,Ontario,1.0,"200  Elizabeth StreetEaton North, 10th floor Room 243","200  Elizabeth StreetEaton North, 10th floor Room 243",3.0,M5G 2C4,M5G 2C4,1.0,7.0
968,968,Vancouver General Hospital,Vancouver General Hospital,1.0,Vancouver,Vancouver,1.0,British Columbia,British Columbia,1.0,"2647 Willow Street, Room 100","2647 Willow Street, Room 100",3.0,V5Z 3P1,V5Z 3P1,1.0,7.0
980,529,LHSC - University Hospital,LHSC - University Hospital,1.0,London,London,1.0,Ontario,Ontario,1.0,"339 Windermere Road, B10-120","339 Windemere Road, Room B7-140",0.0,N6A 5A5,N6A 5A5,1.0,4.0
1306,1306,Hamilton Health Sciences Corporation,Hamilton Health Sciences Corporation,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1403,1403,Local Laboratory,Local Laboratory,1.0,Nova Scotia,Nova Scotia,1.0,Halifax,Halifax,1.0,5788 University Avenue,5788 University Avenue,3.0,Canada B3H 1V7,Canada B3H 1V7,1.0,7.0
1404,1404,Queen Elizabeth Hsc-Vg Site Bethune Building,Queen Elizabeth Hsc-Vg Site Bethune Building,1.0,Nova Scotia,Nova Scotia,1.0,Halifax,Halifax,1.0,"1278 Tower Road, Room 4-430","1278 Tower Road, Room 4-430",3.0,B3H 2Y9,B3H 2Y9,1.0,7.0
1405,118,"Queen Elizabeth Ii (Qeii) Health Sciences Centre-Centennial Building Division, Dalhousie University",Queen Elizabeth II Health Science Centre,0.0,Nova Scotia,Nova Scotia,1.0,Halifax,Halifax,1.0,1276 South Park Street,1276 South Park Street,3.0,B3H 2Y9,B3H 2Y9,1.0,6.0
1406,118,Queen Elizabeth II Health Sciences Center,Queen Elizabeth II Health Science Centre,1.0,,Nova Scotia,0.0,"Halifax, NS",Halifax,0.0,"1276 South park Street,",1276 South Park Street,3.0,,B3H 2Y9,0.0,4.0
1570,1570,Centre de Recherche Dermatologique du Quebec Metropolitain,Centre de Recherche Dermatologique du Quebec Metropolitain,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1571,1571,"Dermatrials Research, Inc.","Dermatrials Research, Inc.",1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1634,1634,Hamilton Health Sciences Centre,Hamilton Health Sciences Centre,1.0,Hamilton,Hamilton,1.0,Ontario,Ontario,1.0,1200 Main St. W,1200 Main St. W,3.0,L8N 3Z5,L8N 3Z5,1.0,7.0
1643,1643,Montreal Neurological Institute Clinical Research Unit,Montreal Neurological Institute Clinical Research Unit,1.0,Montréal,Montréal,1.0,Quebec,Quebec,1.0,3801 University Street#207-J,3801 University Street#207-J,3.0,H3A 2B4,H3A 2B4,1.0,7.0
1664,1664,LHSC - University Hospital,LHSC - University Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1668,1668,Vancouver General Hospital,Vancouver General Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1692,1643,Montreal Neurological Institute Clinical Research Unit,Montreal Neurological Institute Clinical Research Unit,1.0,Montréal,Montréal,1.0,Quebec,Quebec,1.0,3801 University Street#207-J,3801 University Street#207-J,3.0,H3A 2B4,H3A 2B4,1.0,7.0
1790,1790,Zeidler Ledcor Centre - University of Alberta,Zeidler Ledcor Centre - University of Alberta,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1807,1807,CHUM Centre de Recherche,CHUM Centre de Recherche,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1890,1890,The Medical Arts Health Research Group,The Medical Arts Health Research Group,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1900,1900,SKiN Centre for Dermatology,SKiN Centre for Dermatology,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1965,1965,LHSC - Victoria Hospital,LHSC - Victoria Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1966,1966,University of Alberta,University of Alberta,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
1967,1967,Hopital Maisonneuve-Rosemont d/b/a CIUSSS de l'Est-de-l'Île-de-Montréal,Hopital Maisonneuve-Rosemont d/b/a CIUSSS de l'Est-de-l'Île-de-Montréal,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2099,2099,Centre de santé et de services sociaux Champlain-Charles-Le Moyne,Centre de santé et de services sociaux Champlain-Charles-Le Moyne,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2175,355,University Health Network,University Health Network,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,610 University Ave,610 University Ave,3.0,M5G 2M9,M5G 2M9,1.0,7.0
2176,2176,"Sir Mortimer B. Davis, Jewish General Hospital","Sir Mortimer B. Davis, Jewish General Hospital",1.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,"3755, rue Cote Ste-Catherine","3755, rue Cote Ste-Catherine",3.0,H3T 1E2,H3T 1E2,1.0,7.0
2177,2177,Saskatchewan Cancer Agency (SCA) - Saskatoon Cancer Centre (SCC),Saskatchewan Cancer Agency (SCA) - Saskatoon Cancer Centre (SCC),1.0,Saskatchewan,Saskatchewan,1.0,Saskatoon,Saskatoon,1.0,20 Campus Drive,20 Campus Drive,3.0,S7N4H4,S7N4H4,1.0,7.0
2208,2208,Stratica Medical,Stratica Medical,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2209,2209,"North Bay Dermatology Centre, Inc.","North Bay Dermatology Centre, Inc.",1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2273,2273,Royal University Hospital,Royal University Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2274,2274,Hotel Dieu Hospital,Hotel Dieu Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2277,2277,(G.I.R.I.) GI Research Institute,(G.I.R.I.) GI Research Institute,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
2338,2338,Hopital Maisonneuve-Rosemont d/b/a CIUSSS de l'Est-de-l'Île-de-Montréal,Hopital Maisonneuve-Rosemont d/b/a CIUSSS de l'Est-de-l'Île-de-Montréal,1.0,Montreal,Montreal,1.0,Quebec,Quebec,1.0,5415 Boulevard L'Assomption,5415 Boulevard L'Assomption,3.0,H1T 2M4,H1T 2M4,1.0,7.0
2382,2382,McGill University Health Centre/Glen Site / Royal Victoria Hospital,McGill University Health Centre/Glen Site / Royal Victoria Hospital,1.0,Montreal,Montreal,1.0,Quebec,Quebec,1.0,"1001 Boul. Decarie, Room C04.0119Research Institute, McGill University Health Center, Glen Site","1001 Boul. Decarie, Room C04.0119Research Institute, McGill University Health Center, Glen Site",3.0,H4A 3J1,H4A 3J1,1.0,7.0
2383,2383,Zeidler Ledcor Centre - University of Alberta,Zeidler Ledcor Centre - University of Alberta,1.0,Edmonton,Edmonton,1.0,Alberta,Alberta,1.0,8440 - 112 StreetZeidler Ledcor Centre,8440 - 112 StreetZeidler Ledcor Centre,3.0,T6G 2X8,T6G 2X8,1.0,7.0
2408,334,"BC Cancer Agency, Vancouver Centre","BC Cancer Agency, Vancouver Centre",1.0,British Columbia,British Columbia,1.0,Vancouver,Vancouver,1.0,600 West 10th Avenue,"600 West 10th Ave,",3.0,V5Z 4E6,V5Z 4E6,1.0,7.0
2439,2439,Nova Scotia Health Authority Research Ethics Board,Nova Scotia Health Authority Research Ethics Board,1.0,Nova Scotia,Nova Scotia,1.0,Halifax,Halifax,1.0,57090 University Ave,57090 University Ave,3.0,B3H 1V7,B3H 1V7,1.0,7.0
2499,2499,Sunnybrook Health Sciences Centre,Sunnybrook Health Sciences Centre,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,Odette Cancer Centre2075 Bayview Ave,Odette Cancer Centre2075 Bayview Ave,3.0,M4N 3M5,M4N 3M5,1.0,7.0
2598,2598,Capital District Health Authority -QEII HSC,Capital District Health Authority -QEII HSC,1.0,Nova Scotia,Nova Scotia,1.0,"Halifax,","Halifax,",1.0,Capital Health Centre for Clinical Research5790 University Avenue-Rm. 135,Capital Health Centre for Clinical Research5790 University Avenue-Rm. 135,3.0,B3H 1V7,B3H 1V7,1.0,7.0
2599,423,Odette Cancer Center-Sunnybrook Health Sciences Centre,Odette Cancer Center-Sunnybrook Health Sciences Centre,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,2075 Bayview Avenue2nd Floor,"2075 Bayview Avenue, 2nd Floor",3.0,M4N 3M5,M4N 3M5,1.0,7.0
2662,334,"BC Cancer Agency, Vancouver Centre","BC Cancer Agency, Vancouver Centre",1.0,British Columbia,British Columbia,1.0,Vancouver,Vancouver,1.0,600 West 10th Avenue,"600 West 10th Ave,",3.0,V5Z 4E6,V5Z 4E6,1.0,7.0
2663,2663,"Clinical Research Program, Mc Gill University","Clinical Research Program, Mc Gill University",1.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,"546 Pine Avenue West, , 2nd Floor, Rm 212","546 Pine Avenue West, , 2nd Floor, Rm 212",3.0,H2W 1S6,H2W 1S6,1.0,7.0
2664,342,University Health Network Research Ethics Board,University Health Network (UHN) - Princess Margaret Cancer Centre - Myeloma Clinic,0.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,700 University Ave,610 University Avenue,3.0,M5G IZ5,M5G 2M9,0.0,5.0
2665,2665,Univ of Saskatchewan Bio-REB,Univ of Saskatchewan Bio-REB,1.0,Saskatchewan,Saskatchewan,1.0,Saskatoon,Saskatoon,1.0,1607-110 Gymnasium PlaceNRC-Plant Biotech Research Institute,1607-110 Gymnasium PlaceNRC-Plant Biotech Research Institute,3.0,S7N 4J8,S7N 4J8,1.0,7.0
2701,92,BC Cancer Agency,BC Cancer Agency,1.0,British Columbia,British Columbia,1.0,Vacouver,Vancouver,1.0,712-750 West Broadway,600 West 10th Avenue,0.0,V5Z 1H6,V5Z 1H6,1.0,4.0
2702,2702,HREBA-Cancer Committee,HREBA-Cancer Committee,1.0,Alberta,Alberta,1.0,Edmonton,Edmonton,1.0,10104-103 Street Ste 1500,10104-103 Street Ste 1500,3.0,T5J 4A7,T5J 4A7,1.0,7.0
2703,337,Jewish General Hospital - Study Coordinator's Office,Jewish General Hospital - Oncology Pharmacy,0.0,Québec,Quebec,0.0,Montreal,Montreal,1.0,"3755 Côte Ste-Catherine, Pavillion E, 7th floor","3755 Côte Ste-Catherine, Pavillion E, 8th floor",3.0,H3T 1E2,H3T 1E2,1.0,5.0
2704,2704,Cancer Care Manitoba,Cancer Care Manitoba,1.0,Manitoba,Manitoba,1.0,Winnipeg,Winnipeg,1.0,409 Tache Avenue,409 Tache Avenue,3.0,R2H 2A6,R2H 2A6,1.0,7.0
2809,2809,"Cedars Cancer Centre, McGill University Health Centre","Cedars Cancer Centre, McGill University Health Centre",1.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,1001 Decarie Boulevard,1001 Decarie Boulevard,3.0,H4A 3J1,H4A 3J1,1.0,7.0
2911,2911,Jewish General Hospital,Jewish General Hospital,1.0,Quebec,Quebec,1.0,Montreal,Montreal,1.0,3755 Chemin de la Cote-Sainte-Catherine,3755 Chemin de la Cote-Sainte-Catherine,3.0,H3T 1E2,H3T 1E2,1.0,7.0
2912,2912,Ville-Marie Nuclear Imaging and PET/CT,Ville-Marie Nuclear Imaging and PET/CT,1.0,QC,QC,1.0,Montreal,Montreal,1.0,2345 Guy Street,2345 Guy Street,3.0,H3H 2L9,H3H 2L9,1.0,7.0
2913,355,University Health Network,University Health Network,1.0,Ontario,Ontario,1.0,Toronto,Toronto,1.0,610 University Ave,610 University Ave,3.0,M5G 2M9,M5G 2M9,1.0,7.0
2914,2914,"Univ of Manitoba, Biomedical Research Ethics Board","Univ of Manitoba, Biomedical Research Ethics Board",1.0,Manitoba,Manitoba,1.0,Winnipeg,Winnipeg,1.0,P126-770 Bannatyne Ave,P126-770 Bannatyne Ave,3.0,R3E 0W3,R3E 0W3,1.0,7.0
2957,2383,Zeidler Ledcor Centre - University of Alberta,Zeidler Ledcor Centre - University of Alberta,1.0,Edmonton,Edmonton,1.0,Alberta,Alberta,1.0,8440 - 112 StreetZeidler Ledcor Centre,8440 - 112 StreetZeidler Ledcor Centre,3.0,T6G 2X8,T6G 2X8,1.0,7.0
3399,3399,CHU Sainte-Justine,CHU Sainte-Justine,1.0,Montréal,Montréal,1.0,Quebec,Quebec,1.0,3175 chemin Côte Sainte-Catherine,3175 chemin Côte Sainte-Catherine,3.0,H3T 1C5,H3T 1C5,1.0,7.0
3533,3533,Sunnybrook Health Sciences Cntr,Sunnybrook Health Sciences Cntr,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3603,3603,Lynderm Research Inc.,Lynderm Research Inc.,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3664,3664,Queen Elizabeth II Health Sciences Centre,Queen Elizabeth II Health Sciences Centre,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3665,528,University of Alberta Hospital-SCC/WCM,University of Alberta Hospital,0.0,Edmonton,Edmonton,1.0,Alberta,Alberta,1.0,8440 112th Street NW2C2.42 WMC,8440 112th Street NW2C2.42 WMC,3.0,T6G 2B7,T6G 2B7,1.0,6.0
3721,3721,"Toronto Digestive Disease Associates, Inc.","Toronto Digestive Disease Associates, Inc.",1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3725,3725,"Toronto Digestive Disease Associates, Inc.","Toronto Digestive Disease Associates, Inc.",1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3831,3831,"Recherche Sepmus, Inc.","Recherche Sepmus, Inc.",1.0,Greenfield Park,Greenfield Park,1.0,Quebec,Quebec,1.0,4896 Taschereau BoulevardSuite 230,4896 Taschereau BoulevardSuite 230,3.0,J4V 2J2,J4V 2J2,1.0,7.0
3915,3915,LHSC - University Hospital,LHSC - University Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3916,3916,Hotel Dieu Hospital,Hotel Dieu Hospital,1.0,,,1.0,,,1.0,,,3.0,,,1.0,7.0
3979,3979,Vancouver General Hospital,Vancouver General Hospital,1.0,Vancouver,Vancouver,1.0,British Columbia,British Columbia,1.0,"2775 Laurel Street, Suite 8232, 8th Floor","2775 Laurel Street, Suite 8232, 8th Floor",3.0,V5Z 1M9,V5Z 1M9,1.0,7.0
4007,4007,LHSC - Victoria Hospital,LHSC - Victoria Hospital,1.0,London,London,1.0,Ontario,Ontario,1.0,"Children’s Hospital, London Heath Sciences Centre - c/o Research Pharmacy","Children’s Hospital, London Heath Sciences Centre - c/o Research Pharmacy",3.0,N6A 5W9,N6A 5W9,1.0,7.0
4008,4008,"Toronto Digestive Disease Associates, Inc.","Toronto Digestive Disease Associates, Inc.",1.0,Vaughan,Vaughan,1.0,Ontario,Ontario,1.0,4600 Highway 7 Unit 225,4600 Highway 7 Unit 225,3.0,L4L 4Y7,L4L 4Y7,1.0,7.0
4063,4063,Inspiration Research Limited,Inspiration Research Limited,1.0,Toronto,Toronto,1.0,Ontario,Ontario,1.0,399 Bathurst StreetSuite 1E-425,399 Bathurst StreetSuite 1E-425,3.0,M5T 2S8,M5T 2S8,1.0,7.0
4178,529,LHSC - University Hospital,LHSC - University Hospital,1.0,London,London,1.0,Ontario,Ontario,1.0,339 Windermere Rd.,"339 Windemere Road, Room B7-140",0.0,N6A 5A5,N6A 5A5,1.0,4.0
4207,4207,ECOGENE-21,ECOGENE-21,1.0,Chicoutimi,Chicoutimi,1.0,Quebec,Quebec,1.0,"930, Jacques-Cartier Est, Bureau B-210","930, Jacques-Cartier Est, Bureau B-210",3.0,G7H 7K9,G7H 7K9,1.0,7.0
4216,528,University of Alberta Hospital,University of Alberta Hospital,1.0,Edmonton,Edmonton,1.0,Alberta,Alberta,1.0,8440 112th Street NW2C2.42 WMC,8440 112th Street NW2C2.42 WMC,3.0,T6G 2B7,T6G 2B7,1.0,7.0
4312,4312,Clinique Specialisee en Allergie de la Capitale,Clinique Specialisee en Allergie de la Capitale,1.0,Québec,Québec,1.0,Quebec,Quebec,1.0,2600 Boul. LaurierUnit 880,2600 Boul. LaurierUnit 880,3.0,G1V 4W2,G1V 4W2,1.0,7.0
4355,4355,McMaster University Health Sciences Center,McMaster University Health Sciences Center,1.0,Hamilton,Hamilton,1.0,Ontario,Ontario,1.0,1200 Main St. WestRoom 1K4,1200 Main St. WestRoom 1K4,3.0,L8N 3Z5,L8N 3Z5,1.0,7.0
4453,4453,British Columbia Childrens' & Women's Hospital Center,British Columbia Childrens' & Women's Hospital Center,1.0,Vancouver,Vancouver,1.0,British Columbia,British Columbia,1.0,"K4-218, 4480 Oak Street","K4-218, 4480 Oak Street",3.0,V6H 3V4,V6H 3V4,1.0,7.0
