SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,CONCAT_ADDRESS
20166,CDM,PPD,TAK-071-2002,1-65RA3BW,,United_States,velocity clinical research  hallandale beach  ern  ppds,florida,hallandale beach,33009,,911 east hallandale beach boulevard
20168,CDM,PPD,SHP647-301,1-Y22SO5,,United_States,research consultants group,florida,hialeah,33010,,765 east 9 street
20170,CDM,PPD,TAK665-4003,1-GNTNXVS,,United_States,university of miami,florida,miami,33010,,1475 northwest 12th aveunesylvester comprehensive cancer center
20171,CDM,PPD,SHP647-305,1-43IEFC4,,United_States,direct helpers medical center,florida,hialeah,33012,,425 west 51 placesuite 505
20178,CDM,PPD,SHP647-307,307-869,,United_States,direct helpers research center,florida,hialeah,33012,,425 west 51 placesuite 220
20181,CDM,PRA,TAK-906-2002,58061,1-1PMAC1Y,United_States,elias research associates  direct helpers research center  hialeah,fl,hialeah,33012,,425 west 51 place
20182,CDM,PRA,TAK-906-2002,58005,1-1K2GV5D,United_States,international research associates,fl,hialeah,33012,,1490 west 49th placesuite 508
20184,CDM,PPD,SHP465-308,130,,United_States,power md clinical research institute,florida,hialeah,33012,,4395 palm avenue
20185,CDM,PPD,TAK-771-1001,001,,United_States,clinical pharmacology of miami inc  erg  ppds,florida,miami,33014,,550 west 84th streetsuite 210
20186,CDM,PPD,SHP647-304,304-798,,United_States,crystal biomedical research,florida,miami lakes,33014,,15495 eagle nest lanesuite 225
20193,CDM,PPD,TAK-079-1004,1-5QH857H,,United_States,lakes research clinedge  ppds,florida,miami lakes,33014,,5801 nw 151 streetsuite 503a
20194,CDM,PPD,SHP647-301,1-XE276O,,United_States,new life medical research,florida,miami,33014,,13903 nw 67 avenue
20196,CDM,PPD,SHP647-301,1-1191GRE,,United_States,integrity clinical research centerinc,florida,miami,33015,,7590 nw 186 streetsuite 209
20203,CDM,PPD,SHP647-305,1-1117O0K,,United_States,nuren medical and research center,florida,miami,33015,,8260 west flagler street2n
20204,CDM,PPD,SHP647-305,1-110ZJMJ,,United_States,san marcus research clinic inc,florida,miami,33015,,5941 northwest 173 drivesuite 1
20211,CDM,PPD,SHP647-302,302-792,,United_States,floridian clinical research  clinedge  ppds,florida,hialeah,33016,,2337 west 76th streetsuite 302
20212,CDM,PPD,SHP647-306,306-792,,United_States,floridian clinical research  clinedge  ppds,florida,hialeah,33016,,2337 west 76th street
20218,CDM,PPD,SHP647-301,1-111U126,,United_States,gf professional research group corporation,florida,miami lakes,33016,,7980 northwest 155 street
20220,CDM,IQVIA,TED-R13-002,0521,1-1I2VI2L,United_States,global health research center,miami lakes,florida,33016,,14505 commerce way suite 535
20221,CDM,IQVIA,TED-R13-002,0519,1-1IMZQ1G,United_States,palmetto professional research corp,hialeah,florida,33016,,7100 w 20 avesuite 412
20222,CDM,PRA,TAK-906-2002,58018,1-1KIQI0E,United_States,palmetto research,fl,hialeah,33016,,2140 west 68th streetsuite 303  305
20223,CDM,PPD,SHP647-305,1-111649K,,United_States,palmetto research llc,florida,hialeah,33016,,2140 west 68th streetsuite 305
20225,CDM,PPD,SHP647-302,1-15G641Q,,United_States,south florida clinical trials,florida,hialeah,33016,,7100 west 20th avenue7th floor suite 701
20240,CDM,IQVIA,Vedolizumab-4014,58007,1-2QRXSYB,United_States,wellness clinical research,miami lakes,florida,33016,,8181 nw 154th streetsuite 290
20241,CDM,PPD,SHP647-301,1-14KW67Q,,United_States,alix gay md pa,florida,hollywood,33020,,2600 van buren street
20248,CDM,PPD,SHP647-305,1-ZH2FPJ,,United_States,gastroenterology consultants pa,florida,hollywood,33021,,4700 sheridan streetsuite f
20250,CDM,PPD,TAK665-4003,1-GNYP6LO,,United_States,joe dimaggio children’s hospital,florida,hollywood,33021,,1000 joe dimaggio drive
20252,CDM,PPD,SHP647-301,1-111U0V4,,United_States,medical research centers of south florida inc,florida,hollywood,33021,,3939 hollywood boulevardsuite 3b
20254,CDM,PPD,C16021,1-8JF3QD,,United_States,memorial cancer institute,florida,hollywood,33021,,3501 johnson streetbreast cancer institute
20256,CDM,IQVIA,MLN0002SC-3030,58091,1-262JK5Z,United_States,the center for gastrointestinal disorders,hollywood,florida,33021,,3800 johnson street ste dsuite 445
20257,CDM,PPD,SHP647-301,1-112J4PD,,United_States,doctors health group,florida,pembroke pines,33024,,10081 pines boulevardsuite 200
20259,CDM,PPD,SHP647-303,1-246Z7KJ,,United_States,gastrointestinal diagnostic centers,florida,pembroke pines,33024,,2245 n university drive
20268,CDM,IQVIA,471101,120,1-3UJMVB9,United_States,dbc research corp,pembroke pines,florida,33025,,18503 pines blvdsuite 300
20269,CDM,PPD,TAK-071-2002,1-65RE4I9,,United_States,broward research center,florida,pembroke pines,33026,,12251 taft streetsuite 301
20270,CDM,PPD,SHP647-306,1-6YHA3SU,,United_States,family clinical trials,florida,pembroke pines,33026,,1601 north palm avenuesuite 102
20276,CDM,PPD,SHP647-301,1-YVY3EZ,,United_States,brcr medical center inc,florida,pembroke pines,33028,,601 north flamingo roadsuite d3
20281,CDM,IQVIA,MLN0002SC-3030,58035,1-262JKFP,United_States,brcr medical center inc,pembroke pines,florida,33028,,601 north flamingo roadsuite 309
20285,CDM,PPD,SHP647-301,1-1KK8MNN,,United_States,dbc research usa,florida,pembroke pines,33029,,18503 pines blvdsuite 303
20292,CDM,IQVIA,SPD503-401,708,1-4NUSCB4,United_States,homestead medical research,homestead,florida,33030,,830 north krome avenuesuite c
20293,CDM,PRA,TAK-906-2002,58069,1-1PY2VT5,United_States,homestead associates in research,fl,homestead,33032,,27535 south dixie highway
20295,CDM,PPD,SHP647-101,001,,United_States,clinical pharmacology of miami inc  erg  ppds,florida,miami,33037,,550 west 84th street
20296,CDM,PPD,MLN0002-3024,1-7JSADHO,,United_States,clinical research center of florida,florida,pompano beach,330606934,,550 sw 3rd st ste 305306
20297,CDM,PPD,SHP647-307,307-744,,United_States,alliance medical research llc,florida,lighthouse point,33064,,5340 north federal highwaysuite 100
20302,CDM,PPD,MLN0002-3024,1-7JXXRE0,,United_States,alliance medical research llc,florida,lighthouse point,330647058,,5340 n federal hwy
20303,CDM,PPD,SHP647-303,1-246IKTV,,United_States,digestive care of north broward,florida,coral springs,33065,,3001 coral hills drivebuilding asuite 111
20310,CDM,PPD,C16029,1-YQMPCQ,,United_States,northwest oncology and hematology associates,florida,coral springs,33065,,8170 royal palm boulevard
20314,CDM,PPD,SHP-GCB-402,1-HX1O59,,United_States,university of miami,florida,coral springs,33065,,8170 royal palm boulevardsylvestercoral springs
20315,CDM,PPD,SHP647-301,1-11FE1PX,,United_States,pioneer clinical research,florida,coconut creek,33066,,3880 coconut creek parkwaysuite 200
20317,CDM,PPD,SHP647-305,1-1444GLX,,United_States,alliance medical research llc,florida,coral springs,33071,,1500 n university drivesuite 110
20319,CDM,PPD,C16021,1-8IWM0W,,United_States,cancer research network inc,florida,coconut creek,33073,,6810 lyons technology circlesylvester at deerfield beach
20321,CDM,PPD,VDZ-5034,58065,,United_States,university of miami,florida,miami,33101,,5 east 98th streetmiller school of medicine
20322,CDM,PPD,SHP647-305,1-XZL2I3,,United_States,medical research center of florida,florida,miami,33122,,7500 nw 25th streetsouth florida gastroenterology associatessuite 258
20324,CDM,PPD,SHP647-305,1-XE0KZ1,,United_States,medical research center of florida,florida,miami,33122,,7500 nw 25th streetsuite 620
20326,CDM,PPD,SHP647-307,1-1654BNR,,United_States,premier clinical research institute  miami  clinedge  ppds,florida,miami,33122,,3100 northwest 72nd avenuesuite 125
20334,CDM,PPD,SHP647-301,1-XFTXRJ,,United_States,alta research group llc,florida,miami,33125,,701 nw 57th avenuesuite 260
20336,CDM,PPD,SHP647-305,1-11164LL,,United_States,future care solution llc,florida,miami,33125,,1951 northwest 17th avenue
20339,CDM,PPD,SHP620-303,1-TIJF4Q,,United_States,miami va medical center  navref  ppds,florida,miami,33125,,1201 northwest 16th street
20340,CDM,PPD,SHP647-307,1-4NJL0C2,,United_States,millennium clinical research inc,florida,miami,33125,,3271 northwest 7 streetsuite 206207
20347,CDM,PPD,C16029,1-Y493KY,,United_States,advanced medical specialties,florida,miami,331251653,,1321 northwest 14th
20348,CDM,PPD,SHP647-305,1-YWG2FV,,United_States,clinical research of miami inc,florida,miami,33126,,7200 northwest 7th street
20350,CDM,PPD,SHP647-301,1-YVY32N,,United_States,medical research  south florida bariatric institute,florida,miami,33126,,351 north west 42 avenuesuite 408
20352,CDM,PPD,SHP647-305,1-Y0ZO5B,,United_States,pharmax research clinic llc,florida,miami,33126,,7200 northwest 7th street
20354,CDM,IQVIA,TAK-994-1501,58034,1-4YIC6C2,United_States,sleep medicine specialists of south florida,miami,florida,33126,,351 nw lejeune rdste 308
20355,CDM,PPD,SHP647-307,1-2HV8QDS,,United_States,sunrise research instiute,florida,miami,33130,,434 southwest 12th avenuesuite 302
20362,CDM,PPD,C16029,1-YQM9DJ,,United_States,concentra,florida,miami,33133,,3659 south miami avenuesuite b
20363,CDM,PPD,SHP647-301,301-395,,United_States,advanced clinical research network,florida,coral gables,33134,,3940 west flagler streetsuite 202
20369,CDM,PPD,SHP620-302,1-1A6F79P,,United_States,clinical research of south florida,florida,coral gables,33134,,370 minorca avenue2nd floor
20372,CDM,PPD,SHP647-301,1-111648A,,United_States,florida medical center  research inc,florida,coral gables,33134,,3818 southwest 8th street
20375,CDM,PPD,SHP647-306,306-797,,United_States,hi tech and global research llc,florida,coral gables,33134,,5524 southwest 8 streetsuite 304
20381,CDM,PPD,SHP647-301,1-XFTXZP,,United_States,research associates of south florida llc,florida,miami,33134,,5101 southwest 8th streetsuite a107
20383,CDM,PPD,SHP647-305,1-12FTM8E,,United_States,universal medical and research center llc,florida,coral gables,33134,,801 monterrey streetsuite 101
20385,CDM,PPD,SHP647-305,1-YVY38H,,United_States,yaneicy gonzalez rojas,florida,coral gables,33134,,3900 west flagler streetsuite i
20387,CDM,PPD,SHP647-302,1-15O9OJ3,,United_States,rg research institute,florida,coral gables,33135,,45 ponce de leon blvd
20394,CDM,PPD,SHP647-307,1-1653B8X,,United_States,suncoast research group llc  ernppds,florida,miami,33135,,2128 west flagler streetsuite 405
20401,CDM,PPD,SHP607-202,1-15MUJOK,,United_States,bascom palmer eye institute,florida,miami,33136,,900 northwest 17th streetopthalmoogy
20402,CDM,PPD,TAK-951-2001,1-76PIOJF,,United_States,cedars medical center,florida,miami,33136,,1400 north west 12th avenuedeparthment of orthopedics
20404,CDM,PPD,SHP647-302,1-21ZVD98,,United_States,jackson health system,florida,miami,33136,,1611 nw 12th avenue
20411,CDM,PPD,SHP607-202,1-15MUJRE,,United_States,jackson memorial hospital,florida,miami,33136,,1611 northwest 12th avenue
20415,CDM,PPD,Brigatinib-1003,1-61KU6A7,,United_States,sylvester comprehensive cancer center,florida,miami,33136,,1475 northwest 12th avenue
20420,CDM,PPD,C16029,1-Y4930T,,United_States,sylvester comprehensive cancer center,florida,miami,33136,,1550 northwest 10th avenuehematologyoncology departmentsuite  3300
20424,CDM,PPD,SHP620-302,029,,United_States,university of miami,florida,miami,33136,,1120 nw 14th streetsuite 842 r21
20425,CDM,PPD,SHP620-302,1-11D7XNG,,United_States,university of miami,florida,miami,33136,,1120 nw 14th street
20426,CDM,PPD,TAK-007-2001,58007,,United_States,university of miami,florida,miami,33136,,1475 nw 12th avenue
20428,CDM,PPD,TAK-071-2002,99999,,United_States,university of miami,florida,miami,33136,,1475 northwest 12th avenuehematologyoncology department1383
20435,CDM,PPD,SHP607-202,1-15MUJNV,,United_States,university of miami,florida,miami,33136,,1800 northwest 10th avenueresearch clinical unit
20436,CDM,IQVIA,471101,101,1-1QATYLK,United_States,university of miami,miami,florida,33136,,1321 nw 14 streetsuite 606607
20438,CDM,IQVIA,TED-R13-002,0565,1-3WM76GH,United_States,university of miami  miller school of medicine,miami,florida,33136,,1611 nw 12th avenuecentral building c455 d60
20440,CDM,PRA,TAK-018-2001,58010,1-1MZT5Y6,United_States,university of miami leonard m miller school of medicine,fl,miami,33136,,1400 northwest 10th avenue10th floor
20442,CDM,PPD,SHP647-307,1-15Y1YRB,,United_States,university of miami miller school of medicine,florida,miami,33136,,1120 northwest 14th street
20448,CDM,PPD,Pevonedistat-3001,58031,,United_States,university of miami miller school of medicine,florida,miami,33136,,1475 northwest 12th avenuesylvester comprehensive cancer center
20459,CDM,IQVIA,TED-R13-002,0530,1-1BLO4LZ,United_States,university of miami schiff center for liver disease,miami,florida,33136,,1500 nw 12th ave suite 1101jackson medical tower
20460,CDM,PPD,MLN0002-3024,1-7JSVWJ2,,United_States,nicklaus childrens hospital,florida,miami,331373730,,3915 biscayne blvd ste 314
20461,CDM,PPD,TAK-981-1502,1-6TY38K2,,United_States,mount sinai medical center,florida,miami beach,33140,,4300 alton road
20466,CDM,PPD,SHP647-305,1-YBATDO,,United_States,physician practices of msmc,florida,miami beach,33140,,4306 alton roadfloor 2
20468,CDM,PPD,MLN0002-3024,1-7JSADQ7,,United_States,imic inc,florida,miami beach,331403627,,300 w 41st st ste 200
20470,CDM,IQVIA,TED-R13-002,0502,1-1BU6XZO,United_States,florida medical center  research inc,miami,florida,33142,,1501 nw 36th street
20471,CDM,PRA,Zik-101,58003,1-1GGFLVY,United_States,miami research associates,fl,south miami,33143,,6280 sunset drivesuite 600
20472,CDM,IQVIA,NOR-213,204-01005,1-2XW2MX9,United_States,qps mra miami research associates,south miami,florida,33143,,6280 sunset driveste 600 500 and 603
20474,CDM,IQVIA,TAK-994-1501,58010,1-4QAIHRJ,United_States,research centers of america,miami,florida,33143,,7500 sw 87th avenuesuite 200
20475,CDM,PPD,SHP647-305,1-Y0ZAMK,,United_States,sleep wake disorders center,florida,miami,33143,,7325 southwest 63rd avenuesuite 301
20478,CDM,IQVIA,MLN0002SC-3031,58011,1-1S8WEY2,United_States,tellus clinical research inc,coral gables,florida,33143,,2500 douglas roadsuites b  c
20479,CDM,PPD,TAK-007-2001,1-8WICNYB,,United_States,baptist health,florida,south miami,331435028,,6141 sunset dr
