SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,rnum,CONCAT_ADDRESS
1678,CDM,PPD,Brigatinib-1003,1-62G3ZI5,,Australia,Ballarat Oncology and Haematology Services,Victoria,Wendouree,3355,,364,PO Box 281
1680,CDM,PRA,Vedolizumab-3035,02005,1-1LL83GJ,Australia,Royal Brisbane and Women's Hospital,QLD,Herston,4006,,366,Ground FloorBuilding 34Butterfield Street
1681,CDM,PPD,TAK-007-2001,1-8DBWBV4,,Australia,Royal Brisbane & Women's Hospital,Queensland,Herston,4029,,367,"34 Butterfield StreetClinical Research Unit Cancer Care Services, Ground Floor Building"
1700,CDM,PRA,C31004,02001,1-1C4P69U,Australia,Royal Brisbane and Women's Hospital,QLD,Herston,4029,,386,Butterfield Street and Bowen Bridge Road
1702,CDM,PPD,SHP620-303,1-TI7BL7,,Australia,The University of Queensland,Queensland,Herston,4029,,388,Herston Road
1703,CDM,PPD,TAK-788-3001,1-50EVEFU,,Australia,Prince Charles Hospital,Queensland,Chermside,4032,,389,Rode Road
1704,CDM,IQVIA,TAK-883-3001,305,1-4RCMT7G,Australia,The Prince Charles Hospital,Chermside,Queensland,4032,,390,The Prince Charles HospitalRode Rd
1705,CDM,PPD,Pevonedistat-2001,1-D87MYE,,Australia,Haematology and Oncology Clinics of Australasia Research Centre Limited,Queensland,Milton,4064,,391,11 Camford StreetUnit 1-3
1707,CDM,PPD,TAK-788-3001,1-50EVEEG,,Australia,Icon Cancer Foundation,Queensland,Milton,4064,,393,11 Camford StreetUnit 1-3
1710,CDM,ICON,C25003,,87182,Australia,Haematology and Oncology Clinics of Australia (HOCA),QLD,South Brisbane,4101,,396,Icon Cancer Foundation619a Stanley St
1711,CDM,ICON,C25001,,4413,Australia,"Haematology and Oncology Clinics of Australia (HOCA), Mater Private Hospital",Queensland,South Brisbane,4101,,397,Level 5293 Vulture Street
1712,CDM,PPD,Pevonedistat-3001,02003,,Australia,Icon Cancer Care,Queensland,South Brisbane,4101,,398,22 Cordelia StreetCorporate OfficeLevel 1
1713,CDM,PPD,C16019,02906,,Australia,Icon Cancer Care South Brisbane,Queensland,South Brisbane,4101,,399,22 Cordelia StreetHaematology & Oncology Clinics of Australia Pty Ltd
1717,CDM,PPD,Vedolizumab-4013,1-LR75TO,,Australia,Mater Adult Hospital,Qld,South Brisbane,4101,,403,Raymond Terrace
1719,CDM,PPD,TAK-788-3001,1-507A41Q,,Australia,Mater Adult Hospital,Queensland,South Brisbane,4101,,405,Level 3 Augbigny Place
1724,CDM,PPD,SHP647-304,304-002,,Australia,Mater Hospital Brisbane,Queensland,South Brisbane,4101,,410,"Raymond TerraceGastroenterology Dpt, Lvl 4 Salmon Building"
1725,CDM,PPD,SHP647-307,307-002,,Australia,Mater Hospital Brisbane,Queensland,South Brisbane,4101,,411,Raymond Terrace
1729,CDM,IQVIA,MLN0002SC-3030,02006,1-27YXAZM,Australia,Mater Hospital Brisbane,South Brisbane,Queensland,4101,,415,"Room 273, Level 2, Aubigny Place, Raymond Terrace"
1731,CDM,PPD,Brigatinib-1003,1-62G3ZC8,,Australia,Queensland Children’s Hospital,Queensland,Brisbane,4101,,417,PO Box 3474
1733,CDM,PPD,MLN0002-3024,3024-02004,,Australia,Queensland Children’s Hospital,Queensland,South Brisbane,4101,,419,501 Stanley StreetChildren’s Health Queensland Hospital and Health Service
1739,CDM,PPD,SHP607-202,1-15UA0WB,,Australia,The University of Queensland - Mater Research Institute (MRI),Queensland,South Brisbane,4101,,425,"Aubigny Place, Raymond TerraceLevel 3"
1740,CDM,PPD,SHP620-303,1-TI7BC3,,Australia,Princess Alexandra Hospital,Queensland,Woolloongabba,4102,,426,199 Ipswich Road
1749,CDM,PPD,SHP620-303,1-TI7BMU,,Australia,Greenslopes Private Hospital,Queensland,Greenslopes,4120,,435,Newdegate Street
1750,CDM,PPD,C16029,1-Y2R3JK,,Australia,Gold Coast University Hospital,Queensland,Southport,4215,,436,1 Hospital Boulevard
1754,CDM,PPD,TAK-007-2001,1-8DBWBUG,,Australia,University of the Sunshine Coast,Queensland,Sippy Downs,4556,,440,9 Ochre Way
1755,CDM,IQVIA,CHL-5001,036006,1-3C0R3LW,Australia,The Townsville Hospital,Douglas,Queensland,4814,,441,100 Angus Smith Drive
1758,CDM,IQVIA,NDMM-5002,036001,1-3AS05AA,Australia,Royal Adelaide Hospital,Adelaide,South Australia,5000,,444,L9 East WingNorth Terrace
1763,CDM,PRA,AP24534-14-203,951,1-1FANDE2,Australia,Royal Adelaide Hospital,SA,Adelaide,5000,,449,Haematology DeptNorth Terrace
1764,CDM,ICON,C25001,,266140,Australia,Royal Adelaide Hospital,South Australia,Adelaide,5000,,450,Haematology and Bone Marrow Transplant UnitRoyal Adelaide HospitalNorth Terrace
1791,CDM,PPD,C16021,1-8DTJUH,,Australia,The Queen Elizabeth Hospital,South Australia,Woodville South,5000,,477,28 Woodville RoadDepartment of Hematology and Bone Marrow Transplant Unit
1792,CDM,PPD,Brigatinib-1003,1-62G8TZ3,,Australia,Women's and Children's Hospital,South Australia,North Adelaide,5006,,478,72 King William Road
1800,CDM,PPD,TAK-007-2001,1-8DBWBS8,,Australia,The Queen Elizabeth Hospital,South Australia,Woodville,5011,,486,28 Woodville RdHaematology and Medical Oncology Department
1811,CDM,PPD,TAK-788-3001,1-507A441,,Australia,Adelaide Cancer Centre,South Australia,Kurralta Park,5037,,497,520 South RdTennyson Centre
1813,CDM,IQVIA,MLN0002SC-3030,02001,1-27YXAXE,Australia,Tennyson Centre Day Hospital,Kurralta Park,South Australia,5037,,499,"Suite 10, First Floor, Tennyson Centre520 South RoadFlinders Medical Centre, Level 6"
1814,CDM,IQVIA,CHL-5001,036005,1-34Y56YV,Australia,Flinders Medical Centre,Bedford Park,South Australia,5042,,500,"3 Flinders Drive, Department of Respiratory & Sleep MedicineLevel 6, Southern Adelaide Local Health Network,Flinders Medical Centre, Level 6"
1315,CDM,PPD,SHP620-303,1-TI7BLU,,Australia,Darwin Hospital,Northern Territory,Casuarina,0811,,1,Rocklands Drive Tiwi
1316,CDM,PPD,SHP647-301,1-XZFCUU,,Australia,Liverpool Hospital,New South Wales,Liverpool,1871,,2,"Elizabeth Street, Locked Bag 7103, University Of New South WalesDepartment Of Hematology"
1319,CDM,PPD,TAK-788-3001,1-50EM4A0,,Australia,Kinghorn Cancer Centre,New South Wales,Darlinghurst,2010,,5,370 Victoria Street
1320,CDM,PRA,AP26113-13-301,406,1-1F67BQH,Australia,Saint Vincent's Hospital Sydney,NSW,Darlinghurst,2010,,6,370 Victoria Street
1322,CDM,PPD,SHP620-302,1-CFK5M2L,,Australia,St Vincent's Hospital Sydney,New South Wales,Darlinghurst,2010,,8,"390 Victoria StreetPharmacy, Level 2"
1328,CDM,PRA,TAK-041-2001,Catts,1-1L8BCSJ,Australia,Neuroscience Research Australia (NeuRA),NSW,Randwick,2031,,14,Po Box 1165
1329,CDM,PPD,SHP647-301,1-XZDUO0,,Australia,Prince of Wales Hospital,New South Wales,Randwick,2031,,15,Avoca StreetDiabetes CenterSuite 26
1339,CDM,PPD,C16019,TBA,,Australia,Prince of Wales Hospital,NSW,Randwick,2031,,25,"Barker Street, Level 4Seals Department Of Haematology, Campus Center Building"
1340,CDM,IQVIA,CHL-5001,036003,1-34Y3HRK,Australia,Prince of Wales Hospital,Randwick,New South Wales,2031,,26,Barker Street
1342,CDM,PPD,Brigatinib-1003,1-68J7BOD,,Australia,Sydney Children's Hospital,New South Wales,Randwick,2031,,28,High Street
1346,CDM,PPD,SHP647-305,1-XVZKP5,,Australia,Centre For Digestive Diseases,New South Wales,Five Dock,2046,,32,144 Great North RoadLevel 1
1348,CDM,PPD,TAK-788-3001,1-59K00XF,,Australia,Chris O'Brien Lifehouse Hospital,New South Wales,Camperdown,2050,,34,119-143 Missenden Road
1350,CDM,PPD,SHP647-304,1-4MT3C2P,,Australia,Royal Prince Alfred Hospital,New South Wales,Camperdown,2050,,36,50 Missenden Road
1364,CDM,PPD,SHP620-303,1-TI7BBD,,Australia,The University of New South Wales,New South Wales,Sydney,2052,,50,"High StreetThe Kirby Institute, National Centre in HIV Epidemiology and Clinical Research"
1365,CDM,PPD,TAK-788-3001,02003,,Australia,GenesisCare St Leonards,New South Wales,St Leornards,2065,,51,38 Pacific HwyLevel 1
1366,CDM,PPD,SHP647-305,1-XZKQ4W,,Australia,North Shore Private Hospital,New South Wales,Saint Leonard's,2065,,52,1008 Crows Nest Delivery Centre
1368,CDM,PPD,C16021,1-8DTJTD,,Australia,Royal North Shore Hospital,New South Wales,Saint Leonards,2065,,54,"Pacific HighwayHaematology Department Level 5A, Acute Services Building"
1369,CDM,PPD,TAK-007-2001,1-8DBWBTR,,Australia,Royal North Shore Hospital,New South Wales,St Leonards,2065,,55,"Level 3 E, Clinical Administrationenal Services Unit-Department of Renal Medicine"
1372,CDM,PRA,Ponatinib-3001,02004,1-1KRDLRM,Australia,Royal North Shore Hospital,NSW,Saint Leonards,2065,,58,Acute Services BuildingReserve RoadLevel 5
1375,CDM,ICON,C25003,,87183,Australia,Royal North Shore Hospital,NSW,St Leonards,2065,,61,Level 5 ASBPacific Hwy
1377,CDM,PPD,TAK-788-3001,1-507A3ZS,,Australia,Sydney Adventist Hospital,New South Wales,Wahroonga,2076,,63,"185 Fox Valley RoadClinical Trials Unit, Clinical Services Building"
1378,CDM,PPD,TAK-788-3001,02002,,Australia,St George Hospital,New South Wales,Kogarah,2137,,64,Gray StreetMedical Oncology Department
1379,CDM,IQVIA,MLN0002SC-3030,02005,1-27YXB1A,Australia,Concord Repatriation General Hospital,Concord,New South Wales,2139,,65,"Renal Unit  4W  Concord Repatriation General Hospital,  Hospital Road"
1381,CDM,PPD,TAK-788-3001,1-50EVEG6,,Australia,Concord Repatriation General Hospital,New South Wales,Concord,2139,,67,600 Highland Avenue
1391,CDM,PPD,SHP647-301,301-006,,Australia,Concord Repatriation General Hospital,NSW,Concord,2139,,77,Hospital RoadGastroenterology And Liver Services
1394,CDM,PPD,C16011,02004,,Australia,Westmead Hospital,New South Wales,Westmead,214,,80,"Hawkesbury RoadHaematology Department, Clinical Trials OfficeLevel 2 Westmead Hospital"
1395,CDM,PPD,MLN0002-3025,1-D2CXUC4,,Australia,Children's Hospital at Westmead,New South Wales,Westmead,2145,,81,Corner of Hawkesbury Road and Hainsworth StreetKids Research Institute
1402,CDM,PPD,SHP675-301,1-3P69UDY,,Australia,Children's Hospital at Westmead,NSW,Westmead,2145,,88,Hawkesbury RoadGenetic Metabolic Disorders Services
1404,CDM,PPD,Pevonedistat-3001,1-1EO17G7,,Australia,Westmead Hospital,New South Wales,Westmead,2145,,90,"Corner of Hawkesbury and Darcy RoadsHaematology Department, Clinical Trials OfficeLevel 2, Ward C5A"
1411,CDM,ICON,C25003,,87176,Australia,Westmead Hospital,NSW,Westmead,2145,,97,"Clinical Trial Office, Ward C5A"
1415,CDM,PRA,TAK-041-2001,Harris,1-1L8CYRX,Australia,Westmead Institute for Medical Research,NSW,Westmead,2145,,101,Corner of Darcy and Hawkesbury Road
1416,CDM,PPD,SHP620-302,1-D1WSEY0,,Australia,Blacktown Hospital,New South Wales,Blacktown,2148,,102,"18 Blacktown RoadBlock A, Level 3"
1417,CDM,PPD,SHP620-302,1-D1WSEYC,,Australia,Westmead Hospital,NSW,Northmead,2152,,103,"Redbank Road, Pharmacy Distribution Center, Gate 4 Vdct Dock 6Centre for Infectious Disease and Microbiology"
1420,CDM,PPD,SHP647-303,303-003,,Australia,Liverpool Hospital,New South Wales,Liverpool,2170,,106,Corner of Elizabeth and Goulburn StreetsDepartment of Gastroenterology
1432,CDM,PRA,C31004,02004,1-1C4P6GZ,Australia,Saint George Hospital,NSW,Kogarah,2217,,118,Clinical Research Unit Ground Floor Pitney BuildingSt George HospitalGray Street
1435,CDM,PPD,TAK-007-2001,1-8DBWBOL,,Australia,St George Hospital,New South Wales,Kogarah,2217,,121,50 Montgomery StreetRenal unit
1440,CDM,PPD,SHP647-303,1-4MU8GN3,,Australia,Gosford Hospital,New South Wales,North Gosford,2250,,126,5/14-18 Jarrett Street
1441,CDM,PRA,AP26113-13-301,402,1-1F67B1O,Australia,Gosford Hospital,NSW,Gosford,2250,,127,Holden Street
1442,CDM,PPD,Pevonedistat-3001,1-18G0B67,,Australia,Calvary Mater Newcastle,New South Wales,Newcastle,2298,,128,Edith Street
1450,CDM,PPD,Brigatinib-1002,1-62G3ZEO,,Australia,John Hunter Children's Hospital,New South Wales,New Lambton Heights,2305,,136,Kookaburra circuit
1452,CDM,PPD,SHP647-301,1-43IRL9Z,,Australia,John Hunter Hospital,New South Wales,New Lambton,2305,,138,Lookout Road
1458,CDM,PPD,TAK-788-3001,1-507A3Z2,,Australia,Port Macquarie Base Hospital,New South Wales,New South Wales,2444,,144,Wrights RoadPort Macquarie Base Hospital
1459,CDM,IQVIA,CHL-5001,036007,1-3H2HHU5,Australia,Illawarra Health and Medical Research Institute (IHMRI),Wollongong,New South Wales,2500,,145,Loftus StreetHaematology Department
1460,CDM,PPD,TAK-007-2001,1-8DBWBNX,,Australia,Wollongong Hospital,New South Wales,Wollongong,2500,,146,3-5 Dudley StreetRenal Services
1466,CDM,IQVIA,SHP643-303,226,1-4TVNMCK,Australia,Campbelltown Hospital,Campbelltown,New South Wales,2560,,152,149 Therry RoadCampbelltown hospital
1468,CDM,PPD,IOS,183,,Australia,Campbelltown Hospital,New South Wales,Campbelltown,2560,,154,Therry RoadDepartment of Medicine
1469,CDM,PPD,TAK-007-2001,1-8DBWBQA,,Australia,The Canberra Hospital,ACT,Canberra,2605,,155,Yamba DriveBuilding 15 Level 2
1470,CDM,PPD,SHP647-303,1-16D1OYT,,Australia,The Canberra Hospital,ACT,Garran,2605,,156,Yamba DriveHaematology Research Unit
1477,CDM,PPD,Vedolizumab-4013,02005,,Australia,The Canberra Hospital,Australian Capital Territory,Garran,2605,,163,Yamba Drive
1479,CDM,PPD,TAK-007-2001,1-8DBWBQM,,Australia,Border Medical Oncology,New South Wales,Albury,2640,,165,201-239 Borella RoadBorder Medical Oncology
1480,CDM,IQVIA,MLN0002SC-3031,02015,1-1TO6UIL,Australia,Nepean Hospital,Kingswood,New South Wales,2747,,166,Corner of Derby and Parker Streets
1482,CDM,PPD,SHP647-307,1-1917QAQ,,Australia,Nepean Hospital,New South Wales,Kingswood,2747,,168,Derby Street
1488,CDM,PPD,Vedolizumab-4013,02006,,Australia,Nepean Hospital,NSW,Kingswood,2747,,174,36-65 Derby Street
1489,CDM,ICON,C25003,,87184,Australia,Nepean Cancer Centre - Nepean Hospital,Nsw,Penrith,2750,,175,Somerset St
1490,CDM,PPD,SHP620-303,1-TI7B99,,Australia,Peter Doherty Institute for Infection and Immunity,Victoria,Melbourne,3000,,176,792 Elizabeth Street
1491,CDM,PRA,C31004,02002,1-1C4P6CX,Australia,Peter MacCallum Cancer Centre,VIC,Melbourne,3000,,177,305 Grattan Street
1495,CDM,IQVIA,MLN0002SC-3031,02013,1-1SCVBNP,Australia,Royal Melbourne Hospital,Melbourne,Victoria,3000,,181,"Level 13, 305 Grattan StPeter MacCallum Cancer Centre"
1497,CDM,PPD,Pevonedistat-2001,1-D87N1J,,Australia,Peter MacCallum Cancer Centre,Victoria,East Melbourne,3002,,183,Saint Andrews Place
1500,CDM,PRA,TAK-788-1004 DDI,02004,1-1O615N9,Australia,Nucleus Network,VIC,Melbourne,3004,,186,89 Commercial Road5th Floor Burnet Tower AMREP Precinct
1501,CDM,PPD,TAK-788-3001,1-5SXUL6Y,,Australia,Nucleus Network Pty Ltd,Victoria,Melbourne,3004,,187,89  Commercial Road
1502,CDM,IQVIA,NDMM-5002,036002,1-3C9LAS6,Australia,The Alfred Hospital,Melbourne,Victoria,3004,,188,"Level 1, South BlockWilliam Buckland BuildingCommercial Road"
1503,CDM,PRA,Ponatinib-3001,02001,1-1L9OCQH,Australia,The Alfred Hospital,VIC,Melbourne,3004,,189,Dept of Clinical Haematology55 Commercial Road
1504,CDM,PPD,SHP647-303,303-007,,Australia,The Alfred Hospital,Victoria,Melbourne,3004,,190,55 Commercial RoadDepartment Of Gastroenterology
1505,CDM,PPD,SHP647-301,301-007,,Australia,The Alfred Hospital,Victoria,Melbourne,3004,,191,55 Commercial Road
1516,CDM,PPD,SHP647-303,1-190VDOP,,Australia,Footscray Hospital,Victoria,Footscray,3011,,202,Gordon Street
1522,CDM,PRA,TAK-041-2001,Pantelis,1-1LFNTCG,Australia,Melbourne Neuropsychiatry Centre,VIC,St. Albans,3021,,208,Sunshine Hospital176 Furlong RoadLevel 3 Western Centre for Health Research and Education  Adult Mental Health Rehabilitation Unit
1523,CDM,PRA,C31004,02003,1-1C4P6F3,Australia,Sunshine Hospital,VIC,Saint Albans,3021,,209,176 Furlong Road
1524,CDM,IQVIA,TAK-743-3001,227,1-553ENDH,Australia,Royal Melbourne Hospital,Parkville,Victoria,3050,,210,300 Grattan StreetDementia Trial Level 4 NorthThe Royal Melbourne Hospital- City Campus
1526,CDM,PPD,SHP675-301,020,,Australia,Royal Melbourne Hospital,Vic,Parkville,3050,,212,Grattan Street
1864,CDM,PPD,SHP607-202,1-15NDZI4,,Australia,University of Western Australia,Western Australia,Crawley,6009,,550,35 Stirling HighwayCentre for Neuromuscular and Neurological Disorders (CNND)
1865,CDM,IQVIA,MLN0002SC-3031,02012,1-1TO6UPY,Australia,Fiona Stanley Hospital,Murdoch,Western Australia,6150,,551,102-118 Murdoch DriveHarry Perkins Research Institute
1867,CDM,PRA,Vedolizumab-3035,02003,1-1LU3LNW,Australia,Fiona Stanley Hospital,WA,Murdoch,6150,,553,11 Robin Warren Drive
1869,CDM,PPD,SHP647-305,1-43MP4A1,,Australia,Fiona Stanley Hospital,Western Australia,Murdoch,6150,,555,11 Robin Warren DriveDepartment of Gastroenterology
1875,CDM,PRA,TAK-041-2001,Hooper,1-1L8GD6U,Australia,"Office of Stuart C. Hooper, MBBS",TAS,Hobart,7000,,561,71 Davey Street
1876,CDM,IQVIA,CHL-5001,036001,1-34Y4POB,Australia,Royal Hobart Hospital,Hobart,Tasmania,7000,,562,48 Liverpool Street
1877,CDM,PPD,TAK-007-2001,1-8DBWBSK,,Australia,Royal Hobart Hospital,Tasmania,Hobart,7000,,563,24 Campbell StreetRoyal Hobart Hospital
1815,CDM,PRA,TAK-788-1004 DDI,02003,1-1NO0MJG,Australia,Flinders Medical Centre,SA,Bedford Park,5042,,501,Department of Medical OncologyFlinders Medical Center1 Flinders Drive
1883,CDM,PPD,Pevonedistat-2001,1-D87N0H,,Australia,University of Tasmania,Tasmania,Hobart,7005,,569,"Churchhill Avenue, Sandy BayRoyal Hobart Hospital"
1884,CDM,PPD,SHP647-301,1-16HDVFI,,Australia,Calvary Health Care Tasmania,Tas,East Launceston,7250,,570,24 Lyttleton StreetSt Luke's Campus
1820,CDM,PPD,TAK-788-3001,02004,,Australia,Flinders Medical Centre,South Australia,Bedford Park,5042,,506,1 Flinders Drive
1889,CDM,PPD,MLN0002-3024,1-CRNNJC9,,Australia,John Hunter Hospital,New South Wales,Newcastle,NSW 2308,,575,University DriveNephrology Department
1890,CDM,PPD,C16011,1-OR44HJ,,Australia,Invalid Account,North Carolina,Test City,Test PC,,576,123 Address Not Known
1827,CDM,IQVIA,MLN0002SC-3031,02001,1-1TO6UQS,Australia,Tennyson Centre Day Hospital,Bedford Park,South Australia,5042,,513,"3 Flinders Drive, Department of Respiratory & Sleep MedicineFlinders Medical Centre, Level 6"
1828,CDM,PRA,TAK-041-2001,Galletly,1-1L8CYT6,Australia,The Adelaide Clinic,SA,Gilberton,5081,,514,33 Park Terrace
1829,CDM,PRA,TAK-041-2001,Liu,1-1L8CYUZ,Australia,Lyell Mcewin Hospital,SA,Elizabeth Vale,5112,,515,Department Gastroenterology  HepatologyHaydown Road
1830,CDM,PPD,TAK-007-2001,1-8DBWBPM,,Australia,Fiona Stanley Hospital,Western Australia,Perth,6000,,516,Wellington St
1831,CDM,PPD,Pevonedistat-2001,1-D87MXO,,Australia,Royal Perth Hospital,Western Australia,Perth,6000,,517,Wellington StreetHaematology Department
1832,CDM,PPD,SHP620-303,1-TI7BAB,,Australia,Royal Perth Hospital,Western Australia,Perth,6000,,518,Wellington Street
