SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
100059,100059.0,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE HEALTH ALLIANCE,1.0,MA,MA,1.0,CAMBRIDGE,CAMBRIDGE,1.0,1493 CAMBRIDGE STREET,1493 CAMBRIDGE STREET,3.0,2138,2138,1.0,7.0
100060,100060.0,MOUNT AUBURN HOSPITAL,MOUNT AUBURN HOSPITAL,1.0,MA,MA,1.0,CAMBRIDGE,CAMBRIDGE,1.0,330 MOUNTAUBURN STREET,330 MOUNTAUBURN STREET,3.0,2138,2138,1.0,7.0
100061,100061.0,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,1.0,MA,MA,1.0,MILTON,MILTON,1.0,199 REEDSDALE ROAD,199 REEDSDALE ROAD,3.0,2186,2186,1.0,7.0
100062,100062.0,BETH ISRAEL DEACONESS MEDICAL CENTER,BETH ISRAEL DEACONESS MEDICAL CENTER,1.0,MA,MA,1.0,BOSTON,BOSTON,1.0,330 BROOKLINE AVENUE,330 BROOKLINE AVENUE,3.0,2215,2215,1.0,7.0
100063,100063.0,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,1.0,MA,MA,1.0,BROCKTON,BROCKTON,1.0,680 CENTERSTREET,680 CENTERSTREET,3.0,2302,2302,1.0,7.0
100064,100064.0,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,1.0,MA,MA,1.0,PLYMOUTH,PLYMOUTH,1.0,275 SANDWICH STREET,275 SANDWICH STREET,3.0,2360,2360,1.0,7.0
100065,100065.0,ARBOUR HUMAN RESOURCE INSTITUTE,ARBOUR HUMAN RESOURCE INSTITUTE,1.0,MA,MA,1.0,BROOKLINE,BROOKLINE,1.0,227 BABCOCK STREET,227 BABCOCK STREET,3.0,2446,2446,1.0,7.0
100066,100052.0,NEWTON-WELLESLEY HOSPITAL,TUFTS MEDICAL CENTER,0.0,MA,MA,1.0,NEWTON,BOSTON,0.0,2014 WASHINGTON STREET,800 WASHINGTON STREET,3.0,2462,2111,0.0,4.0
100067,100044.0,BOURNEWOOD HOSPITAL,HARRINGTON MEMORIAL HOSPITAL-1,0.0,MA,MA,1.0,BOSTON COLLEGE,SOUTHBRIDGE,0.0,300 SOUTHSTREET,100 SOUTHSTREET,3.0,2467,1550,0.0,4.0
100068,100068.0,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,1.0,MA,MA,1.0,NEEDHAM,NEEDHAM,1.0,148 CHESTNUT STREET,148 CHESTNUT STREET,3.0,2494,2494,1.0,7.0
100069,100069.0,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,CAPE COD & ISLANDS COMMUNITY MENTAL HEALTH CENTER,1.0,MA,MA,1.0,POCASSET,POCASSET,1.0,830 COUNTYROAD,830 COUNTYROAD,3.0,2559,2559,1.0,7.0
100070,100049.0,"SOUTHCOAST HOSPITAL GROUP, INC",WINCHESTER HOSPITAL,0.0,MA,MA,1.0,FALL RIVER,WINCHESTER,0.0,363 HIGHLAND AVENUE,41 HIGHLAND AVENUE,3.0,2720,1890,0.0,4.0
100071,100071.0,SAINT ANNE'S HOSPITAL,SAINT ANNE'S HOSPITAL,1.0,MA,MA,1.0,FALL RIVER,FALL RIVER,1.0,795 MIDDLESTREET,795 MIDDLESTREET,3.0,2721,2721,1.0,7.0
100072,100072.0,SOUTHCOAST BEHAVIORAL HEALTH,SOUTHCOAST BEHAVIORAL HEALTH,1.0,MA,MA,1.0,DARTMOUTH,DARTMOUTH,1.0,581 FAUNCECORNER ROAD,581 FAUNCECORNER ROAD,3.0,2747,2747,1.0,7.0
100073,100052.0,MORTON HOSPITAL,TUFTS MEDICAL CENTER,0.0,MA,MA,1.0,TAUNTON,BOSTON,0.0,88 WASHINGTON STREET,800 WASHINGTON STREET,3.0,2780,2111,0.0,4.0
100074,100074.0,TAUNTON STATE HOSPITAL,TAUNTON STATE HOSPITAL,1.0,MA,MA,1.0,TAUNTON,TAUNTON,1.0,"60 HODGESAVENUE, BOX 151","60 HODGESAVENUE, BOX 151",3.0,2780,2780,1.0,7.0
100075,100075.0,NEWPORT HOSPITAL,NEWPORT HOSPITAL,1.0,RI,RI,1.0,NEWPORT,NEWPORT,1.0,11 FRIENDSHIP STREET,11 FRIENDSHIP STREET,3.0,2840,2840,1.0,7.0
100076,100076.0,KENT COUNTY MEMORIAL HOSPITAL,KENT COUNTY MEMORIAL HOSPITAL,1.0,RI,RI,1.0,WARWICK,WARWICK,1.0,455 TOLL GATE RD,455 TOLL GATE RD,3.0,2886,2886,1.0,7.0
100077,100077.0,WESTERLY HOSPITAL,WESTERLY HOSPITAL,1.0,RI,RI,1.0,WESTERLY,WESTERLY,1.0,25 WELLS STREET,25 WELLS STREET,3.0,2891,2891,1.0,7.0
100078,100078.0,RHODE ISLAND HOSPITAL,RHODE ISLAND HOSPITAL,1.0,RI,RI,1.0,PROVIDENCE,PROVIDENCE,1.0,593 EDDY STREET,593 EDDY STREET,3.0,2903,2903,1.0,7.0
100079,100079.0,OUR LADY OF FATIMA HOSPITAL,OUR LADY OF FATIMA HOSPITAL,1.0,RI,RI,1.0,NORTH PROVIDENCE,NORTH PROVIDENCE,1.0,200 HIGH SERVICE AVENUE,200 HIGH SERVICE AVENUE,3.0,2904,2904,1.0,7.0
100080,100080.0,BUTLER HOSPITAL,BUTLER HOSPITAL,1.0,RI,RI,1.0,PROVIDENCE,PROVIDENCE,1.0,345 BLACKSTONE BLVD,345 BLACKSTONE BLVD,3.0,2906,2906,1.0,7.0
100081,100081.0,THE MIRIAM HOSPITAL,THE MIRIAM HOSPITAL,1.0,RI,RI,1.0,PROVIDENCE,PROVIDENCE,1.0,164 SUMMITAVENUE,164 SUMMITAVENUE,3.0,2906,2906,1.0,7.0
100082,100082.0,SOUTHERN NH MEDICAL CENTER,SOUTHERN NH MEDICAL CENTER,1.0,NH,NH,1.0,NASHUA,NASHUA,1.0,8 PROSPECTSTREET,8 PROSPECTSTREET,3.0,3060,3060,1.0,7.0
100083,100083.0,ST JOSEPH HOSPITAL,ST JOSEPH HOSPITAL,1.0,NH,NH,1.0,NASHUA,NASHUA,1.0,172 KINSLEY ST,172 KINSLEY ST,3.0,3060,3060,1.0,7.0
100084,100084.0,CATHOLIC MEDICAL CENTER,CATHOLIC MEDICAL CENTER,1.0,NH,NH,1.0,MANCHESTER,MANCHESTER,1.0,100 MCGREGOR STREET,100 MCGREGOR STREET,3.0,3102,3102,1.0,7.0
100085,100085.0,ELLIOT HOSPITAL,ELLIOT HOSPITAL,1.0,NH,NH,1.0,MANCHESTER,MANCHESTER,1.0,1 ELLIOT WAY,1 ELLIOT WAY,3.0,3103,3103,1.0,7.0
100086,100086.0,FRANKLIN REGIONAL HOSPITAL,FRANKLIN REGIONAL HOSPITAL,1.0,NH,NH,1.0,FRANKLIN,FRANKLIN,1.0,15 AIKEN AVENUE,15 AIKEN AVENUE,3.0,3235,3235,1.0,7.0
100087,100087.0,NEW HAMPSHIRE HOSP-PSYCH UNIT,NEW HAMPSHIRE HOSP-PSYCH UNIT,1.0,NH,NH,1.0,CONCORD,CONCORD,1.0,36 CLINTONSTREET,36 CLINTONSTREET,3.0,3301,3301,1.0,7.0
100088,100088.0,CHESHIRE MEDICAL CENTER,CHESHIRE MEDICAL CENTER,1.0,NH,NH,1.0,KEENE,KEENE,1.0,580 COURTSTREET,580 COURTSTREET,3.0,3431,3431,1.0,7.0
100089,100089.0,MONADNOCK COMMUNITY HOSPITAL,MONADNOCK COMMUNITY HOSPITAL,1.0,NH,NH,1.0,PETERBOROUGH,PETERBOROUGH,1.0,452 OLD STREET ROAD,452 OLD STREET ROAD,3.0,3458,3458,1.0,7.0
100090,100090.0,UPPER CONNECTICUT VALLEY HOSPITAL,UPPER CONNECTICUT VALLEY HOSPITAL,1.0,NH,NH,1.0,COLEBROOK,COLEBROOK,1.0,181 CORLISS LANE,181 CORLISS LANE,3.0,3576,3576,1.0,7.0
100091,100091.0,WEEKS MEDICAL CENTER,WEEKS MEDICAL CENTER,1.0,NH,NH,1.0,LANCASTER,LANCASTER,1.0,173 MIDDLESTREET,173 MIDDLESTREET,3.0,3584,3584,1.0,7.0
100092,100092.0,ALICE PECK DAY MEMORIAL HOSPITAL,ALICE PECK DAY MEMORIAL HOSPITAL,1.0,NH,NH,1.0,LEBANON,LEBANON,1.0,10 ALICE PECK DAY DRIVE,10 ALICE PECK DAY DRIVE,3.0,3766,3766,1.0,7.0
100093,100093.0,EXETER HOSPITAL INC,EXETER HOSPITAL INC,1.0,NH,NH,1.0,EXETER,EXETER,1.0,5 ALUMNI DRIVE,5 ALUMNI DRIVE,3.0,3833,3833,1.0,7.0
100094,100094.0,"MEMORIAL HOSPITAL, THE","MEMORIAL HOSPITAL, THE",1.0,NH,NH,1.0,NORTH CONWAY,NORTH CONWAY,1.0,3073 WHITEMOUNTAINHIGHWAY,3073 WHITEMOUNTAINHIGHWAY,3.0,3860,3860,1.0,7.0
100095,100095.0,HUGGINS HOSPITAL,HUGGINS HOSPITAL,1.0,NH,NH,1.0,WOLFEBORO,WOLFEBORO,1.0,240 SOUTHMAIN STREET,240 SOUTHMAIN STREET,3.0,3894,3894,1.0,7.0
100096,100096.0,MID COAST HOSPITAL,MID COAST HOSPITAL,1.0,ME,ME,1.0,BRUNSWICK,BRUNSWICK,1.0,123 MEDICAL CENTER DRIVE,123 MEDICAL CENTER DRIVE,3.0,4011,4011,1.0,7.0
100097,100097.0,SPRING HARBOR HOSPITAL,SPRING HARBOR HOSPITAL,1.0,ME,ME,1.0,WESTBROOK,WESTBROOK,1.0,123 ANDOVER ROAD,123 ANDOVER ROAD,3.0,4092,4092,1.0,7.0
100098,100098.0,MAINE MEDICAL CENTER,MAINE MEDICAL CENTER,1.0,ME,ME,1.0,PORTLAND,PORTLAND,1.0,22 BRAMHALL ST,22 BRAMHALL ST,3.0,4102,4102,1.0,7.0
100099,100099.0,CENTRAL MAINE MEDICAL CENTER,CENTRAL MAINE MEDICAL CENTER,1.0,ME,ME,1.0,LEWISTON,LEWISTON,1.0,300 MAIN STREET,300 MAIN STREET,3.0,4240,4240,1.0,7.0
100100,100100.0,ST MARY'S REGIONAL MEDICAL CENTER,ST MARY'S REGIONAL MEDICAL CENTER,1.0,ME,ME,1.0,LEWISTON,LEWISTON,1.0,93 CAMPUSAVENUE - PO BOX 291,93 CAMPUSAVENUE - PO BOX 291,3.0,4243,4243,1.0,7.0
100101,100099.0,STEPHENS MEMORIAL HOSPITAL,CENTRAL MAINE MEDICAL CENTER,0.0,ME,ME,1.0,NORWAY,LEWISTON,0.0,181 MAIN STREET,300 MAIN STREET,3.0,4268,4240,0.0,4.0
