SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,CONCAT_ADDRESS
16861,CDM,PPD,SHP647-302,1-22FSD7V,,United_States,associated gastroenterologists of cny pc township 5 plaza,new york,camillus,13031,,260 township boulevardsuite 20
16868,CDM,PPD,C16014,1092,,United_States,hematology oncology associates of central new york,new york,east syracuse,13057,,5008 brittonfield parkway
16869,CDM,PPD,TAK-007-2001,1-7EY4W5O,,United_States,suny upstate medical center,new york,east syracuse,13057,,7277 snowball run
16870,CDM,PPD,SHP647-301,1-109GCMS,,United_States,medical research associates of cny pllc,new york,liverpool,13088,,5112 west taft roadsuite h
16872,CDM,PPD,MLN0002-3024,3024-58018,,United_States,suny upstate medical center,new york,syracuse,132022240,,90 presidential plz rm 4064
16874,CDM,PPD,SHP607-202,1-15NMR0K,,United_States,crouse hospital,new york,syracuse,13210,,736 irving avenue
16882,CDM,PPD,SHP634-404,118,,United_States,state university of new york upstate medical center suny,new york,syracuse,13210,,505 irving avenueinstitute for human performance clinical research unit
16887,CDM,PPD,HOS,148,,United_States,suny upstate medical center,new york,syracuse,13210,,725 irving avenuecenter for development behavior and geneticssuite 112
16891,CDM,PPD,SHP647-301,1-ZUUUMT,,United_States,syracuse gastroenterological,new york,syracuse,13210,,739 irving avenuesuite 400
16894,CDM,PPD,SHP647-301,1-ZUUUPW,,United_States,digestive disease medicine,new york,utica,13502,,110 business park drive
16896,CDM,PPD,C16014,1-HDKP5,,United_States,faxtonst lukes healthcare,new york,oneida,13502,,807 newell stclinical trials
16899,CDM,PRA,Zik-101,58002,1-1GGKKHM,United_States,regional clinical research,ny,endwell,13760,,415 hooper road
16902,CDM,PPD,C16014,1-FDPHH,,United_States,broome oncology  usor,new york,johnson city,13790,,30 harrison streetsuite 100
16903,CDM,PPD,SHP621-301,1-H3LR1W,,United_States,binghamton gastroenterology associates pc,new york,binghamton,13903,,40 mitchell avenue
16904,CDM,PPD,NSMM-5001,1-LECJI8,,United_States,broome oncology  usor,new york,binghamton,13905,,169 riverside drivesuite 100
16905,CDM,PPD,SHP607-202,1-15NMQYS,,United_States,brooks memorial hospital,new york,dunkirk,14048,,529 central avenue
16906,CDM,PPD,SHP647-301,1-14GB659,,United_States,circuit clinical,new york,newfane,14108,,2658 main street
16908,CDM,PPD,SHP647-305,1-ZWXGPP,,United_States,buffalo gastroenterology associates llp,new york,orchard park,14127,,260 red tail road
16910,CDM,PPD,SHP647-301,1-1KK449V,,United_States,circuit clinical,new york,orchard park,14127,,3065 southwestern boulevardsuite 100
16912,CDM,PPD,TAK-079-1005,1-6HJR5F8,,United_States,dent neurologic institute,new york,orchard park,14127,,200 sterling drneuropharmacologysuite 500
16913,CDM,PPD,SHP647-307,307-779,,United_States,southtowns gastroenterology pllc,new york,orchard park,14127,,310 sterling drivesuite 100
16918,CDM,PPD,SHP620-303,1-TJ8O0Z,,United_States,buffalo general hospital,new york,buffalo,14203,,100 high streetjacobs school of medicine and biomedical sciences
16919,CDM,PPD,TAK-079-1005,1-5D61DRW,,United_States,buffalo general medical center,new york,buffalo,14203,,100 high street
16920,CDM,PPD,C16014,58042,,United_States,roswell park cancer institute,new york,buffalo,14203,,1 elm and carlton street
16925,CDM,PPD,TAK-079-1005,1-5D8IUZ7,,United_States,sunybuffalo jacobs neurological institute,new york,buffalo,14203,,100 high streetalzheimers disease and memory disorders centersuite 405
16926,CDM,IQVIA,161503,114,1-2XGG48X,United_States,women  childrens hospital of buffalo,buffalo,new york,14203,,1001 main st
16927,CDM,PPD,MLN0002-3024,1-7JXXRK0,,United_States,john r oishei childrens hospital,new york,buffalo,142031021,,818 ellicott st
16935,CDM,PPD,C16014,1-ARAIX,,United_States,buffalo va medical center  navref  ppds,new york,buffalo,14215,,3495 bailey avenue
16936,CDM,PPD,C16029,1-YQM9CB,,United_States,va western new york healthcare system  navref  ppds,new york,buffalo,14215,,3495 bailey avenueoncology department
16938,CDM,PPD,C16014,1-AGGB2,,United_States,zale bernstein md pc,new york,buffalo,14215,,462 grider street
16939,CDM,PPD,SHP647-301,1-ZUUUKF,,United_States,buffalo medical group pc,new york,williamsville,14221,,9 limestone drive
16943,CDM,PPD,SHP647-305,1-ZUXXNM,,United_States,gastroenterology associates llp,new york,williamsville,14221,,60 maple roadsuite 1
16945,CDM,PPD,SHP647-301,1-ZUUUO6,,United_States,main gastroenterology,new york,williamsville,14221,,8201 main streetsuite 4
16947,CDM,PPD,MLN0002-3025,1-8V4LY7K,,United_States,center for digestive diseases,new york,buffalo,142212644,,1000 youngs rd ste 205
16949,CDM,PPD,SHP647-304,1-24J3X14,,United_States,gastroenterology associates llp,new york,buffalo,142212917,,60 maple road
16955,CDM,PPD,SHP647-305,1-10NKVV0,,United_States,university at buffalo,new york,buffalo,14222,,219 bryant streetdigestive diseases and nutrition center
16959,CDM,PPD,SHP647-305,1-24SWYMQ,,United_States,crouse hospital,new york,west seneca,14224,,3050 orchard park road
16966,CDM,PPD,TAK-071-2002,1-65R9SEE,,United_States,dent neurologic institute,new york,amherst,14226,,3980 sheridan driveneurologysuite 304
16982,CDM,PRA,Ponatinib-3001,58014,1-1KR0CT3,United_States,roswell park cancer institute,ny,buffalo,14263,,cancer cell centerelm  carlton streetsroom 506
16985,CDM,PPD,TAK-007-2001,1-6ZX3V4U,,United_States,roswell park comprehensive cancer center,new york,buffalo,14263,,elm and carlton streetshealth research inc
16986,CDM,PRA,Vedolizumab-3035,58040,1-1OZBSGZ,United_States,roswell park comprehensive cancer center,ny,buffalo,14263,,665 elm street
16987,CDM,PPD,SHP647-305,1-ZVDS6F,,United_States,north worcester gastroenterology center pc,massachusetts,leominster,1453,,105 erdman way
16989,CDM,PPD,SHP647-305,1-1118OB7,,United_States,rochester institute for digestive diseases,new york,rochester,14607,,222 alexander street
16991,CDM,PRA,Zik-101,58005,1-1GIH3BA,United_States,rochester clinical research,ny,rochester,14609,,500 helendale roadsuite l20
16992,CDM,PPD,C16014,1-HCRTA,,United_States,unity health system,new york,rochester,14611,,89 genesee streetkearney building  attn barbara porter
16993,CDM,IQVIA,TAK-831-2002,58021,1-4N3EVUW,United_States,finger lakes clinical research,rochester,new york,14618,,885 winton road south
16994,CDM,PPD,SHP647-301,1-ZWXR40,,United_States,gastroenterology group of rochester,new york,rochester,14618,,2080 clinton avenue south
16996,CDM,PPD,SHP647-305,1-109GCS9,,United_States,university of rochester medical center  ppds,new york,rochester,14618,,1065 senator keating boulevardsuite 220
16998,CDM,PPD,TAK-071-2002,1-B8X39SX,,United_States,university of rochester medicine  movement disorders unit,new york,rochester,146182628,,919 westfall rd ste 220
17001,CDM,PPD,NSMM-5001,1-LECJJY,,United_States,university of rochester  rochester general hospital  ppds,new york,rochester,14621,,1425 portland avenue
17004,CDM,PPD,SHP607-202,1-15NMQZU,,United_States,university of rochester medical center  ppds,new york,rochester,14621,,601 elmwood avenue
17006,CDM,PPD,C16019,1-CIZIEG,,United_States,interlakes foundation inc,new york,rochester,14623,,211 white spruce boulevard
17010,CDM,PPD,TAK-007-2001,1-7EZ4UFS,,United_States,james p wilmot cancer center,new york,rochester,14642,,601 elmwood aveuniversity of rochester medical center
17020,CDM,ICON,C25003,,84503,United_States,university of rochester,new york,rochester,14642,,james p wilmot cancer center601 elmwood avenue box 704
17022,CDM,IQVIA,NOR-213,204-01003,1-2XU6CPG,United_States,university of rochester,rochester,new york,14642,,601 elmwood avenue box 677room 35021
17037,CDM,PPD,Pevonedistat-3001,1-16PZHFP,,United_States,university of rochester medical center  ppds,new york,rochester,146420001,,601 elmwood avenuelaboratory medicine and pathology
17041,CDM,IQVIA,161406,161406-107,1-1VK507G,United_States,corning center for clinical research,corning,new york,14830,,88 tioga avenuesuite 102
17042,CDM,PPD,SHP647-305,1-ZWZNSS,,United_States,arnothealth gastroenterology,new york,elmira,14901,,571 saint josephs boulevard
17044,CDM,PPD,SHP647-305,1-ZVCYQS,,United_States,south hills gastroenterology associates,pennsylvania,jefferson hills,15025,,1200 brooks lanesuite g10
17047,CDM,PPD,SHP647-301,1-2057UQC,,United_States,associates in gastroenterology,pennsylvania,wexford,15090,,5500 brooktree roadsuite 201
17054,CDM,PPD,SHP647-305,1-ZH8TXA,,United_States,center for digestive healh  nutritionthree rivers endoscopy center,pennsylvania,moon township,15108,,725 cherrington parkwaysuite 100
17059,CDM,PPD,TAK665-4003,1-GNTNXUR,,United_States,childrens hospital of pittsburgh,pennsylvania,pittsburgh,15201,,45th street and penn avenue
17061,CDM,PPD,SHP647-305,1-1119KN1,,United_States,clinical trials research services llc,pennsylvania,pittsburgh,15206,,201 south highland avenuesuite 102
17068,CDM,PPD,SHP647-305,1-1912YEK,,United_States,veterans research foundation of pittsburgh  navref  ppds,pennsylvania,pittsburgh,15206,,7180 highland drive 2045w2
17069,CDM,PPD,SHP647-301,301-370,,United_States,allegheny center for digestive health,pennsylvania,pittsburgh,15212,,1307 federal streetfederal north buildingsuite b100
17079,CDM,IQVIA,TED-R13-002,0510,1-15SX66K,United_States,allegheny center for digestive health,pittsburgh,pennsylvania,15212,,federal north 1307 federal streetsuite 301 allegheny ctr for digestive health
17080,CDM,PRA,TAK-954-2004,58007,1-1MBDOHJ,United_States,allegheny general hospital,pa,pittsburgh,15212,,320 east north avenue
17084,CDM,PPD,SHP607-202,1-15MWYFI,,United_States,magee womens hospital,pennsylvania,pittsburgh,15213,,300 halket street
17086,CDM,PRA,TAK-018-2001,58020,1-1MZTHDK,United_States,university of pittsburgh medical center,pa,pittsburgh,15213,,digestive disorders center200 lothrop street3rd floor
17087,CDM,PPD,TAK-079-1004,1-5QGG68F,,United_States,university of pittsburgh medical center,pennsylvania,pittsbugh,15213,,200 lothrop street6ne montfiore hospital
17095,CDM,PRA,C31004,58014,1-1C6T9VM,United_States,university of pittsburgh medical center cancer center at mageewomens hospital,pa,pittsburgh,15213,,mageewomens hospital300 halket streetroom i410
17096,CDM,PPD,SHP647-305,1-Y14RHA,,United_States,upmc presbyterian hospital,pennsylvania,pittsburgh,15213,,200 lothrop street
17097,CDM,PPD,MLN0002-3024,1-7JSADQJ,,United_States,university of pittsburgh school of medicine,pennsylvania,pittsburgh,152132500,,3550 terrace st
17098,CDM,IQVIA,TED-R13-002,0553,1-1B9GXYJ,United_States,upmc digestive diseases ctr gas,pittsburgh,pennsylvania,152132536,,200 lothrop st ste 3dpuh m2 c wing
