SR_NUM_1,SR_NUM_2,SITE_NAME_1,SITE_NAME_2,SITE_NAME_COMPARISON_SCORE,STATE_1,STATE_2,STATE_COMPARISON_SCORE,CITY_1,CITY_2,CITY_COMPARISON_SCORE,CONCAT_ADDRESS_1,CONCAT_ADDRESS_2,CONCAT_ADDRESS_COMPARISON_SCORE,POSTAL_CODE_1,POSTAL_CODE_2,POSTAL_CODE_COMPARISON_SCORE,NUM_OF_MATCHES_FOUND
15069,15069.0,PR Hematology Oncology Group,PR Hematology Oncology Group,1.0,Puerto Rico,Puerto Rico,1.0,Bayamon,Bayamon,1.0,100 Paseo San PabloSuite 510,100 Paseo San PabloSuite 510,3.0,00961,00961,1.0,7.0
15070,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15071,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15072,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15073,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15074,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15075,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15076,15070.0,Hampshire Gastroenterology Associates,Hampshire Gastroenterology Associates,1.0,Massachusetts,Massachusetts,1.0,Florence,Florence,1.0,10 Main Street,10 Main Street,3.0,01062,01062,1.0,7.0
15077,15070.0,Baystate Medical Center,Hampshire Gastroenterology Associates,0.0,Massachusetts,Massachusetts,1.0,Springfield,Florence,0.0,3300 Main Street,10 Main Street,3.0,01107,01062,0.0,4.0
15078,15078.0,Bay State Medical Associates,Bay State Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,759 Chestnut Street,759 Chestnut Street,3.0,01199,01199,1.0,7.0
15079,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15080,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15081,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15082,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15083,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15084,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15085,15079.0,Baystate Medical Associates,Baystate Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,Baystate Medical Center3300 Main Street,Baystate Medical Center3300 Main Street,3.0,01199,01199,1.0,7.0
15086,15078.0,Baystate Medical Center,Bay State Medical Associates,0.0,Massachusetts,Massachusetts,1.0,Springfield,Springfield,1.0,759 Chestnut Street,759 Chestnut Street,3.0,01199,01199,1.0,6.0
15087,15089.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15088,15087.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15089,15089.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15090,15089.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15091,15089.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15092,15089.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15093,15089.0,"Berkshire Gastroenterology, PC","Berkshire Gastroenterology, PC",1.0,Massachusetts,Massachusetts,1.0,Pittsfield,Pittsfield,1.0,24 Charles Street,24 Charles Street,3.0,01201,01201,1.0,7.0
15094,15094.0,Berkshire Hematology Oncology,Berkshire Hematology Oncology,1.0,Massachussets,Massachussets,1.0,North Adams,North Adams,1.0,77 Hospital Avenue,77 Hospital Avenue,3.0,01247,01247,1.0,7.0
15095,15094.0,Berkshire Medical Center,Berkshire Hematology Oncology,0.0,Massachusetts,Massachussets,0.0,North Adams,North Adams,1.0,77 Hospital Ave,77 Hospital Avenue,3.0,01247,01247,1.0,5.0
15096,15096.0,University of Massachusetts Memorial Health Care,University of Massachusetts Memorial Health Care,1.0,Massachusetts,Massachusetts,1.0,Fitchburg,Fitchburg,1.0,275 Nichols RoadHealth Alliance,275 Nichols RoadHealth Alliance,3.0,01420,01420,1.0,7.0
15097,15097.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthDepartment of Hematology Oncology,55 Lake Avenue NorthDepartment of Hematology Oncology,3.0,01605,01605,1.0,7.0
15098,15098.0,University of Massachusetts,University of Massachusetts,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue North,55 Lake Avenue North,3.0,01605,01605,1.0,7.0
15099,15099.0,University of Massachusetts Medical School,University of Massachusetts Medical School,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,281 Lincoln Street,281 Lincoln Street,3.0,01605,01605,1.0,7.0
15100,15100.0,University of Massachusetts Memorial Childrens Medical Center,University of Massachusetts Memorial Childrens Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,119 Belmont Street,119 Belmont Street,3.0,01605,01605,1.0,7.0
15101,15100.0,University of Massachusetts Memorial Medical Center,University of Massachusetts Memorial Childrens Medical Center,0.0,MA,Massachusetts,0.0,Worcester,Worcester,1.0,119 Belmont Street,119 Belmont Street,3.0,01605,01605,1.0,5.0
15102,15102.0,Reliant Medical Group,Reliant Medical Group,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,123 Summer Street,123 Summer Street,3.0,01608,01608,1.0,7.0
15103,15102.0,Reliant Medical Group,Reliant Medical Group,1.0,Massachussets,Massachusetts,0.0,Worcester,Worcester,1.0,123 Summer Street,123 Summer Street,3.0,01608,01608,1.0,6.0
15104,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue North,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15105,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthHA151,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15106,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthHA151,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15107,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthHA151,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15108,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue North,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15109,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue North,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15110,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthHA151,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15111,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue North,55 Lake Avenue North,3.0,01655,01655,1.0,7.0
15112,15097.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthResearch Pharmacy,55 Lake Avenue NorthDepartment of Hematology Oncology,0.0,01655,01605,1.0,4.0
15113,15097.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue NorthUniversity Campus,55 Lake Avenue NorthDepartment of Hematology Oncology,0.0,01655,01605,1.0,4.0
15114,15114.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachussets,Massachussets,1.0,Worcester,Worcester,1.0,"55 Lake Ave., NorthS7-715","55 Lake Ave., NorthS7-715",3.0,01655,01655,1.0,7.0
15115,15114.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachussets,Massachussets,1.0,Worcester,Worcester,1.0,"55 Lake Ave., NorthS7-715","55 Lake Ave., NorthS7-715",3.0,01655,01655,1.0,7.0
15116,15104.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachussets,Massachusetts,0.0,Worcester,Worcester,1.0,55 Lake Avenue NorthHA151,55 Lake Avenue North,3.0,01655,01655,1.0,6.0
15117,15098.0,University of Massachusetts Medical School,University of Massachusetts,0.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Avenue North,55 Lake Avenue North,3.0,01655,01605,1.0,6.0
15118,15119.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Ave N,55 Lake Ave N,3.0,01655-0002,01655-0002,1.0,7.0
15119,15119.0,UMass Memorial Medical Center,UMass Memorial Medical Center,1.0,Massachusetts,Massachusetts,1.0,Worcester,Worcester,1.0,55 Lake Ave N,55 Lake Ave N,3.0,01655-0002,01655-0002,1.0,7.0
15120,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15121,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15122,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15123,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15124,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110Suite 125,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15125,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15126,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15127,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15128,15120.0,"Greater Boston Gastroenterology, P.C.","Greater Boston Gastroenterology, P.C.",1.0,Massachusetts,Massachusetts,1.0,Framingham,Framingham,1.0,475 Franklin StreetSuite 110,475 Franklin StreetSuite 110,3.0,01702,01702,1.0,7.0
15129,15129.0,"Bedford VA Research Corporation, Inc. - NAVREF - PPDS","Bedford VA Research Corporation, Inc. - NAVREF - PPDS",1.0,Maryland,Maryland,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15130,15129.0,"Bedford VA Research Corporation, Inc. - NAVREF - PPDS","Bedford VA Research Corporation, Inc. - NAVREF - PPDS",1.0,Maryland,Maryland,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15131,15129.0,"Bedford VA Research Corporation, Inc. - NAVREF - PPDS","Bedford VA Research Corporation, Inc. - NAVREF - PPDS",1.0,Maryland,Maryland,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15132,15132.0,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,1.0,Massachusetts,Massachusetts,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15133,15132.0,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,1.0,Massachusetts,Massachusetts,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15134,15132.0,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,1.0,Massachusetts,Massachusetts,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15135,15132.0,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,Edith Nourse Rogers Memorial Veterans Hospital - NAVREF - PPDS,1.0,Massachusetts,Massachusetts,1.0,Bedford,Bedford,1.0,200 Springs Road,200 Springs Road,3.0,01730,01730,1.0,7.0
15136,15136.0,Emerson Hospital,Emerson Hospital,1.0,Massachusetts,Massachusetts,1.0,Concord,Concord,1.0,131 Old Road To 9 Acre CorSuite 530,131 Old Road To 9 Acre CorSuite 530,3.0,01742,01742,1.0,7.0
15137,15136.0,Emerson Hospital,Emerson Hospital,1.0,Massachusetts,Massachusetts,1.0,Concord,Concord,1.0,131 Old Road To 9 Acre CorSuite 530,131 Old Road To 9 Acre CorSuite 530,3.0,01742,01742,1.0,7.0
15138,15138.0,Community Clinical Research Networks,Community Clinical Research Networks,1.0,Massachusetts,Massachusetts,1.0,Marlborough,Marlborough,1.0,79 Mosher Lane,79 Mosher Lane,3.0,01752,01752,1.0,7.0
15139,15138.0,Community Clinical Research Networks,Community Clinical Research Networks,1.0,Massachusetts,Massachusetts,1.0,Marlborough,Marlborough,1.0,79 Mosher Lane,79 Mosher Lane,3.0,01752,01752,1.0,7.0
15140,15140.0,Lahey Clinic,Lahey Clinic,1.0,Massachusetts,Massachusetts,1.0,Burlington,Burlington,1.0,41 Mall RoadTransplantation,41 Mall RoadTransplantation,3.0,01805,01805,1.0,7.0
15141,15140.0,Lahey Clinic,Lahey Clinic,1.0,Massachusetts,Massachusetts,1.0,Burlington,Burlington,1.0,41 Mall RoadHematology,41 Mall RoadTransplantation,0.0,01805,01805,1.0,4.0
15142,15142.0,Lahey Clinic,Lahey Clinic,1.0,Massachussets,Massachussets,1.0,Burlington,Burlington,1.0,"41 Mall Road, Lahey ClinicHematology","41 Mall Road, Lahey ClinicHematology",3.0,01805,01805,1.0,7.0
15143,15143.0,Lahey Hospital and Medical Center,Lahey Hospital and Medical Center,1.0,Massachusetts,Massachusetts,1.0,Burlington,Burlington,1.0,41 Burlington Mall Road,41 Burlington Mall Road,3.0,01805,01805,1.0,7.0
15144,15143.0,Lahey Hospital and Medical Center,Lahey Hospital and Medical Center,1.0,Massachusetts,Massachusetts,1.0,Burlington,Burlington,1.0,41 Mall Road,41 Burlington Mall Road,0.0,01805,01805,1.0,4.0
15145,15145.0,Lahey Outpatient Center,Lahey Outpatient Center,1.0,Massachusetts,Massachusetts,1.0,Burlington,Burlington,1.0,41 Mall Road3rd Floor,41 Mall Road3rd Floor,3.0,01805,01805,1.0,7.0
15146,15145.0,Lahey Outpatient Center,Lahey Outpatient Center,1.0,Massachusetts,Massachusetts,1.0,Burlington,Burlington,1.0,41 Mall Road3rd Floor,41 Mall Road3rd Floor,3.0,01805,01805,1.0,7.0
15147,15149.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15148,15147.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15149,15149.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15150,15149.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15151,15149.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15152,15149.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15153,15149.0,Pentucket Medical Associates,Pentucket Medical Associates,1.0,Massachusetts,Massachusetts,1.0,Haverhill,Haverhill,1.0,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,1 Park WayGastroenterology / Merrimack Valley Endoscopy Center,3.0,01830,01830,1.0,7.0
15154,15154.0,Beverly Hospital,Beverly Hospital,1.0,Massachusetts,Massachusetts,1.0,Beverly,Beverly,1.0,85 Herrick Street,85 Herrick Street,3.0,01915,01915,1.0,7.0
15155,15155.0,North Shore Cancer Center,North Shore Cancer Center,1.0,Massachusetts,Massachusetts,1.0,Peabody,Peabody,1.0,17 Centennial Drive,17 Centennial Drive,3.0,01960,01960,1.0,7.0
15156,15156.0,Sw Gastroenterological Associates,Sw Gastroenterological Associates,1.0,Massachusetts,Massachusetts,1.0,Norwood,Norwood,1.0,886 Washington StreetSuite 1,886 Washington StreetSuite 1,3.0,02062,02062,1.0,7.0
15157,15156.0,Sw Gastroenterological Associates,Sw Gastroenterological Associates,1.0,Massachusetts,Massachusetts,1.0,Norwood,Norwood,1.0,886 Washington StreetSuite 1,886 Washington StreetSuite 1,3.0,02062,02062,1.0,7.0
15158,15158.0,BlueTheory Clinical Trials,BlueTheory Clinical Trials,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,137A Lewis Wharf,137A Lewis Wharf,3.0,02110,02110,1.0,7.0
15159,15158.0,BlueTheory Clinical Trials,BlueTheory Clinical Trials,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,137A Lewis Wharf,137A Lewis Wharf,3.0,02110,02110,1.0,7.0
15160,15160.0,Floating Hospital for Children,Floating Hospital for Children,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,800 Washington Street,800 Washington Street,3.0,02111,02111,1.0,7.0
15161,15160.0,Floating Hospital for Children,Floating Hospital for Children,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,800 Washington StreetTufts Medical CenterSuite 44,800 Washington Street,0.0,02111,02111,1.0,4.0
15162,15162.0,Tufts Medical Center,Tufts Medical Center,1.0,MA,MA,1.0,Boston,Boston,1.0,800 Washington StreetMailbox 245,800 Washington StreetMailbox 245,3.0,02111,02111,1.0,7.0
15163,15163.0,Tufts Medical Center,Tufts Medical Center,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,800 Washington StreetProger Building,800 Washington StreetProger Building,3.0,02111,02111,1.0,7.0
15164,15163.0,Tufts Medical Center,Tufts Medical Center,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,"The Neely Center for Clinical Cancer Research800 Washington StSouth 7, Room 7127 Box # 245",800 Washington StreetProger Building,0.0,02111,02111,1.0,4.0
15165,15165.0,Tufts Medical Center - PPDS,Tufts Medical Center - PPDS,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,750 Washington St.,750 Washington St.,3.0,02111,02111,1.0,7.0
15166,15165.0,Tufts Medical Center - PPDS,Tufts Medical Center - PPDS,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,750 Washington Street,750 Washington St.,3.0,02111,02111,1.0,7.0
15167,15167.0,Tufts Medical Center - PPDS,Tufts Medical Center - PPDS,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,"800 Washington StreetSouth Building, 8th Floor","800 Washington StreetSouth Building, 8th Floor",3.0,02111,02111,1.0,7.0
15168,15165.0,Tufts Medical Center - PPDS,Tufts Medical Center - PPDS,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,800 Washington Street,750 Washington St.,3.0,02111,02111,1.0,7.0
15169,15167.0,Tufts Medical Center - PPDS,Tufts Medical Center - PPDS,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,"800 Washington StreetSouth Building, 8th Floor","800 Washington StreetSouth Building, 8th Floor",3.0,02111,02111,1.0,7.0
15170,15165.0,Tufts Medical Center - PPDS,Tufts Medical Center - PPDS,1.0,Massachusetts,Massachusetts,1.0,Boston,Boston,1.0,800 Washington Street,750 Washington St.,3.0,02111,02111,1.0,7.0
