SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,CONCAT_ADDRESS
28758,CDM,PPD,SPD489-347,200,,Canada,Center for Pediatric Excellence,Ontario,Ottawa,K2G 1W2,Withdrawn,1647 Woodroffe Avenue
28759,CDM,PPD,SPD489-347,202,,Canada,Foothills Medical Centre,Alberta,Calgary,T2N 4Z6,Withdrawn,3280 Hospital Drive Northwest
92,CDM,ICON,C25001,07001,,Canada,BC Cancer Agency,British Columbia,Vancouver,V5Z 1H6,ACTIVE,600 West 10th Avenue
22632,CDM,PPD,Pevonedistat-3001,07003,,Canada,University of Alberta,Alberta,Edmonton,T6G 2B7,Close-Out Ready,8440 112th Street
16491,CDM,PPD,HGT-FIR-096,1-1EIP3W,,Canada,Montreal Heart Institute,,Montreal,H1T-1,Disqualified,5000 East Belair
16492,CDM,PPD,HGT-FIR-096,1-1EIP4D,,Canada,Chest Clinic,British Columbia,Maple Ridge,V2X 2L5,Disqualified,308-22230 North Avenue
16493,CDM,PPD,HGT-FIR-096,1-1EIP70,,Canada,Royal Victoria Regional Health Centre,Quebec,Montreal,H3A 1A1,Disqualified,687 Pine Avenue West
4207,CDM,IQVIA,161403,107,1-4IMEH40,Canada,ECOGENE-21,Chicoutimi,Quebec,G7H 7K9,Dropped,"930, Jacques-Cartier Est, Bureau B-210"
28785,CDM,PPD,SYR-322-309,1-IQE7VC,,Canada,Clinical Research Consultant Group,Quebec,Pointe Claire,H9R 3J1,Disqualified,269 Boulevard Saint Jean
28786,CDM,PPD,SYR-322-309,1-IQE7WC,,Canada,The University of Western Ontario,Ontario,London,N6A 5C1,Disqualified,Clinical Skills Building
118,CDM,ICON,C25003,,,Canada,Queen Elizabeth II Health Science Centre,Nova Scotia,Halifax,B3H 2Y9,ACTIVE,1276 South Park Street
22647,CDM,PPD,Pevonedistat-3001,1-16Q6DBF,,Canada,Queen Elizabeth II Health Sciences Center,Nova Scotia,Halifax,B3H2E2,Disqualified,"5909 Jubilee Road, Ce Ii  C/o Laura Magennis"
12409,CDM,PPD,C16027,1-1X1YAXV,,Canada,Princess Margaret Cancer Centre,Ontario,Toronto,M5G 1X5,Disqualified,700 University Avenue2nd Floor
43130,CTMS,PPD,C21012,07025,,Canada,British Columbia Cancer Agency,,,,Closed,
10362,CDM,PPD,C16014,1-E3N6O,,Canada,Grand River Hospital,Ontario,Kitchener,N2G1G3,Disqualified,835 King Street West
39037,CTMS,,C14005,AML17,,Canada,Hopital de Brabois Adultes,,,,Not Selected,
2176,CDM,ICON,C25003,07005,,Canada,"Sir Mortimer B. Davis, Jewish General Hospital",Quebec,Montreal,H3T 1E2,ACTIVE,"3755, rue Cote Ste-Catherine"
2177,CDM,ICON,C25003,07010,,Canada,Saskatchewan Cancer Agency (SCA) - Saskatoon Cancer Centre (SCC),Saskatchewan,Saskatoon,S7N4H4,ACTIVE,20 Campus Drive
39042,CTMS,,C14006,TBD-300288643,,Canada,London Health Sciences Centre/University Hospital,,,,Under Consideration,
39043,CTMS,,C14006,TBD-300288932,,Canada,BC Cancer Agency,,,,Under Consideration,
10370,CDM,PPD,C16014,1-E8Q9H,,Canada,Pierre Whitlock's Private Practice,New Brunswick,Moncton,E1C 8X3,Disqualified,37 Providence Street
10371,CDM,PPD,C16014,1-E8Q9X,,Canada,London East Medical Centre,Ontario,London,N5W6A2,Disqualified,295 Saskatoon Street
43142,CTMS,PPD,C21012,1-1IDB9YO,,Canada,Hopital Notre-Dame,,,,Withdrawn,
43143,CTMS,PPD,C21012,1-1IDBA3I,,Canada,Centre Hospitalier Universitaire de Sherbrooke-Hospital Fleurimont,,,,Withdrawn,
41096,CTMS,PPD,C21005,1-12J8GGW,,Canada,Can-Med Clinical Research Incorporated,,,,Declined Participation,
41097,CTMS,PPD,C21005,1-12J913O,,Canada,Princess Margaret Hospital/ University Health Network,,,,Declined Participation,
26755,CDM,PPD,SHP625-306,1-1K5S1Y5,,Canada,University of Alberta,Alberta,Edmonton,T6G 1C9,Disqualified,11405 87 Avenue Northwest
16521,CDM,PPD,HGT-FIR-096,1-ZBZ8C,,Canada,JBN Medical Diagnostic Services Inc,Ontario,Burlington,L7M 4Y1,Disqualified,2951 Walker's Line
8332,CDM,PPD,C14023,1-41ZL9A8,,Canada,University of Alberta,Alberta,Edmonton,T6G 2G3,Disqualified,11350 - 83 Avenue
41104,CTMS,PPD,C21005,1-12K2JHO,,Canada,Male Health Centres,,,,Declined Participation,
41105,CTMS,PPD,C21005,1-12K2P4G,,Canada,Dr Ken Jansz,,,,Declined Participation,
41106,CTMS,PPD,C21005,1-12K30E2,,Canada,Joseph Brant Memorial Hospital,,,,Declined Participation,
41108,CTMS,PPD,C21004,1-12J1SB7,,Canada,William Osler Health Centre,,,,Declined Participation,
39064,CDM,PPD,Vedolizumab-4005,1-V6HAKT,,Canada,Centre Hospitalier de l'Universite de Montreal,Quebec,Montreal,H2X 0A9,Disqualified,"900 Rue St-Denis, Bureau R05-630"
39065,CDM,PPD,Vedolizumab-4005,1-V6HALK,,Canada,Royal University Hospital,Saskatchewan,Saskatoon,S7N 0W8,Disqualified,103 Hospital Drive
10395,CDM,PPD,C16014,07001,,Canada,MUHC-Glen Site,Quebec,Montreal,H4A 3J1,Active - No Longer Recruiting,1001 Boulevard Décarie
10396,CDM,PPD,C16014,1-1693N0,,Canada,Sault Area Hospitals,Ontario,Sault Ste. Marie,P6B 0A8,Disqualified,750 Great Northern RoadAlgoma District Cancer Program
10397,CDM,PPD,C16014,1-1693YF,,Canada,Northeast Cancer Centre,Ontario,Sudbury,P3E 5J1,Disqualified,41 Ramsey Lake Road
2208,CDM,IQVIA,M1-1188_203,2004,1-17LKNQM,Canada,Stratica Medical,,,,,
2209,CDM,IQVIA,M1-1188_203,2008,1-17LKNSY,Canada,"North Bay Dermatology Centre, Inc.",,,,,
43169,CTMS,PPD,C21012,1-1IDB9N2,,Canada,London Health Sciences Centre/University Hospital,,,,Withdrawn,
14497,CDM,PPD,C16021,07104,,Canada,Royal Victoria Regional Health Centre,Ontario,Barrie,L4M 6M2,Closed,201 Georgian Drive
41124,CTMS,PPD,C21004,1-12YEYJT,,Canada,Uro Laval,,,,Declined Participation,
8361,CDM,PPD,C14023,1-43XI3QZ,,Canada,Hopital Charles Le Moyne,Quebec,Greenfield Park,J4V 2H1,Disqualified,"Charles Lemoyne Hospital, 3120 Taschereau Boulevard"
37036,CDM,PPD,TMX-67_301,1-4GKE55,,Canada,SKDS Research Inc,Ontario,Newmarket,L3Y 5G8,Disqualified,221-679 Davis Drive
39084,CDM,PPD,Vedolizumab-4005,1-WW16L5,,Canada,McMaster University Medical Centre,Ontario,Hamilton,L8N 3Z5,Disqualified,1280 Main Street West
41134,CTMS,PPD,C21004,1-15ANFAR,,Canada,British Columbia Cancer Agency,,,,Declined Participation,
37042,CDM,PPD,TMX-67_301,1-4GKWFJ,,Canada,University of Calgary Medicine,Alberta,Calgary,T2N 4N1,Disqualified,3330 Hospital Drive Northwest
6325,CDM,IQVIA,TAK-994-1501,07003,1-4V575IU,Canada,Toronto Sleep Institute,Toronto,Ontario,M4P 1P2,Ready for Initiation,586 Eglington Avenue EastSuite 208
182,CDM,ICON,C25003,07005,,Canada,Mcgill University - Jewish General Hospital,Quebec,Montreal,H2W 1S6,ACTIVE,546 Pine West
183,CDM,ICON,C25003,07006,,Canada,Manna Research Inc.,Ontario,Toronto,M9W 4L6,ACTIVE,2291 Kipling Avenue
28856,CDM,PPD,SPD489-347,201,,Canada,The Kids Clinic,Ontario,Ajax,L1Z 0M1,Withdrawn,300 Rossland Road
8395,CDM,PPD,Brigatinib-1002,1-62G3ZII,,Canada,Jewish General  Hospital,Quebec,Montreal,H3T 1E2,Disqualified,3755 Ch De La Cote-Sainte-CatherineLady Davis Institute for Medical Research
6360,CDM,IQVIA,Vedolizumab-4014,07007,1-2ZJMPIJ,Canada,Dr. Jesse Siffledeen,Edmonton,Alberta,T6L 6K3,Enrollment Closed,"6203 28 Avenue, Suite #333"
4312,CDM,IQVIA,SHP643-403,200,1-49SZBYD,Canada,Clinique Specialisee en Allergie de la Capitale,Québec,Quebec,G1V 4W2,Enrollment Open,2600 Boul. LaurierUnit 880
28893,CDM,PPD,SHP616-300,1-FE1XQK,,Canada,Halifax Allergy and Asthma Associates,Nova Scotia,Halifax,B3J 3R4,Disqualified,5657 Spring Garden Road
2273,CDM,IQVIA,MLN0002-3026,7006,1-1S8ZZIV,Canada,Royal University Hospital,,,,,
2274,CDM,IQVIA,MLN0002-3026,7009,1-1S8ZZPY,Canada,Hotel Dieu Hospital,,,,,
2277,CDM,IQVIA,MLN0002-3028,7024,1-1G0KPAL,Canada,(G.I.R.I.) GI Research Institute,,,,,
28915,CDM,PPD,SHP616-302,,,Canada,University of Western Ontario,,,,Disqualified,
16627,CDM,PPD,C21015,1-1B3PA8,,Canada,Urology South Shore Research,Quebec,Greenfield Park,J4V 2H3,Disqualified,3234 Boulevard Taschereau
43255,CTMS,PPD,C21012,1-1IDBA8K,,Canada,Centre Hospitalier Universitaire de Quebec Hotel Dieu,,,,Withdrawn,
12536,CDM,PPD,C16021,1-Y08DIW,,Canada,Centre Intégré de la santé et des services sociaux de l'Outaouais,Quebec,Gatineau,J8P 7H2,Disqualified,909 Boulevard de la Vérendrye
41210,CDM,PRA,Ponatinib-3001,07001,1-1LY1KJY,Canada,Hopital Maisonneuve-Rosemont,QC,Montreal,H1T 2M4,Activated,5415 boulevard de lAssomption
41211,CDM,PRA,Ponatinib-3001,07003,1-1LY1K9R,Canada,CancerCare Manitoba,MB,Winnipeg,R3E 0V9,Activated,675 McDermot Avenue
30972,CDM,PPD,TAK-079-1005,1-5D7EOVO,,Canada,Centre Hospitalier Universitaire de Quebec,Quebec,Quebec City,G1L-3,Disqualified,"Pavillion Saint-francois D'assise, 10, Rue De L'espinay"
4355,CDM,IQVIA,261203,190,1-29B50YS,Canada,McMaster University Health Sciences Center,Hamilton,Ontario,L8N 3Z5,Enrollment Open,1200 Main St. WestRoom 1K4
43268,CTMS,INC Research,AP24534-10-201,,,Canada,,,,,,
33027,CDM,PPD,SYR-322-309,1-JLZ84C,,Canada,University of Calgary Medicine,Alberta,Calgary,T2N 4Z6,Disqualified,3280 Hospital Drive Northwest
8459,CDM,PPD,Brigatinib-1002,1-62I0K31,,Canada,Stollery Children's Hospital University of Alberta,Alberta,Edmonton,T6G 2B7,Disqualified,8440 112 St Nw
8460,CDM,PPD,Brigatinib-1002,1-62I0K3R,,Canada,Centre Hospitalier de l'Université Laval,Quebec,Quebec,G1V 4G2,Disqualified,2705 Boul Laurier
18707,CDM,PPD,HOS,091,,Canada,British Columbia Children's Hospital,,Vancouver,V6H 3N1,Active - Recruiting,4500 Oak StreetUniv. of British Columbia Medical Genetics
41236,CTMS,,M120204-063,Legacy Enrollment Site,,Canada,Legacy,,,,Closed,
30995,CDM,PPD,SHP647-222,1-5ZPJE8W,,Canada,McGill University Health Centre (MUHC) - The Montreal,Quebec,Montreal,H4A 3J1,Potential,1001 Decarie Blvd
39199,CTMS,,C14004,TBD-300284913,,Canada,Vancouver General Hospital,,,,Declined Participation,
8479,CDM,PPD,C14023,1-41ZQ9WI,,Canada,Hôpital Maisonneuve-Rosemont,Quebec,Montreal,H1T 2M4,Disqualified,5415 Boulevard De L'assomption
2338,CDM,IQVIA,MLN0002SC-3030,07007,1-2A1W6LT,Canada,Hopital Maisonneuve-Rosemont d/b/a CIUSSS de l'Est-de-l'Île-de-Montréal,Montreal,Quebec,H1T 2M4,Dropped,5415 Boulevard L'Assomption
39205,CTMS,,C14005,AML03,,Canada,Institut de Cancérologie de la Loire,,,,Not Selected,
39206,CTMS,,C14005,AML21,,Canada,Hopital Necker - Enfants Malades,,,,Not Selected,
39207,CTMS,,C14005,NHL/AML27,,Canada,Virginia Commonwealth University,,,,Declined Participation,
39208,CTMS,,C14005,NHL/AML28,,Canada,"Center for Cancer and Blood Disorders - Fort Worth, TX",,,,Under Consideration,
45353,CTMS,Univ. California San Diego,Vedolizumab-5001,,,Canada,,,,,,
39209,CTMS,,C14005,NHL/AML31,,Canada,Burnaby Hospital Regional Cancer Centre,,,,Not Selected,
37169,CDM,PPD,TMX-67_301,1-4GYMZU,,Canada,Arun Nayar MD,Saskatchewan,Saskatoon,S7K 3H3,Disqualified,750 Spadina Crescent East
45368,CTMS,Quintiles,AALL07P1,11101,,Canada,Children's Hospital Of Eastern Ontario,,,,Active,
8508,CDM,IQVIA,SHP633-304,0433,1-2RGQHMD,Canada,The Hospital for Sick Children,Toronto,Ontario,M5G 1X8,Enrollment Closed,"555 University AvenueRoom 4534, Hill"
14656,CDM,PPD,FEB-1008,1-D1V3QE,,Canada,Royal University Hospital,Saskatchewan,Saskatoon,S7N 0W8,Disqualified,103 Hospital Drive
33100,CDM,PPD,TAK-981-1501,07002,,Canada,Centre Hospitalier de l'Universite de Montreal,Quebec,Montreal,QC H2W,Active - Not Yet Recruiting,"3981 Saint Laurent, Comite D'ethique De Recherche Du, Pavillion Cooper"
2382,CDM,IQVIA,MLN0002SC-3030,07004,1-2A1W6MP,Canada,McGill University Health Centre/Glen Site / Royal Victoria Hospital,Montreal,Quebec,H4A 3J1,Dropped,"1001 Boul. Decarie, Room C04.0119Research Institute, McGill University Health Center, Glen Site"
335,CDM,ICON,C25003,07001,,Canada,UBC BCCA Research Ethics Board,British Columbia,Vancouver,V5Z IJ3,ACTIVE,"Fairmont Medical Building750 West Broadway, Ste 1315"
334,CDM,ICON,C25003,07001,,Canada,"BC Cancer Agency, Vancouver Centre",British Columbia,Vancouver,V5Z 4E6,ACTIVE,"600 West 10th Ave,"
29009,CDM,PPD,SYR-322-309,1-JLZ7YL,,Canada,Cheema Research Inc,Ontario,Mississauga,L5A 3V4,Disqualified,110 - 470 Hensall Circle
338,CDM,ICON,C25003,07005,,Canada,McGill UHC-Center for Applied Ethics,Quebec,Montreal,H3H 2R9,ACTIVE,"2155 Guy St, Room 231"
339,CDM,ICON,C25003,07005,,Canada,Royal Victoria Hospital (RVH) - McGill University Health Centre (MUHC),Quebec,Montreal,H3A 1A1,ACTIVE,687 Av Des Pins O
16723,CDM,PPD,HGT-FIR-096,1-1EIPD6,,Canada,Hypertension Research Unit,Quebec,Sainte Foy,G1V 4G2,Disqualified,"2705 Blv Laurier, Cs-1201"
341,CDM,ICON,C25003,07006,,Canada,Princess Margaret Cancer Centre,Ontario,Toronto,M5G 2M9,ACTIVE,"Department of Medical Oncology and Hematology620 University Avenue, 6-606"
2383,CDM,IQVIA,MLN0002SC-3030,07005,1-2A1W6NJ,Canada,Zeidler Ledcor Centre - University of Alberta,Edmonton,Alberta,T6G 2X8,Enrollment Open,8440 - 112 StreetZeidler Ledcor Centre
336,CDM,ICON,C25003,07003,,Canada,Cross Cancer Institute,Alberta,Edmonton,T6G 1Z2,ACTIVE,11560 University Avenue
337,CDM,ICON,C25003,07005,,Canada,Jewish General Hospital - Oncology Pharmacy,Quebec,Montreal,H3T 1E2,ACTIVE,"3755 Côte Ste-Catherine, Pavillion E, 8th floor"
340,CDM,ICON,C25003,07005,,Canada,Royal-Victoria Hospital- Study Coordinator's Office,Quebec,Montreal,H3A 1A1,ACTIVE,"687 Pine Avenue, Pavillion A, 3rd Floor,"
342,CDM,ICON,C25003,07006,,Canada,University Health Network (UHN) - Princess Margaret Cancer Centre - Myeloma Clinic,Ontario,Toronto,M5G 2M9,ACTIVE,610 University Avenue
16727,CDM,PPD,HGT-FIR-096,1-1FLN2L,,Canada,Mcgill University Royal Institution For The Advancement of Learning,Quebec,Montreal,H3G1A4,Disqualified,1650 Avenue Cedar
16732,CDM,PPD,HGT-FIR-096,1-1EIPGH,,Canada,Victoria General Hospital,British Columbia,Victoria,V8Z 6R5,Disqualified,1 Hospital Way
41308,CTMS,PPD,C21005,07015,,Canada,Urology South Shore Research,,,,Closed,
41309,CTMS,PPD,C21005,07022,,Canada,Male and Females Health and Research Centres,,,,Withdrawn,
41310,CTMS,PPD,C21005,07027,,Canada,Prostate Centre at VGH,,,,Withdrawn,
16731,CDM,PPD,HGT-FIR-096,1-1EIPF2,,Canada,Saint Paul's Hospital,British Columbia,Vancouver,V6Z 1Y6,Disqualified,1081 Burrard Street
353,CDM,ICON,C16007,,,Canada,Pharmacy - University Health Network,Ontario,Toronto,M5G 2M9,ACTIVE,610 University Ave.Room 4-115
354,CDM,ICON,C16007,,,Canada,Princess Margaret Cancer Centre,Ontario,Toronto,M5G 2M9,ACTIVE,610 University Avenue
355,CDM,ICON,C16007,,,Canada,University Health Network,Ontario,Toronto,M5G 2M9,ACTIVE,610 University Ave
4453,CDM,IQVIA,SHP633-304,0440,1-2RGQHQA,Canada,British Columbia Childrens' & Women's Hospital Center,Vancouver,British Columbia,V6H 3V4,Dropped,"K4-218, 4480 Oak Street"
31083,CDM,PPD,SHP643-301,1-2XB5EYG,,Canada,Clinique Spécialisée en Allergie de la Capitale,Quebec,Quebec City,G1V 4M6,Disqualified,"2600 Boulevard LaurierResearch Transition Facility, 4-016 RTF"
26990,CDM,PPD,SHP621-302,1-H5VDZ9,,Canada,William Osler Health Centre,Ontario,Etobicoke,M9V 1R8,Void,101 Humber College Boulevard
16753,CDM,PPD,HGT-FIR-096,1-ZC5CS,,Canada,Mount Sinai Hospital,Ontario,Toronto,M5G 1X5,Disqualified,600 University Avenue
16754,CDM,PPD,HGT-FIR-096,1-ZC69D,,Canada,Grace Hospital,Manitoba,Winnepeg,R3J 3M7,Disqualified,300 Booth Drive
4467,CDM,IQVIA,C14012,7002,1-AAHGJM,Canada,McGill University - Dept. Oncology Clinical Research Program,,,,,
4468,CDM,IQVIA,C14012,7003,1-LCVB9,Canada,Princess Margaret Cancer Centre,,,,,
41333,CTMS,,TAK-875_306,,,Canada,,,,,,
10616,CDM,PPD,C16014,1-G0BR3,,Canada,Medical Oncology and Hematology Associates,Iowa,Des Moines,50314,Disqualified,411 Laurel Street
45435,CTMS,Quintiles,MLN0002-3029,,,Canada,,,,,,
6524,CDM,IQVIA,C27002,7205,1-15SGASX,Canada,LHSC - Victoria Hospital,,,,,
6525,CDM,IQVIA,C27002,7206,1-15VB5N6,Canada,Capital District Health Authority,,,,,
10619,CDM,PPD,C16014,1-GUV5J,,Canada,Ultra Medical Inc,Quebec,Pointe Claire,H9R 4S3,Disqualified,175 Stillview Road
2439,CDM,ICON,C25003,,,Canada,Nova Scotia Health Authority Research Ethics Board,Nova Scotia,Halifax,B3H 1V7,ACTIVE,57090 University Ave
37256,CDM,PRA,C34005,07002,1-1CZEW77,Canada,Nova Scotia Health Authority,NS,Halifax,B3H 2Y9,Closed,Department of Diagnostic Imaging1276 South Park StreetRoom 3016 South Victoria Building
6540,CDM,IQVIA,SHP655-201,803,1-44X78CA,Canada,University Health Network,Toronto,Ontario,M5G 2N2,Dropped,585 University AvenueNC 11C-1256
8603,CDM,PPD,C14023,1-4OE7525,,Canada,University of Calgary Medicine,Alberta,Calgary,T2N 4N2,Disqualified,1331 29th St NW
22939,CDM,PPD,P2002,1-5J5J4VG,,Canada,Mount Sinai Hospital - Canada,Ontario,Toronto,M5G 1X5,Void,445-660 University Avenue
29093,CDM,PPD,SYR-322-309,1-JLX00H,,Canada,Joanne F Liutkus Medicine Professional Corporation,Ontario,Cambridge,N1R 7L6,Disqualified,"73 Water Street North, Vascular Risk Modification Clinic"
423,CDM,ICON,C25003,,,Canada,Odette Cancer Center-Sunnybrook Health Sciences Centre,Ontario,Toronto,M4N 3M5,ACTIVE,"2075 Bayview Avenue, 2nd Floor"
424,CDM,ICON,C25003,,,Canada,Queen Elizabeth Ii Health Sciences Centre,Nova Scotia,Halifax,B3H 2Y9,ACTIVE,"1276 South Park St, Bethune Building"
29098,CDM,PPD,SYR-322-309,1-JMFXGH,,Canada,Markham Stouffville,Ontario,Markham,L6B 1A1,Disqualified,381 Church Street
25008,CDM,PPD,ROPP-2008-01,1-F01XCW,,Canada,Royal Alexandra Hospital,Alberta,Edmonton,T5H 3V9,Disqualified,10240 Kingsway Avenue
41399,CTMS,PPD,C21005,1-13J5LT5,,Canada,Urotec,,,,Declined Participation,
41408,CTMS,PPD,C21005,1-16U6AEL,,Canada,London Health Sciences Centre/University Hospital,,,,Declined Participation,
2499,CDM,ICON,C25003,,,Canada,Sunnybrook Health Sciences Centre,Ontario,Toronto,M4N 3M5,ACTIVE,Odette Cancer Centre2075 Bayview Ave
33229,CDM,PPD,TAK-007-2001,1-8DCY640,,Canada,Queen's University,Ontario,Kingston,K7L 3W6,Disqualified,Fleming Hall
33230,CDM,PPD,TAK-007-2001,1-8DCY650,,Canada,Queen Elizabeth II Health Sciences Center,Ontario,Hamilton,L8N 4A6,Disqualified,50 Charlton SoutheastDepartment Of Medicine
16858,CDM,PPD,HGT-FIR-096,1-ZC3XN,,Canada,Queen Elizabeth Hospital,Prince Edward Island,Charlottetown,C1A 8T5,Disqualified,60 Riverside Drive
6618,CDM,IQVIA,TAK-101-2001,07003,1-51H1MPB,Canada,CHUM Centre de Recherche,Montreal,Quebec,H2L 4M1,Selected,"Pavillon Simard, 6e étage 2065Alexandre de Seve"
10716,CDM,PPD,C16014,1-E3FKK,,Canada,British Columbia Cancer Agency,British Columbia,Victoria,V8R 6V5,Disqualified,2410 Lee AvenueVancouver Island Cancer Centre
16868,CDM,PPD,HGT-FIR-096,1-ZC4VY,,Canada,University of Ottawa Heart Institute,Ontario,Ottawa,K1Y 4W7,Disqualified,40 Ruskin Street
41445,CTMS,PPD,C21005,1-13I2SOZ,,Canada,"Quest Clinical Trials - Scarborough, ON",,,,Declined Participation,
10728,CDM,PPD,Brigatinib-1002,1-62IQFA9,,Canada,McGill University Health Center,Quebec,Montreal,H4A 3J1,Disqualified,1001 Decarie BoulevardHematology/Oncology Division
16872,CDM,PPD,HGT-FIR-096,1-ZC5DJ,,Canada,Toronto General Hospital,Ontario,Toronto,M5G 2C4,Disqualified,200 Elizabeth Street
16874,CDM,PPD,HGT-FIR-096,1-ZC68M,,Canada,Health Sciences Centre - (Winnepeg),Manitoba,Winnepeg,R3A 1R9,Disqualified,820 Sherbrooke Street
494,CDM,IQVIA,071102,190,1-2IMJ9WI,Canada,Children's & Women's Health Centre of British Columbia,Vancouver,British Columbia,V6H 3V4,Dropped,"4480 Oak Street, Rm. B315"
43503,CTMS,PPD,C21004,07011,,Canada,Mor Urology Incorporated,,,,Closed,
6639,CDM,IQVIA,MLN0002-3026,7011,1-1QTGVWX,Canada,McMaster University Health Sciences Center,,,,,
41459,CTMS,PPD,C21004,07012,,Canada,Urology Resource Centre,,,,Closed,
41460,CTMS,PPD,C21004,07013,,Canada,Mahoney Medicine Professional Corporation,,,,Closed,
14836,CDM,PPD,FOS,159,,Canada,BC Women’s Hospital and Health Centre,British Columbia,Vancouver,V6Z 2K5,Disqualified,1190 Hornby StreetFacility of Medicine
43513,CTMS,PPD,C21004,1-12J1SF5,,Canada,Chuq Pavillon Hotel-Dieu,,,,Declined Participation,
506,CDM,ICON,C25003,07001,,Canada,BCCA Centre for Lymphoid Cancer,British Columbia,Vancouver,V5Z 4E6,ACTIVE,"600 West 10th Ave,"
25083,CDM,PPD,SHP607-202,1-15MWYPI,,Canada,University of Calgary Medicine,Alberta,Calgary,T2N 4,Disqualified,2953 Health Sciences Center
