SR_NUM,SOURCE_IDENTIFIER,DATA_SOURCE_NAME,PROTOCOL_NUMBER,SITE_NUM,UNIQUE_SITE_ID,COUNTRY,SITE_NAME,STATE,CITY,POSTAL_CODE,SITE_STATUS,CONCAT_ADDRESS
16773,CDM,PPD,TAK-079-1004,1-62KIMZL,,United_States,new york cancer  blood specialists,new york,port jefferson station,11776,,1201 route 112
16777,CDM,PPD,Brigatinib-1002,1-62CEKZP,,United_States,stoney brook university hospital,new york,stony brook,11794,,100 nicolls roadhelath science center pediatric hematolog and oncology
16779,CDM,PPD,P2002,58027,,United_States,stony brook medicine,new york,stony brook,11794,,101 nicolls roadhealth sciences center level 18 room 030
16780,CDM,PRA,TAK-954-2004,58027,1-1OYIQK3,United_States,stony brook university hospital,ny,stony brook,11794,,101 nicolls road
16781,CDM,PPD,SHP607-202,1-15NMR07,,United_States,stony brook university medical center,new york,stony brook,11794,,100 nicolls roadchildrens hospital
16782,CDM,PPD,TAK-951-2001,1-70MN81M,,United_States,stony brook university medical center,new york,stony brook,11794,,101 nicolls road
16783,CDM,IQVIA,161503,113,1-2YUEJVP,United_States,stony brook university hospital,stony brook,new york,117940001,,putnam hall south campus
16786,CDM,PRA,Ponatinib-3001,58022,1-1LYCX9I,United_States,stony brook university medical center,ny,stony brook,117949446,,3 edmond d pellegrino road2nd floor
16787,CDM,PPD,SHP620-303,1-TIJFEU,,United_States,beth israel medical center,new york,west islap,11795,,1145 monttauch hwy3rd floorbaird hall
16791,CDM,PPD,SHP647-302,302-766,,United_States,baystate medical center,massachusetts,springfield,1199,,759 chestnut streettolosky centersuite 3a  3b
16798,CDM,PPD,SHP647-305,1-ZWXQXT,,United_States,bfs gastroenterology,massachusetts,pittsfield,1201,,777 north streetsuite 203
16800,CDM,PPD,SHP647-302,1-22G0NKZ,,United_States,saratoga schenectady gastroenterology associates,new york,burnt hills,12027,,848 route 50pobox 569
16807,CDM,PPD,SHP647-301,1-ZGHKAX,,United_States,advanced gastroenterology,new york,troy,12180,,147 hoosick street
16809,CDM,PPD,SHP647-305,1-112AVAO,,United_States,samaritan hospital,new york,troy,12180,,2215 burdett avenue
16811,CDM,PPD,SHP647-301,1-XE26Q3,,United_States,research foundation of state university of new york,new york,albany,12201,,post office box 9
16813,CDM,PPD,SHP647-301,1-ZGHK9J,,United_States,jerffrey gerson md,new york,albany,12203,,112 great oaks boulevardsuite 300
16815,CDM,ICON,C25003,,278859,United_States,us oncology,new york,albany,12205,,400 patroon creek blvd
16816,CDM,PPD,SHP647-301,1-ZH6JF0,,United_States,albany gastroenterology,new york,albany,12206,,1375 washington avenue
16818,CDM,PPD,SHP607-202,1-15NMQXE,,United_States,albany medical center,new york,albany,12208,,43 new scotland avenue
16819,CDM,PPD,TAK-079-1005,1-5D6GY9K,,United_States,albany medical center,new york,albany,12208,,47 new scotland avenueneurosciences institute
16821,CDM,PPD,SHP647-305,1-XEOOFY,,United_States,albany medical college,new york,albany,12208,,47 new scotland avenue
16824,CDM,PRA,Brigatinib-3001,58015,1-1PKH0EC,United_States,new york oncology hematology  albany medical center,ny,albany,12208,,43 new scotland avenuemail code 7
16825,CDM,PPD,SHP647-301,1-205DH34,,United_States,digestive disease associates of schemedady,new york,schemedady,12309,,2147 eastern parkway
16832,CDM,PPD,P2002,58017,,United_States,medical college of wisconsin,wisconsin,milwaukee,12345,,9200 west wisconsin avenue
16833,CDM,PPD,TAK-981-1502,1-6TY38NO,,United_States,the medical college of wisconsin inc,wisconsin,milwaukee,12345,,9200 west wisconsin avenuehematology and oncology
16834,CDM,PPD,SHP647-304,1-24J3WYR,,United_States,hudson valley gastroenterology pc,new york,kingston,124014522,,26 pearl street
16841,CDM,PPD,SHP647-306,1-4BE6SEL,,United_States,digestive disease center of the hudson valley,new york,fishkill,12524,,400 westage business center drivesuite 209
16848,CDM,PPD,SHP647-301,1-1113FC7,,United_States,mid hudson medical research pllc,new york,new windsor,12553,,448 temple hill road
16850,CDM,PPD,C16014,58100,,United_States,hudson valley hematology oncology  usor,new york,poughkeepsie,12601,,159 barnegat road
16853,CDM,PPD,SHP647-301,1-XE2706,,United_States,premier medical group,new york,poughkeepsie,12601,,243 north road
16855,CDM,PPD,SHP647-305,1-XG2TJT,,United_States,premier medical group of the hudson valley,new york,poughkeepsie,12601,,243 north roadgi divisionsuite 304
16857,CDM,IQVIA,Vedolizumab-4014,58096,1-2WL9JOV,United_States,premier medical group of the hudson valley pc,poughkeepsie,new york,12601,,1 columbia streetsuite 390
16859,CDM,PPD,C16014,1-F9G47,,United_States,vasser brothers medical center,new york,dutchess,12601,,7 fox streetsuite 204
16861,CDM,PPD,SHP647-302,1-22FSD7V,,United_States,associated gastroenterologists of cny pc township 5 plaza,new york,camillus,13031,,260 township boulevardsuite 20
16868,CDM,PPD,C16014,1092,,United_States,hematology oncology associates of central new york,new york,east syracuse,13057,,5008 brittonfield parkway
16869,CDM,PPD,TAK-007-2001,1-7EY4W5O,,United_States,suny upstate medical center,new york,east syracuse,13057,,7277 snowball run
16870,CDM,PPD,SHP647-301,1-109GCMS,,United_States,medical research associates of cny pllc,new york,liverpool,13088,,5112 west taft roadsuite h
16872,CDM,PPD,MLN0002-3024,3024-58018,,United_States,suny upstate medical center,new york,syracuse,132022240,,90 presidential plz rm 4064
16874,CDM,PPD,SHP607-202,1-15NMR0K,,United_States,crouse hospital,new york,syracuse,13210,,736 irving avenue
16882,CDM,PPD,SHP634-404,118,,United_States,state university of new york upstate medical center suny,new york,syracuse,13210,,505 irving avenueinstitute for human performance clinical research unit
16884,CDM,PPD,TAK-079-2001,58011,,United_States,state university of new york upstate medical center suny,new york,syracuse,13210,,750 east adams street
16887,CDM,PPD,HOS,148,,United_States,suny upstate medical center,new york,syracuse,13210,,725 irving avenuecenter for development behavior and geneticssuite 112
16888,CDM,PPD,P2002,1-5IZYBH7,,United_States,suny upstate medical center,new york,syracuse,13210,,750 east adams street
16891,CDM,PPD,SHP647-301,1-ZUUUMT,,United_States,syracuse gastroenterological,new york,syracuse,13210,,739 irving avenuesuite 400
16894,CDM,PPD,SHP647-301,1-ZUUUPW,,United_States,digestive disease medicine,new york,utica,13502,,110 business park drive
16896,CDM,PPD,C16014,1-HDKP5,,United_States,faxtonst lukes healthcare,new york,oneida,13502,,807 newell stclinical trials
16897,CDM,PPD,SHP647-301,1-ZUUUR9,,United_States,mohawk valley endoscopy center,new york,utica,13502,,116 business park drive
16899,CDM,PRA,Zik-101,58002,1-1GGKKHM,United_States,regional clinical research,ny,endwell,13760,,415 hooper road
16902,CDM,PPD,C16014,1-FDPHH,,United_States,broome oncology  usor,new york,johnson city,13790,,30 harrison streetsuite 100
16903,CDM,PPD,SHP621-301,1-H3LR1W,,United_States,binghamton gastroenterology associates pc,new york,binghamton,13903,,40 mitchell avenue
16904,CDM,PPD,NSMM-5001,1-LECJI8,,United_States,broome oncology  usor,new york,binghamton,13905,,169 riverside drivesuite 100
16905,CDM,PPD,SHP607-202,1-15NMQYS,,United_States,brooks memorial hospital,new york,dunkirk,14048,,529 central avenue
16906,CDM,PPD,SHP647-301,1-14GB659,,United_States,circuit clinical,new york,newfane,14108,,2658 main street
16908,CDM,PPD,SHP647-305,1-ZWXGPP,,United_States,buffalo gastroenterology associates llp,new york,orchard park,14127,,260 red tail road
16910,CDM,PPD,SHP647-301,1-1KK449V,,United_States,circuit clinical,new york,orchard park,14127,,3065 southwestern boulevardsuite 100
16912,CDM,PPD,TAK-079-1005,1-6HJR5F8,,United_States,dent neurologic institute,new york,orchard park,14127,,200 sterling drneuropharmacologysuite 500
16913,CDM,PPD,SHP647-307,307-779,,United_States,southtowns gastroenterology pllc,new york,orchard park,14127,,310 sterling drivesuite 100
16918,CDM,PPD,SHP620-303,1-TJ8O0Z,,United_States,buffalo general hospital,new york,buffalo,14203,,100 high streetjacobs school of medicine and biomedical sciences
16919,CDM,PPD,TAK-079-1005,1-5D61DRW,,United_States,buffalo general medical center,new york,buffalo,14203,,100 high street
16920,CDM,PPD,C16014,58042,,United_States,roswell park cancer institute,new york,buffalo,14203,,1 elm and carlton street
16921,CDM,PPD,Brigatinib-1002,1-61DKLFY,,United_States,roswell park cancer institute,new york,buffalo,14203,,elm  carlton streetsroswell park comprehensive cancer centerinvestigational drug service
16923,CDM,PPD,TAK-981-1503,1-BAJ2GRY,,United_States,roswell park cancer institute,new york,buffalo,14203,,elm street and carlton street
16925,CDM,PPD,TAK-079-1005,1-5D8IUZ7,,United_States,sunybuffalo jacobs neurological institute,new york,buffalo,14203,,100 high streetalzheimers disease and memory disorders centersuite 405
16926,CDM,IQVIA,161503,114,1-2XGG48X,United_States,women  childrens hospital of buffalo,buffalo,new york,14203,,1001 main st
16927,CDM,PPD,MLN0002-3024,1-7JXXRK0,,United_States,john r oishei childrens hospital,new york,buffalo,142031021,,818 ellicott st
16928,CDM,PPD,SHP647-301,1-ZH6JM0,,United_States,theodore wells md,new york,buffalo,14214,,2157 main street
16935,CDM,PPD,C16014,1-ARAIX,,United_States,buffalo va medical center  navref  ppds,new york,buffalo,14215,,3495 bailey avenue
16936,CDM,PPD,C16029,1-YQM9CB,,United_States,va western new york healthcare system  navref  ppds,new york,buffalo,14215,,3495 bailey avenueoncology department
16938,CDM,PPD,C16014,1-AGGB2,,United_States,zale bernstein md pc,new york,buffalo,14215,,462 grider street
16939,CDM,PPD,SHP647-301,1-ZUUUKF,,United_States,buffalo medical group pc,new york,williamsville,14221,,9 limestone drive
16940,CDM,PPD,SHP647-305,1-ZV1B3D,,United_States,buffalo medical group pc,new york,williamsville,14221,,9 limestone drivesuite 303
16943,CDM,PPD,SHP647-305,1-ZUXXNM,,United_States,gastroenterology associates llp,new york,williamsville,14221,,60 maple roadsuite 1
16945,CDM,PPD,SHP647-301,1-ZUUUO6,,United_States,main gastroenterology,new york,williamsville,14221,,8201 main streetsuite 4
16947,CDM,PPD,MLN0002-3025,1-8V4LY7K,,United_States,center for digestive diseases,new york,buffalo,142212644,,1000 youngs rd ste 205
16949,CDM,PPD,SHP647-304,1-24J3X14,,United_States,gastroenterology associates llp,new york,buffalo,142212917,,60 maple road
16955,CDM,PPD,SHP647-305,1-10NKVV0,,United_States,university at buffalo,new york,buffalo,14222,,219 bryant streetdigestive diseases and nutrition center
16959,CDM,PPD,SHP647-305,1-24SWYMQ,,United_States,crouse hospital,new york,west seneca,14224,,3050 orchard park road
16960,CDM,PPD,SHP647-304,1-24J3WV2,,United_States,wny gi connection pllc,new york,west seneca,14224,,3050 orchard park road
16966,CDM,PPD,TAK-071-2002,1-65R9SEE,,United_States,dent neurologic institute,new york,amherst,14226,,3980 sheridan driveneurologysuite 304
